id,trans
filename,主线剧情第140章第3节第一幕
translator,雨降星
info,scene_cp140_q3_s20
34,这下形势就逆转过来了！\n好好尝尝我们不受校规约束的力量吧！
33,你和你的星晶兽，\n一点都不可怕！
32,既然身体能动了，\n就该轮到我们反攻了。
31,现在你也得遵守校规了，\n这不是很公平吗？
30,你之前利用校规把我们我们折腾得够呛……
29,显然，这就是学生们选出的新学生会会长\n的意志。
28,要是制定这种校规，\n其他所有的校规都会失去强制力啊！？
27,为什么，怎么会这样……\n怎么能制定这样的校规！\n竟然要维护争取自由的抗争……
26,这是……\n帕缇亚干的吗。
23,《我们要去追求名为道德的正义。》
22,《我们的生活从此不再由\n名为校规的正义维系……》
21,《菲洛斯教导学校心得第三百七十条:\n祝福所有争取自由的抗争》
18,但是，就像打断艾嘉尼斯的宣言一样，\n每个人的脑海中都回荡着这样一条校规。
17,别、别动！\n‘番外校规: 在场所有人停止行动’
16,我没事……\n但是，为什么……
15,露莉亚！\n对不起，你一定很害怕吧……
14,趁着艾嘉尼斯困惑的瞬间，\n卡塔莉娜纵身一跃，\n将露莉亚从艾嘉尼斯手中夺回。
11,……！？
8,哈！！
7,刚才那是……
6,《菲洛斯教导学校心得第三百七十条: \n祝福所有争取自由的抗争》
5,星晶兽弗洛涅西斯在艾嘉尼斯的指示下，\n用力挥起了触手。就在这时——
3-sel1_txt,唔……！
3,我会让你们的名字在伟大教育史的一页上\n永垂不朽！
2,别了！\n勇猛的骑空士们。
0-synopsis,姬塔一行被星晶兽和“番外校规”逼得走投无路，而帕缇亚增加的校规则使其他的所有校规失去了强制力，艾嘉尼斯的“番外校规”也不例外。姬塔一行人获得了战斗的自由。他们趁着艾嘉尼斯困惑的瞬间夺回了露莉亚，一同对抗艾嘉尼斯和星晶兽弗洛涅西斯。
0-chapter_name,第140章 透明的放学后
