id,trans
filename,主线剧情-第7章第4节第1幕
translator,煌月夜 2018/4/7
info,scene_cp7_q4_s10
14,再磨蹭下去不就没时间了吗？大公要是出了什么事，可不要怪我哦～？
13,等等别这样啊～！别摆出这么恐怖的表情～！
12,你说什么……？我作为骑士，可没差劲到不敢接受别人发起的挑战。
11,现在、做个了断也行。我也没兴趣和你们装友善。
10,暂时休战也是个好办法么……等大公这件事过去了，再找你们算总账。
9,哎呀别管这么多～有句话叫出门靠朋友要死一起死嘛。咦？好像不是这么说的～？
8,……话说怎么又是你！？什么时候来的……
7,也就是说之前那么热，是因为有人工的散热装置么……
6,那～当然～工厂热得跟蒸桑拿似的怎么工作呢？
5,不过，这里好像有点变凉快了？
4,感觉你对咱的态度越来越不好了……
3,咱不是蜥蜴！
2,熔岩浴怎么样啊？现在就能泡哦，小蜥蜴。
1,终于快到终点了吗。真想赶紧解决这事，回去洗个澡啊。
0,这里的岩石表面很烫啊。感觉不小心碰到的话会烧伤。
0-synopsis,在熔岩湖地下，<span>姬塔</span>一行不得已与德朗克和斯特姆休战，众人前往巨大热源的所在地寻找大公。
0-chapter_name,第7章  沉眠地底之物
