id,trans
filename,主线剧情第66章第4节第2幕
info,scene_cp66_q4_s30
12,<span class='scene-font-katari'>在他视线的前方，身着黄金色铠甲的骑士站立在有些距离的地方，对巴拉戈纳怒目而视。</span>
11,…
10,<span class='scene-font-katari'>伴着这句话，巴拉戈纳慢慢转身。</span>
9,接下来…
8,<span class='scene-font-katari'>直到他的身影完全消失之前，巴拉戈纳一直微笑着目送这艘小型骑空艇。
7,<span class='scene-font-katari'>男人虽然仍然感到很疑惑，但是他还是留下了巴拉戈纳然后离开了</span><span class='scene-font-place'>碎石环</span><span class='scene-font-katari'>。</span>
6,好吧，既然老哥这么说那就这样了。
5,不，这里就可以了，十分感谢您。
4,虽然没法去岛屿的内部，但是还是能停在更靠近中心街的位置的。
3,是。
2,你确定要停在这里吗？
1,<span class='scene-font-katari'>距离</span><span class='scene-font-place'>碎石环</span><span class='scene-font-katari'>中心街很远的一个外缘小岛上，一艘小型骑空艇停泊了下来。</span>
0,<span class='scene-font-katari'>就在姬塔和秩序骑空团一起击退魔物的时候。</span>
0-synopsis,姬塔等人接受了秩序骑空团的委托正在忙于击退魔物时，绯之骑士巴拉戈纳抵达了<span class='scene-font-place'>碎石环</span>。然后他眼前出现了一位身着黄金色甲胄的骑士，并且静立在那对着他放出明显的杀气。
0-chapter_name,66：两位骑士
