id,trans
filename,scene_chr413_q2_s10
info,scene_chr413_q2_s10
46,小樱！<br>姬塔，<br>快点去救小樱！
45,<span class='scene-font-4'>呀啊啊啊！！</span>
44,<span class='scene-font-4'>咕嘎嘎嘎嘎！</span>
42,嗯？
41,哇，小心！
39,真的吗！？<br>了不起啊，小姐！
37,姬塔！<br>老婆婆说过的花，<br>我也许找到了！
36,是这朵吗！？<br>还没有开放……！
35,唔？<br>难道说……
29,<span class='scene-font-katari'>在初次见到的植物从中</span><br><span class='scene-font-katari'>小樱开心地寻找着花。</span>
28,啊，这个……叶子的形状<br>像是月亮一样！<br>好可爱～！
27,好厉害……这里全都是<br>没见过的花<br>还有植物……
26,唔<br>花苞状态的花……哦。
20,呵呵。<br>小樱，<br>干劲十足啊！
19,哦！<br>库洛牌真的<br>什么都能做到啊！
17,'跳'！
10,姬塔，<br>我去上面找找看！
9,这附近好像<br>没有那种花。
8,嗯花苞 花苞……
7,记得是，到晚上为止<br>都是花苞状态吧。
6,是啊！
5,不知道，<br>但那说明小樱你能做到吧？<br>总之我们先找花吧！
4,为什么那个老婆婆<br>让我<br>把花拿过去呢？
3,嗯……
2,<span class='scene-font-katari'>一行终于来到瀑布。</span>
0-synopsis,到达瀑布的小樱一行，分散开来寻找草药的花。小樱沉浸在遇到未知ed植物的欣喜中，双眼闪闪发光地寻找着花苞，正在她为自己找到了花苞而欣喜的时候，魔物向她袭来。姬塔一行立刻前往帮助她了。
0-chapter_name,小樱与魔女的草药
