id,trans
filename,scene_evt210429_cp0_q1_s10
translator,myu
info,scene_evt210429_cp0_q1_s10
168,如晴天霹雳一般出现的灾厄象征，\n它预示的是雷维翁的毁灭吗？\n亦或是————
167,那是曾经向雷维翁王国投下光箭，\n招致灾厄的凶恶之力——『星之眼』。
161,（星之眼应该已经被\n我和姬塔他们一起消灭了。\n为什么现在会出现……！）
160,救命——————！！\n好可怕啊～～！！
159,呜哇啊啊啊啊！！\n是星之眼啊——————！
158,唔！ \n那……该不会是……！
157,突然天空中降下连续闪电，\n同时出现了巨大的阴影。
151,危险……！
140,嗯？
138,…………
137,「唔哦哦哦～～！\n埃库莱尔大人～～！！\n阿斯特利斯大人～～！！」
136,啊，是哦！\n那接下来我要扮演\n迎接英雄的国民！
135,你们啊，打败雷帝后\n就是英雄游行了吧？
134,所——以——说——！\n阿斯特利斯大人是英雄这种话\n是骗人的啦！
133,唔……我不太明白！\n阿斯特利斯大人不是因为是英雄\n才被叫作阿斯特利斯大人的吗？
127,————！！
121,愿雷维翁荣光永存。
120,明白了。
119,像这样举起来。\n让它和负责接收的魔晶产生共鸣。
118,……使用方法呢？
117,这就是控制装置了。
111,…………
110,笨蛋！阿斯特利斯大人杀死的\n不是像雷帝那样的坏国王！\n所以才是大罪人啊。
109,他杀了国王，\n不应该是大英雄吗？
108,你在说什么啊。\n阿斯特利斯大人是大罪人吧？\n因为他杀了国王。
107,阿斯特利斯——故事里出现的\n另一位英雄曾经是指尤里乌斯。
106,从少女说出那个名字的瞬间，\n开心的孩子们脸上的笑容消失了。
105,喂，阿斯特利斯大人呢？\n阿斯特利斯大人不在吗？
104,呵呵……\n那我还有要去的地方——
103,<span class='scene-font-4'>哦～～！！</span>\n好帅～～～！！\n是真的埃库莱尔大人！！
102,<span class='scene-font-4'>呀～～～！！</span>\n噼里啪啦地说着！
100,「现在……接受天雷剑的制裁吧！」
99,「雷帝啊，让百姓受苦，\n让王国荣耀蒙上阴霾的你\n没有资格戴上王冠! 」
98,阿尔贝尔模仿着圣特雷森物语中的\n英雄埃库莱尔，他举起天雷剑，\n高声说着台词。
97,呵呵，就做一次哦。
96,埃库莱尔大人！\n再像之前那样来一次吧！\n拜托了！
95,因为我说了想成为骑士，\n妈妈就给我买了！\n很帅的木剑吧！
94,你们好啊。\n哦！你这剑好气派啊！
92,埃库莱尔大人！
91,啊！是埃库莱尔大人！\n大家快来看，是埃库莱尔大人哦！
90,嗯……？
89,（『圣特雷森物語』吗……\n还是一如既往的受欢迎啊。）
88,「唔……埃库莱尔，阿斯特利斯，\n别以为我会原谅你们胡作非为！」
87,「我要替受苦的百姓们报仇雪耻。\n准备接招吧！」
86,「雷帝啊！你的退路已绝。\n你无处可逃了！」
85,议会的商谈结束后，\n阿尔贝尔为了用餐前往城下的街道。
79,（陛下的信赖……吗……）
78,遵命。
77,总而言之，现在是召开会议的时间。\n这件事以后再说吧。
76,我倒是听大家都在议论\n那只不过是走个形式罢了。
75,不然也不会授予阿尔贝尔团长大人\n救国英雄的勋章了吧。
74,无须担心，加利亚大人。\n陛下一定是从心底\n信赖阿尔贝尔团长大人的。
73,…………
72,大罪人尤里乌斯的旧友。\n惧怕着你们之间这种关系的\n可不是只有陛下一个人。
71,你该不会还没注意到吧？\n陛下是如此惧怕你，\n甚至连跟你对视都不敢呢。
70,你有什么问题吗？
69,加利亚向阿尔贝尔投去\n意味深长的目光。
68,回报陛下的信赖呢……
67,这样啊……\n那我们也要全心全意地\n回报陛下的信赖。
66,恕我僭越，\n我从陛下小时候就十分了解他。\n也深知陛下心中的想法。
65,对于大罪人尤里乌斯的失踪，\n陛下也感到十分内疚吧。
64,好、好紧张啊……\n最近来会议室的次数变多了呢。
63,新王软弱地说完，\n离开了会议室。
62,您、您说的是呢……\n那么，雷维翁的事情\n就拜托诸位了。
61,呵呵，参加会议的都是各方挑选出来的\n精英。议题的商讨请放心交给我们，\n陛下尽管好好休息吧。
60,是、是的……\n是这样的……
59,您只是因为担心我们才露面吧？\n大家都明白您的心情。
58,请冷静一点，陛下。\n这里没有人会对您无礼的。
57,这个……那个……\n没什么特别的……要说的……
56,<span class='scene-font-4'>哈……！</span>\n啊，阿尔贝尔……大人……
55,您是不是有什么想要传达给我们的？\n请一定告诉我们……
54,恕我失礼。\n陛下，您最近来过很多次议会吧？
53,这样啊……\n顺利的话……就好……
52,是、是！很顺利。\n陛下您无需任何的担心。
51,大家辛苦了。\n会议……怎么样了呢？\n各项议题都还顺利吗？
48,新王陛下，您这是哪里的话。\n快请进来吧。
47,抱歉打扰了。\n那个……\n我可以进来吗？
45,请不要这样说。\n骑士团得到支持也多亏了团员们的努力——
44,呵呵，真不愧是\n救国的英雄大人呢。
43,这样一来雷维翁的名产——\n葡萄酒的需求也会增加吧。\n对我来说也不是坏事。
42,是啊。雷维翁名声远扬的话，\n观光客也有希望增加，\n财政的安定能够使国家壮大。
41,雷维翁骑士团逐渐壮大，\n名声远扬的话，\n我国也可以早日重拾威严。
40,我听说随着骑士们进入城市，\n也有越来越多的孩子们\n希望成为骑士了。
39,随着岛外来的观光客日渐增加，\n我们也增强了都市内部的巡逻，\n国内的治安也有保障。
38,团内各部队进行了重组，\n继续向其他国家派遣，\n并取得了良好的成绩。
37,好的。正如上次例会所说的……
36,阿尔贝尔骑士团长大人，\n我想请您说说向他国派遣骑士的情况。
35,复兴的话题就到此结束，\n来说王国财政的事情吧。
34,这都是对策本部室长大人\n办事得力的结果。\n请自信一点吧。
33,非、非常感谢您，\n毛洛大人。
32,（他是从什么时候开始\n就预见了自己将会离开呢？\n从考虑好紧急情况下的自杀方案时起吗？）
31,（看来那家伙已经在很久之前，\n就做好了即使自己不在，\n也能让国家在当下运转起来的准备。）
30,（尤里乌斯对后续接任的部下\n说了自己的想法吗？\n……怪不得。）
29,……嗯，您说的是。
28,只要复兴能够顺利进行，\n这就是正确的判断。\n我们应该加以称赞才是。
27,但是突然转换方针的话会给民众带来混乱。\n而且继续推行计划也是现室长的决断。
26,好啦好啦，加利亚大人。\n虽然我明白您的感受……
25,这、这个……
24,哦？也就是说\n你所推进的复兴计划\n全都是大罪人准备好的东西吗？
23,他当时对还是副室长的我\n耐心地说明了复兴计划的详细内容，\n还把资料交给了我。
22,嗯，这个……\n也是因为前室长\n大罪人尤里乌斯热心于后续的进行。
21,有影响力的诸侯之一——\n地方领主加利亚讽刺地说道。
20,不过还真让人吃惊呀。\n没想到即使前室长大人突然失踪，\n复兴还是进展顺利呢。
19,（在那之后已经过去几个月了。\n真是无论怎么听都无法习惯的称呼……）
16,呵呵，哈哈哈哈哈！
13,（大罪人尤里乌斯……吗……）
12,是的。遭到大罪人尤里乌斯\n破坏的建筑物也得到了修缮，\n民众基本上恢复了原本的生活。
11,王城周围的领主之一，\n同时也是有力诸侯的毛洛，\n露出了温和的笑容。
10,非常感谢你的报告。\n从报告书的情况来看，\n似乎一切都很顺利啊。
9,——以上就是国内的复兴状况。
3,各地方领主和其他重量级人物齐聚一堂，\n重建王国的会议正严肃地进行着。
2,在雷维翁王国的\n圣特雷森城的某个房间内——
1,那么，时间到了。\n请允许我开始例会。
0-synopsis,某日，阿尔贝尔正在参加重建雷维翁的会议，新雷维翁国王出现在会议上。看到新国王似乎对阿尔贝尔有所回避，有影响力的诸侯之一加利亚指出阿尔贝尔与杀害先王的大罪人尤里乌斯之间的关系，并质疑新国王对他的信任。阿尔贝尔离开会议后，在大街上与孩子们交谈，突然间，本应已经被打倒的星之眼出现在天空。
0-chapter_name,Opening
