id,trans
filename,scene_evt160630_cp6_q1_s30
translator,卡纸
info,scene_evt160630_cp6_q1_s30
26,可恶……！\n放开我……！
25,原来如此，是这种构造啊。
24,连站起来的时间都没有，\n大门便将士郎抓起来。
23,哼。反应速度还是人类原有那样吗。\n没有摆弄神经啊。
20,洞……洞窟的岩盘里面飞出来了吗……\n完全就是怪物啊……
19,撞向岩盘的下一瞬间，\n士郎看见了洞窟外的光景。
18,咕啊啊啊啊啊啊啊！
13,大门瞬间闪到士郎背后。\n在士郎回头的一刹那，\n大门的手臂像烟雾一样摇摆起来。
12,什……！
11,太晚了。
9,博士。他的样子有些不对劲。\n快到我后面！
8,白大褂的里面，\n大门的身体开始惊悚地跳动。
7,我只是来跟你和过去做个了断。\n仅此……而……已……
6,哼……无聊
5,我们是兄弟吧！\n拜托！ 听我说，大门！
4,事到如今你觉得我还会听你说？
3,为什么你要做这种事！
2,哼……
1,大门！
0,原来如此。\n看来不是侥幸才将四天王打败。
0-synopsis,士郎等人击退坏兽群到达了大门博士的面前。无所畏惧的大门博士，不想争论的他进入了临战状态。他用超快的速度将穿着基刚特战服的士郎像玩具一样玩弄。
0-chapter_name,第6话 决战、霸坏神戴蒙！
