id,trans
filename,scene_chr494_ep1_s10
info,scene_chr494_ep1_s10
134,一行人为了保护少女，\n与星晶兽展开战斗。
132,看着攻击过来的星晶兽，\n少女因害怕而瑟瑟发抖。
131,啊……不要……
130,看到姬塔和少女的身影后，\n它大吼一声，扑了过来。
129,突然，\n一行人面前出现了星晶兽。
128,啊！？星晶兽！？
127,……──！
120,听我说……被那片黑暗吞噬后，\n就会被带到这个世界……\n而且……
119,到底怎么回事？\n这里是卡片的内部是指……
118,转向声音的来处，\n少女站在那里。
117,这里是卡片的内部……
116,嗯，嗯……\n应该……是的。
115,我们，\n刚刚还在森林里……吧？
114,一行人睁开眼，\n所在之处已经不是刚刚的森林，\n而是不认识的荒野。
113,这是……哪里啊……？
105,眨眼间，\n黑暗就将少女与一行人吞没，\n将他们带到了内部。
99,哈哇！\n被，吸进去了……呀啊啊啊！
98,喂，喂，\n这，是什么……唔啊啊啊！
81,瞬间，\n从卡片中喷涌而出的黑暗，\n将周围笼罩。
80,那个……卡片传过来的力量\n渐渐变强了……
79,怎，怎么了，露莉亚。
78,！？　
73,待，待会儿……再和你们解释。\n那个……和什么都不知道的人说明……\n非常困难……
72,这张卡片……\n我感受到了，\n很强大的星晶兽的力量……
71,这么说着，\n少女从怀中取出一张卡片。
70,但是，看到这个的话，\n你们肯定会相信的……
69,那个……你们应该，\n不会相信我说的事情……
68,唔，喂喂……世界，\n你到底，在说什么……
67,那，那个，希望……\n你们能……拯救世界。
66,哈啊……所以，\n要委托我们的是什么？
65,所，所以\n不知道该怎么和你们说……
64,对，对不起……\n那个……我，\n不擅长和不认识的人说话……
63,不，就这事的话\n不用跟在后面\n普普通通地也能说吧？
62,那，那个，\n想要……委托你们一件事。
61,呃，难道说\n跟在我们后面的理由……
60,诶，委托……吗？
59,那，那么，那个……\n有一件事情……\n想拜托你们。
58,原来不是骗人的啊……
57,听了少女的话\n姬塔深深地点头。
56,这是真的吗？
55,而且\n还和星晶兽战斗过……
54,那个呢，我听说\n你们是很厉害的骑空团……
53,这，这个，在那之前\n能先听我说一下吗？
52,那个……为什么，\n要跟在我们后面呢？
51,……嗯，嗯。\n这个……对不起……
50,…………
49,和我感受到的视线相同的，\n奇妙的感觉……
48,那个……虽然不知道为什么\n但是你给我一种\n奇妙的感觉……
47,嗯！？\n真的吗！
46,！？
45,如果搞错了，那我道歉。\n难道……跟着我们的是\n……你吗？
44,嗯？\n怎么了，露莉亚？
43,不，请别在意。\n诶……
42,还有，刚刚救了我，\n谢谢……
41,……抱，抱歉。
40,姬塔慌忙地抱住了那名少女。
38,然而，就在下一秒，\n她摇摇晃晃地就要倒下。
36,这么说着，\n少女慢慢地站起来。
35,那个，这个，大概……\n没事……
34,你，你……没事吧？
33,好，好险啊。
31,千钧一发之际。\n侧旁闪出一个身影\n一刀将魔物砍倒了。
30,诶……
25,……呃
24,魔物一阵吼叫\n袭向少女。
21,别，别过来……
18,姬塔点了点头，\n一行人慌忙地赶向悲鸣的地方。
17,总之，去看看吧！
16,喂，喂，刚刚的悲鸣……
15,突然，从森林中传出一阵悲鸣。
14,<span class='scene-font-4'>呀啊啊啊！
13,怎么办，姬塔？\n一直在后面尾随的话，\n就这么回到格兰赛法……
12,我一开始也是这么想的……\n但是，这种被看着的感觉\n一直没有消失……
11,是不是……你多疑了？
10,姬塔等人听完\n露出了警戒的神色，\n慌慌张张地看向周围。
9,那个……从镇上出来之后，\n总觉得，一直在被谁看着……
8,嗯？怎么了吗，露莉亚。
7,露莉亚停下脚步，\n警戒地环顾四周。
6,…………
3,之后，\n一行人正在返回骑空艇的路上。
2,姬塔等人完成了某座岛上的\n击退魔物的委托。
0-synopsis,完成委托后，在回去的路上，姬塔等人在森林中救下了被魔物袭击的少女。少女因为不擅长与人讲话而尾随一行人，传达了“希望你们能拯救世界”的请求。一行人正困惑着，少女拿出一张卡片，瞬间，周围被黑暗包围。回过神来，一行人已经在一片荒野之中，面前的星晶兽咆哮不已。
0-chapter_name,深渊
