id,trans
filename,scene_cp171_q4_s10
translator,雨降星
info,scene_cp171_q4_s10
106,然后她的身影便被卷入了\n崩塌的岩块和尘土之中，\n渐渐消失无踪了。
105,我觉得作为父母，\n能给孩子留下点什么也不是坏事。
104,在没有声音也看不清周围的长城内部，\n米卡波西小声嘀咕着\n只有自己能听到的话语。
98,长城崩塌的岩块，\n在轰鸣声中刺向虚空军团，\n凿碎它的表面。
97,(这次只有我一个……\n但奇妙的是，\n我并不觉得害怕或是寂寞)
96,（而现在，我又要被埋进长城深处了）
94,(当我决定接受那孩子的背叛，\n和她一起被封印的时候，\n怪物死了，我成了母亲)
93,小屋大小的岩块，\n以米卡波西为中心倾泻而下。
87,随着米卡波西发出的指示，\n巨大的长城开始向下坍塌。
84,(这是……\n制造出这种兵器的人应负的责任。)
83,操控长城，\n让它飞到虚空军团的上空。
82,面对讽刺的现实，\n米卡波西无奈地笑笑，\n然后直冲天空……
81,(结果，无论走到哪里，\n长城都会成为我的棺材呢……)
80,米卡波西看到那堵巨大无比的墙，\n正在慢慢地向这边移动。
76,(格兰斯鲁斯……\n大概要跟我陪葬了）
75,（抱歉了，洛基。\n还有姬塔和姬塔的爸爸）
67,在确认了伊洛缇斯已经离开之后，\n米卡波西便直指虚空军团的上空。
66,米卡波西以星之民的身份干涉星晶兽惠比寿，\n强行关闭了通往境界世界的门扉。
65,…………
60,妈妈……！！
59,等，等等……！\n不要……！
58,不管发生什么，\n你都永远是我引以为傲的女儿。
57,拜拜了，志鸟。
56,哎……为什么……\n妈妈，你要干什么……！？
55,你……\n就这样去大家那里。
54,别过来！
53,妈妈……！？
52,通向境界世界的门扉一打开，\n米卡波西就突然把伊洛缇斯推了进去。
40,诶，好、好的……
39,志鸟……\n打开境界世界的入口。
38,妈妈……？
37,米卡波西毫无顾忌地走近伊洛缇斯，\n紧紧抱住她的身体。
36,所以志鸟……你能行的。\n你可以拯救这个世界。
35,是你的心意拯救了纳尔·格兰德，\n也拯救了我……
32,是你……阻止了我。\n我只是为你的心意感到高兴。
29,阻止了连同族都要消灭的怪物的，\n并不是空之民的谋略……
28,志鸟……\n你啊，很了不起。
27,从伊洛缇斯道歉的样子里，\n能感觉到她似乎正在逐渐恢复以前的状态，\n米卡波西微微露出苦笑。
26,对……对不起。
25,我想直接从你口中听到你的答案，\n所以稍微追问了一下……
24,所以我很高兴……\n即使这是对我的背叛。
23,这是头一次有人愿意为我\n做到这个地步。
22,…………
21,而且还要牺牲自己……
20,志鸟不是为了别的什么人，\n而是为了我自己，\n才想要阻止我的对吧。
19,因为我知道志鸟背叛我的理由……
18,那、那，为什么……
17,毕竟在英才众多的星之民中，\n我也拥有足以被委托管理空域的\n杰出实力。
16,再怎么说，\n我也还是个星之民呢。
15,……！？
14,你背叛了我这件事。
13,诶……
12,我啊，其实早就知道了。
11,露莉亚和碧得救了，可是……\n可是，幽世果然……
10,你看到那个了吗？\n那是长城。\n没想到还能再次见到它。
9,…………
2,志鸟。
1,另一方面，驾驶着骑空艇“格兰斯鲁斯”的\n米卡波西，\n在甲板上对着半空唤了一声。
0-synopsis,在前往长城的途中，米卡波西与伊洛缇斯交谈了几句。米卡波西知道志鸟是为米卡波西着想，为了阻止她才背叛了她。米卡波西自豪地认为志鸟是她骄傲的女儿，与她道别，接着便冲向长城使其解体。长城的碎块砸向了米卡波西、格兰斯鲁斯和虚空军团。
0-chapter_name,第171章 她的棺木
