id,trans
filename,scene_chr308_q1_s10
translator,碘
info,scene_chr308_q1_s10
46,<span class='scene-font-katari'>就这样，为了确认年轻的捕鱼人的情况，姬塔一行人乘上了渔船。</span>
45,既然是我推荐的药，就要负起责任确认是否有效果。
44,<span class='scene-font-katari'>听说第二天，熟练的打鱼人要带着年轻的捕鱼人出海，赫尔艾斯提出了要一同前去的请求。て</span>
38,实在是不想看到让这么有干劲的年轻人远离现场的样子呢。如果能有效果就好了……
37,还有这种东西吗！？别说什么可不可以、请务必让我试试！
36,这是在我的故乡常常被使用的、防止烧伤……啊失礼了、防止晒伤的药。
35,原来如此……如果可以的话、可以试一试这边的这个软膏吗？
34,对啊，好像是皮肤比较脆弱，会变得通红通红的。比较严重的时候还会发烧。
33,失礼了。这边这位是被晒伤得很厉害吗？
32,呜——呣……
31,……但是！我想成为像我老爹一样出色的打鱼人！这是我从小到大的梦想！
30,说的是啊。除了打鱼也有去市场做买卖这一种生活方式啊。
29,……那个啊，也不是讨厌你再这么说的。但是，你不是每次出海都要被太阳晒得快要倒下吗。
28,没错！就和美人小姐说的一样。你这不是摇摇晃晃的吗。
27,是生病了吗？如果随便就判断已经没事了然后勉强自己可不行。
26,没关系、已经恢复了！真的！
25,啊！？你个笨蛋，都让你去休息了吧！怎么又跑出来了！
24,大家辛苦了！我做好渔网的准备了！
20,我们也学到了很多！对吧、姬塔。
19,呵呵……真是擅长呢。……姬塔阁下也，非常感谢你们陪我来。
18,没什么没什么！能和这样的美人小姐说上话，也算是有收获了！
17,是的，很能成为参考。非常感谢您今天能特意拿出时间陪我说话。
16,……嘛，也就是这种东西了。稍稍能派上用场吗？
10,呼呣呼呣……
9,只是不管怎么说都要加快速度啊。毕竟要卖到别的地方就要花加工的时间啊。
8,是呐。没有卖不掉的东西真是太好了。毕竟是生鲜品啊。
7,呼呣……果然，特产这种东西让人放心呢。
6,<span class='scene-font-katari'>作为学习的一环，对奥古斯特的渔业感兴趣的她，在姬塔的帮助下访问了渔业协会。</span>
2,<span class='scene-font-katari'>赫尔艾斯为了故乡的复兴，在各地学习各种产业希望能够推动故乡的产业发展。</span>
1,<span class='scene-font-katari'>因为魔物到处破坏而损伤巨大的赫尔艾斯的故乡，阿尔斯塔岛。</span>
0-synopsis,为了能够成为阿尔斯塔岛的产业的参考，赫尔艾斯去了奥古斯特的渔业协会打听信息。在说话的正当中，出现了一位皮肤脆弱、因为晒伤而苦恼的打鱼人。听说了他的情况的赫尔艾斯拿出了自己的防晒软膏，并让他试一试。第二天，为了确认软膏是否起作用的赫尔艾斯和姬塔等人一起乘上了渔船。
0-chapter_name,"公主、乘上了渔船 "
