id,trans
filename,scene_evt190627_cp6_q1_s10
translator,翻译：清羽
info,scene_evt190627_cp6_q1_s10
49,<span class='scene-font-4'>Sharrrk──</span>
46,那个黑影是……<br>无数的鲨鱼汇集而成的鲨鱼！
45,怎么可能……<br>完全搞不懂……
44,…………！？
43,雨云？<br>可真大啊……<br>差不多有孤那么大——
42,嗯……？<br>天色暗下来了……？
40,接下来就是扫荡在城镇里的那些家伙——
35,嘛算了……<br>针对商工会的赞美和反对，<br>都是岛民决定的事吧。
34,哼……<br>意思是你也有你自己定下的职责吗？
33,这次的预想确实有些天真，<br>但我也是为了不让岛民和游客，不让任何人有损失而行动着……
32,当然我最优先自己的利益……<br>但维持经济圈能让岛屿的活性化，<br>也能成为将来的发展的储蓄。
31,说是为了度假胜地的钱，<br>听着只觉得我是个守财奴吧。
30,…………
29,那么你是什么打算？
28,真的非常抱歉……<br>我并没有想拖你的后腿……
27,差不多都收拾掉了啊。<br>虽然浪费了不少体力……
26,哈……哈……
0-synopsis,用尽浑身解数击退了鲨鱼的圣德芬。正当他准备前去打倒城镇中的鲨鱼时，海域上空出现了巨大的影子。意识到那是无数的鲨鱼汇集而成的巨大的鲨鱼・汇集体，圣德芬呆滞在了原地。
0-chapter_name,第6话 炙热Fly High
