id,trans
filename,scene_s3_valentine_3058_v1_0_2002_3_3040081000_1
info,scene_s3_valentine_3058_v1_0_2002_3_3040081000_1
8,<span class='scene-font-kokoro'>（嗯~~，看起来想隐藏想法……</span><br><span class='scene-font-kokoro'>不过姬塔的意中人到底是谁呢……？）</span>
7,……如果你想找我商量的话，<br>我随时奉陪哦！
6,我知道了，我不会勉强姬塔说你喜欢的人的。<br>好了好了，约好了。
5,欸，不用了？　……你讨厌这种吗？<br>真是容易害羞啊。
4,如果是这样的话就早点说嘛！<br>我能给你一些意见哦？<br>为了成就你的happyend！
3,……啊！　莫非你不知道怎么从喜欢的人那里收到巧克力？
2,难得的情人节，到喜欢的人那里去收不就行了吗。
1,真是的，姬塔也有好事的地方啊。<br>竟然特意到我这里来要巧克力。
0,你想要巧克力吧，知道了知道了。<br>收下这个。
