id,trans
filename,scene_s4_white_4007_v1_0_2003_4_3040036000_0
info,scene_s4_white_4007_v1_0_2003_4_3040036000_0
16,<span class='scene-font-kokoro'>(那么……</span><br><span class='scene-font-kokoro'>从现在开始想想明年该怎么准备吧……)</span>
11,呵呵，一直以来都谢谢了，<br>姬塔酱。<br>今后也请多多关照哦！
10,哼～哼，当然是自信满满的啊。 <br>从收到你的巧克力那天开始，<br>我就在为这一天做准备了！
5,不过，收下这个的话<br>就能明白我的心意了吧？<br>嘛，算了！
4,……姬塔酱，那是什么眼神啊！<br>这个不是开玩笑啊！<br>到底有多不信赖我啊——！？
3,嘛，当然准备给你的回礼<br>所花的时间最多哦！
2,所以要把五亿份回礼一个一个送出去，<br>今天真的会超辛苦啊～！<br>啊～受欢迎的男人好忙啊～！
1,……对了对了！我忘记说了，<br>从你那里得到第一个以后，<br>我又收到了五亿个巧克力哦！
0,你说因为今年只需要给一份回礼<br>所以肯定很豪华吧？
