id,trans
filename,scene_evt190812_cp5_q3_s30
info,scene_evt190812_cp5_q3_s30
43,<span class='scene-font-katari'>但那只手却挥了个空，</span><br><span class='scene-font-katari'>少女们的声音逐渐消失了。</span>
35,姬塔小姐──
31,<span class='scene-font-katari'>穗乃果等人的声音逐渐远去。</span><br><span class='scene-font-katari'>姬塔向着发出慌张声音的方向</span><br><span class='scene-font-katari'>伸出了手──</span>
30,<span class='scene-font-4'>真是的！</span><br>到底发生了什么啊！
29,诶？　诶？<br>这是什么！？　我们，飘起来了！？
28,<span class='scene-font-katari'>当正准备问清楚这个问题的答案时</span><br><span class='scene-font-katari'>那个时候，刺眼的强光</span><br><span class='scene-font-katari'>把姬塔一行人吞没了进去。</span>
20,等等那个，讲的再更详细一──
19,意识，变得更加凝练……？
18,一直看着我们，<br>当发生战斗时，感觉，意识<br>就又变得更加凝练的样子了。
17,这个星晶兽，<br>可能也是如此。
16,似乎是这样的……感觉怎么说，<br>好像不是以你们为目标<br>感觉和你们战斗才是目的的样子。
15,这些妖怪是受了谁的命令<br>才以我们为目标的吗？
14,那位大人，吗……
9,呵呵呵……<br>你叫做姬塔吗……<br>那把剑，有点意思呢……
8,　是那位大人的命令……<br>　那位大人，务必……要再次降临于世……
7,　这样，那位大人的悲愿就<br>　又前进了一步……
6,　我等可是那位大人的精兵……<br>　不去战斗那还做什么……
5-sel2_txt,<span class='scene-font-katari'>为什么要以穗乃果她们为目标？</span>
5-sel1_txt,<span class='scene-font-katari'>为什么要战斗？</span>
5,咕……呼……<br>呵呵呵……<br>还真是比传闻中更善战的豪杰啊……
0-synopsis,一行人击退了魔物们。听魔物的话，它们似乎是听了什么人的命令才袭击μ’s，似乎战斗本身才是它们的目的。一行人正讨论着，突然出现了刺眼的强光，将所有人包围，姬塔等人和穗乃果她们被强行分开了。
0-chapter_name,#5 Wonder Zone？
