id,trans
filename,scene_evt260304_cp5_q2_s10
translator,雨降星
info,scene_evt260304_cp5_q2_s10
68,现在看来……\n这一行动从一开始就大错特错了。
67,就这样，我为完成神谕\n而离开了艾克塞·格兰德空域，\n前往卡尔艾斯·格兰德空域。
66,所以……\n请你相信我、\n再多等我一会儿。
65,阿佩普……\n我一定会保护好你。
64,（现在的我需要力量。\n需要不论在多么残酷的战争中，\n都能守护住珍视之物的力量……）
63,（况且要是成为了破坏之神的使徒，\n那么作为神眷，\n也能获得庞大的力量。）
62,（如果我接受神谕，\n获得使徒的身份，\n那么也可能有助于他的研究。）
61,（阿佩普是研究\n司掌破坏与再生的空之神的。）
59,普罗克鲁斯注视着在一旁晒太阳的\n星之民阿佩普。
58,（但对我来说，\n这个险值得去冒……）
57,（从星之民的研究所里盗取机密存在……\n这无疑是对星之民的敌对行为。）
56,（并从研究所中把某一特殊存在\n带回艾克塞·格兰德空域啊。）
55,（潜入某座位于卡尔艾斯·格兰德空域的\n星之民研究所……）
49,司掌破坏与再生的空之神下达的指令，\n在我当时的时代、立场下显得相当麻烦。
48,我身上似乎具有\n成为破坏之神使徒的素质。
47,几乎在同一时间，\n我接到了一个神谕。
38,待到时机成熟，\n你自然会顺从我们。\n你可要准备好了。
37,哼……\n无论如何，现在世界的大势\n在我们这一边。
36,你有什么权利命令我们？\n我们七曜骑士的主人\n应该是星之民才对。
35,我等将夺回世界。\n为此你们也得来协助。
34,之前是我说得太客气了。\n这不是商量，而是命令。
33,跟你简直无话可说……\n真是毫无大局观的鄙陋思想。
32,活在当下的是我们自己。\n那些远古祖先的遗憾，\n我们已经没有必要背负下去了。
31,但是复仇的锁链必须得在哪里切断才是。\n怎么能让这种彼此厮杀的惨剧\n无限延续下去呢。
30,我们空之民确实担负着\n向星之民复仇的大义，\n这点我理解。
28,有战争就会有牺牲。\n比起战争，\n大家一起和和睦睦地生活下去才更重要吧。
27,天空本来属于谁，\n又应该属于谁，\n那种事怎样都好吧。
26,1500多年前的事，\n谁还能记得呢。
25,我们空之民与星之民不同，\n是有寿命的。\n顶多也就能活个100年左右。
24,不如说有什么问题吗？\n是为了仇恨，还是大义？
23,……你是说，让空之世界\n一直处于侵略者的掌控下也无妨吗？
22,真的有必要吗？\n事到如今才从星之民手中夺回世界……
20,这是全空共同的意志。\n你应该没有异议吧，\n白骑士普罗克鲁斯。
19,我想让你和克雷施坦因王家\n指挥艾克塞·格兰德空域的起事。
18,全空的指挥由我们伊斯塔拜恩进行。
17,小点声……！\n现在还在计划阶段，\n可不能让星之民察觉了。
16,与星之民开战……！？\n你是认真的吗！？
15,在后面的霸空战争开始不久前，\n当时的金骑士突然来访——
14,在我长大成人，\n继承了白骑士的席位之后，\n战祸的脚步声变得越来越清晰可闻。
8,星之民阿佩普对我来说，\n是父亲，是兄长，同时也是我的挚友。
7,由于身份原因，我从小时候起，\n就经常和阿佩普接触。
6,不管是征服者，\n还是被征服的空之民，\n他都会一视同仁地善待。
5,<span class='scene-font-palegray'>艾克塞·格兰德空域的监管者——</span>\n<span class='scene-font-palegray'>星之民阿佩普，</span>\n<span class='scene-font-palegray'>是个性子相当温吞的家伙。</span>
4,可是，从我出生的几十年前开始，\n势力变强的部分空之民\n反叛意愿正日益高涨。
3,时间已经过去了这么久，\n空之民也适应了被征服的事实，\n逐渐开始了新的生活。
2,当时的空之世界，\n已经在侵略者星之民的支配下度过了1500年……
1,在距今大约520年前。\n我作为克雷施坦因王家的嫡长子\n出生在艾克塞·格兰德空域。
0-synopsis,星之民阿佩普对任何人都很温柔，尤其是对普罗克鲁斯来说，是无比珍视的存在。在普罗克鲁斯继承白骑士之位后不久，时任金骑士前来劝说他为夺回世界而起义反抗星之民。但普罗克鲁斯认为活在当下的众人一起和睦生活下去才是最重要的，拒绝了她的邀请。几乎在同一时间，普罗克鲁斯作为使徒收到了破坏之神的神谕。为了保护阿佩普，他决定前去实现这个神谕，但现在的他认为这一行动大错特错。
