id,trans
filename,scene_evt170531_cp5_q4_s10
info,scene_evt170531_cp5_q4_s10
31,<span class='scene-font-katari'>朝着最后一项食材“皇家蜂蜜”所在的，女王蜂栖息的森林出发了。</span>
30,<span class='scene-font-katari'>决定了主菜的姬塔一行人，为了完成梦幻的大人午餐——</span>
29,是的！虾好像常出现在儿童午餐里呢，把它炸一炸做出大人的感觉吧！
28,炸虾和沾酱，还有辣椒，这些咱们都能做啊！
27,书上是这么说的！
26,<span class='scene-font-gray'>“无论是作为辣椒酱的原料也好还是用作油炸食物的酱汁也罢，都能给人清爽的口感，非常有人气。”</span>
25,<span class='scene-font-gray'> “味道醇厚浓郁，口感却又异常清爽，和所有料理都非常般配……”</span>
24,我看看，<span class='scene-font-gray'>“皇家蜂蜜自古以来就被冠以长寿的灵药之名，作为营养品的一种在贵族和王室之间非常的流行……”</span>
23,皇家蜂蜜……是蜂蜜啊！不过，和普通的蜂蜜相比有什么不一样吗？
22,皇家蜂蜜！
21,那是，率领着数千名部下，君临森林的女王，女王蜂所制作的……
20,欸！真亏你找得到啊！所以那个食材是什么啊？
19,还有另一种不输给三大珍味的幻之食材！
18,你们看这个！卡塔莉娜也推荐的借给我的这本搜集了世界上各种美食的书……
17,怎么了，露莉亚，发现什么了吗？
16,啊！！
15,<span class='scene-font-katari'>于是姬塔一行人开始重新翻阅众多的料理书。</span>
14,肯定会有什么之前看漏的东西！
13,这样的话，不如再把料理书看一遍怎么样？
12,就是啊，随便就用掉的话，幻之美味可就白白浪费了啊。
11,但是虾料理有这么多，到底做什么好呢……
10,咱们的王牌——棱镜虾，要是能找得到什么好的做法就好了啊。
9,哈哇，说起来确实啊……
8,松茸说到底也不能当做主食材，而且也有还没用过的食材哟。
7,可是主菜做什么还是没决定好啊——
6,试作料理虽然失败了不少次，但好好反省活用经验的话也变得美味起来了呢？
5,<span class='scene-font-katari'>姬塔队面前并排放着的有蛋、野菜、辣椒、松茸、调味料、香蕉和棱镜虾。</span>
4,这样说来，果然咱们要取得胜利的话，必须在哪抢先他们一步啊……
3,果然大人们喜欢少见的东西这点完全没错啊。那些家伙也在用珍味呢。
2,就想着好像在哪里听过，从卡塔莉娜那里借来的《美食大全》上有记载着呢！
1,和我们手里的松茸盐一同，并称为全空三大珍味的样子。
0,鲍特欧达那边的鹅肝和科迪莉亚那边的鱼子酱已经都调查过了！
0-synopsis,从各队获得情报的姬塔他们，注意到大家都用了全空三大珍味的食材。更确信大人喜欢珍稀口味的姬塔他们，开始冥思苦想还有没有别的珍稀食材。就在这时，露莉亚发现了不输三大珍味，名为『皇家蜂蜜』的幻之食材。想着只能赌上这个去赢其他队伍了，姬塔他们为了获得皇家蜂蜜，去往女王蜂的所在之处。
0-chapter_name,第5话 间谍作战！
