id,trans
filename,scene_evt181209_cp1_q4_s10
translator,翻译：咕咕菇
info,scene_evt181209_cp1_q4_s10
48,就这样，姬塔一行人\n加入了“主人”的搜查小队。
47,好！\n喔！
46,呵呵……\n那么，我们把结成仪式留在晚上吧。
45,啊呜呜……我忘记了~……
43,是啊。\n你今天还有工作要做吧。
42,……啊！
41,那个，小佩可莉姆……\n你们帮了我我很感谢，\n不过接下来还要开店……
40,说着，\n佩可莉姆迈开了步子——
39,没关系！\n我不管什么时候肚子都很饿☆\n那么，我们走吧！
38,我们几个，\n已经吃过早饭了来着……
37,那么我们大家现在\n一起去哪里吃个饭\n作为庆祝如何呢？
35,嘛，人手当然是越多越好了。\n而且的确比在天上寻找来得，好呢……
34,太棒了呢，小可可萝！\n一定一下子就能找到那个人了！
32,有你们的帮助，\n我们一定能找到主人的。
31,非，非常感谢你们……\n姬塔大人，\n真的非常感谢……
30,对哦！\n姬塔也很感兴趣，\n也让我们几个一起帮忙吧！
29,难，难道……\n你们要帮我们\n一起来寻找主人的踪迹吗？
28,这座城真的很大，\n来搜寻的人数应该越多越好，\n没错吧？
27,嘿嘿，我们几个，\n一直很关心肚子饿的姐姐你们的\n同伴搜寻情况呢！
26,……？\n你们在说什么呀？
23,没错！\n而且多亏了佩可莉姆你们，\n城里没有任何人受伤。
22,就是啊！\n刚刚的魔物已经是最后一只了，\n我们的委托已经完成了嘛！
20,而且也多亏了【美食殿堂】的各位，\n在无人伤亡的情况下完成了我们的委托，\n就让我们来回报你们吧。
19,对！\n打倒刚刚那只魔物，\n我们的委托也就已经完成了！
18,你是说……要帮我们一起\n寻找主人的踪迹吗？
17,……？
16-sel2_txt,让我们报答你们吧
16-sel1_txt,我们能帮忙吗
16,诶嘿嘿……\n不过现在，寻找【美食殿堂】最重要的伙伴\n是我们的首要任务呢。
15,呼呼，还行吧♪
12,啊啊，你们这么强的话，\n我也理解为什么会将\n调查魔物的任务交给你们了！
11,没有市民受伤真是太好了！\n【美食殿堂】的各位，\n你们都很强呢！
10,原来如此。\n我们碰见的就是从\n你们那儿逃过来的魔物，吧……
9,还差一点点就全部打倒了，\n但它们朝着城里逃走了，\n我们便追过来了。
8,我们接到了委托，\n来清理住在这附近郊外的魔物……
7,我说，你们\n这么大清早的在做什么呢。
2,是吗……\n大家，都辛苦了。
1,哈啊……哈啊……\n看来剩下的都已经逃跑了……
0-synopsis,姬塔一行人解释说有一只魔物趁着他们在城外讨伐魔物时逃进了城里。为了感谢美食殿堂的协助，趁着自己手头上的委托已经完成之际，姬塔一行人加入了美食殿堂的搜寻小队中。
0-chapter_name,第1章 其名为【美食殿堂】
