id,trans
filename,scene_evt200128_cp1_q3_s10
translator,ゼタラガ推し
info,scene_evt200128_cp1_q3_s10
49,啊啊。
48,……明白了。\n那个女的的特征之后报告给我。
47,……为了打倒那些家伙出现复数的牺牲\n单纯计算来讲并不合适。因此\n判定为非合理，仅此而已。
45,你说优先姬塔他们的\n人身安全？
44,需要准备。\n现在，没有防御那家伙的攻击的技术。\n放任情感追击会应该会出现牺牲。
43,刚才隐瞒的理由是。
42,不知道。\n月球的语言并不能正常对话。
41,……月球来的人吗？
40,啊啊。\n她使用月球技术作为武器。
39,并不是一般人对吧。
38,我只是在陈述事实。\n人类族，女性。\n其他没有信息。
37,别打马虎眼。
36,不知道。
35,这些伤，是谁干的。
34,等到姬塔她们睡着\n尤斯提斯才开口。
27,姬塔她们，\n没有主要这种气氛\n回到了旅馆中。
26,对卡西乌斯的花语感到惊讶的同时，\n尤斯提斯也在避免继续追问。
24,情绪的话\n有在作为知识通过小说学习。
23,……真是充满情绪啊。
22,是想起了夜晚的街道。
21,怎么了卡西乌斯，\n比以往还要话少\n难道是生气闹别扭了吗？
20,（需要准备对策……）
19,（……古蕾丝她刚才，\n说了还会再来）
17,哈哈，板着脸的小哥\n现在发牢骚，可太过分了呀？
16,……被说是看小孩\n的理由我是明白了。
15,总之，卡西乌斯先生！\n
14,卡西乌斯，再次瞄了一眼\n注意着袭击者的身影是否真的消失，\n一行人就这样围着他走着。
13,……回去了。
12,啊啊。就是这样，\n并非与生死相关的事情。
11,你\n不是说不会被空之民加害吗。
10,被奇怪的家伙缠上了。
9,喂你，这不是浑身是伤吗……\n发生什么了啊？
8,夜晚的街道也让人深感兴趣啊。\n观察了一番在这里混杂的异文化。
7,……别擅自出门。
6,啊！  在这里！卡西乌斯先生！
4,卡西乌斯在向着声音的源头看去的同时\n持续思考着。
3,喂！\n你去哪儿了呀卡西乌斯！
2,（……问题有三点。\n那个女人的真面目，目的\n还有，怎么战斗……）
1,卡西乌斯\n在古蕾丝离开之后也\n没有解开警戒向着旅店走去。
