id,trans
filename,scene_chr602_q1_s10
translator,SETSU_XY
info,scene_chr602_q1_s10
71," <span class='scene-font-katari'>零在空无一人的房间里</span><br><span class='scene-font-katari'>像是自言自语般，</span><br><span class='scene-font-katari'>说出了决心。</span>"
70,我一定会指引空之世界的孩子们。<br>因为，这是身为母亲的任务。
69,毕竟我背负着一族人的夙愿……<br>背负着大家的期待。
68,没错……<br>我是不会停下脚步的。
67,呼……
65,呵呵呵，那我就拭目以待了。<br>回去的时候，路上小心。
64,啊、啊哈哈……<br>我会考虑一下的……
63,胡子，可别忘了哦？
62,我也差不多该走了。<br>很高兴今天能见面。<br>下次再见。
61,真是次有意义的问答。<br>打扰了。
60,你是否满足了？
59,如此甚好。
58,斗转星移间依然心无锈迹，<br>魂不腐朽……
57,你真是毫无变化啊。<br>就算日月如何变迁，……<br>相必你也会坚持在这条路上前进吧。
56,为了有朝一日，创造出<br>所有的孩子都无需悲伤的天空。
55,当然就算有碎片器皿依旧美丽。<br>百看不厌，为了不让它破碎<br>必须小心行事。
50,若是想要取出碎片，<br>恐怕水会因此而溢出吧。
48,这片天空就好像盛满水的玻璃器皿。<br>而现在玻璃碎片，<br>掉进了器皿中。
47,大千世界变化莫测，<br>汝之所望即为守护其本身。
46,…………
45," 若是迫不得已……<br>我甚至打算使用<br><span class='scene-font-spword'>星之民</span>的遗产。"
44,作为暴力使用。<br>若是这样能够实现理想，<br>我将舍弃一切战斗。
43,在达成我所期望的<br>应有的世界之前<br>我都会一直把这力量……
42,为此正确的教育，<br>以及施行教育前，<br>最低限度的衣食住是必不可少的。
41,但是，想要擦拭这些浑浊，<br>就必须先让同一片天空下的人们<br>互相尊重彼此。
40,自从霸空战争发生后，<br>这片天空就变得一片浑浊。<br>始终，始终如此。
39,汝之所言应有为何。
38," 把被混沌彻底污染的这片天空，<br>引导至它所应有的样子……<br>这就是我所坚信的路。"
37,从古至今，<br>我挥舞力量<br>前进的道路只有一条。
36,呵呵，是诗人吗？<br>果然你是个有趣的孩子。<br>好，那我就回答你。
35,话语乃空中起舞之落叶。<br>若轻率地言于表其舞姿则虚而不实，<br>终有一日烟消云散。
34,真是的，为什么<br>不用语言表达呢。
33,正是。
32," 现在想知道，我同样作为<br> 拥有强大力量的人，<br>为何而挥舞力量，选择怎样的路。"
31,你为了到达无尽之境……<br>选择为了自己<br>使用足以惊天动地的力量。
30," 原来如此……<br>我理解问题的真意了。"
29," …………"
28," <span class='scene-font-katari'>零沉思片刻，</span><br><span class='scene-font-katari'>与奥克托四目相对。</span>"
27," <span class='scene-font-katari'>零重复了一遍奥克托的话，</span><br><span class='scene-font-katari'>而他则是静静地点了点头。</span>"
26,路……？
25,汝之路为何。
24,嗯，什么事？
23,生命无尽<br>度过永恒之人。
22,啊啊，话虽如此……<br>育儿的经验<br>会使人发生改变。
21,哎呀，是吗？<br>我还以为你是不会<br>对人产生兴趣的孩子……
20," 吾对汝心生好奇。"
19,啊啊，他——
18," 斩八……不，<br>现在的名字是奥克托吧。<br>为什么，你会来这里？"
17," …………"
16," 下次让我帮你剃掉吧。<br>但是，说得也是。<br>现在比起这件事……"
15," 哈，哈哈……<br>真叫人为难……"
14," 因为你，<br>不适合留胡子呀……<br>没有胡子会可爱许多哦？"
13,不过，也是。<br>真要说的话，<br>我就收下你的胡子吧。
12," 哎呀，呵呵呵。<br>其实真的无所谓。"
11," 只言片语似乎显得不尽人意……<br>如果能够以<br>什么形式报恩就好了……"
10," 哈哈……敌不过你。<br>该要道谢的明明是我。<br>我从心底感谢你。"
9," 你的决断<br>保护了很多孩子。<br>感谢你，乌诺。"
8," 但毕竟是一旦出手<br>就会招致混乱的情况，<br>也只好伺机而动……"
7," 而且，我一直以来<br>也在关注星屑之街。"
6," 无妨，乌诺。<br>能从你口中如实<br>听到来龙去脉就已经足矣。"
5," 我明知你讨厌<span class='scene-font-spword'>星之民</span>，<br>也与七曜骑士互不来往……<br>但是……"
4," …………"
3," 抱歉啊，零。<br>这次真是给你添麻烦了。"
2," <span class='scene-font-katari'>造访者之一</span><br><span class='scene-font-katari'>十天众乌诺</span><br><span class='scene-font-katari'>见到零之后，立刻低下了头。</span>"
1," <span class='scene-font-katari'>无限与涅槃引发的</span><br><span class='scene-font-katari'>骚动平息之后，有客人</span><br><span class='scene-font-katari'>造访了娑之家的大本营。</span>"
0-synopsis,与玛格森有关的一系列骚动过后，乌诺与奥克托造访了娑之家的大本营。奥克托对零很感兴趣，询问她所持有的强大力量是为何而使用，又走在什么样的人生之路上。零说“直到创造出所有孩子都无需悲伤的空之世界为止，我都会当作暴力一般用这份力量战斗”，乌诺与奥克托离开后，她又自言自语道这是自己的任务。
0-chapter_name,永远的慈母
