id,trans
filename,scene_evt190614_cp6_q3_s10
info,scene_evt190614_cp6_q3_s10
154,<span class='scene-font-katari'>鲁鲁修和黛尔菲娜。</span><br><span class='scene-font-katari'>两个ZERO互相瞪视着。</span>
153,就此终结吧。<br><span class='scene-font-4'>黛尔菲娜・安赫尔！</span>
152,っ！　还叫了同伴吗？
150,<span class='scene-font-katari'>就像计算好了时机一样，</span><br><span class='scene-font-katari'>藏身处的天花板大幅度的震动了起来，</span><br><span class='scene-font-katari'>落下了小颗的石块。</span>
147,既然从别人那里夺走东西<br>就应该要抱有<br>自己也会被抢夺这一觉悟啊。
146,但是，那个行动必然伴随着责任。
145,我并不否定<br>为了自身愿望而采取的行动。
144,<span class='scene-font-4'>如果ZERO不出现的话！</span><br><span class='scene-font-4'>那份幸福明明能够继续下去的！</span><br><span class='scene-font-4'>如果你不出现的话！！</span>
143,吵死了……<br><span class='scene-font-4'>吵死了吵死了吵死了啊啊啊啊！！！</span>
136,<span class='scene-font-kokoro'>（所以我……</span><br><span class='scene-font-kokoro'>即使无法成为真正的妹妹……）</span>
135,<span class='scene-font-kokoro'>（我要忍耐……姐姐可是</span><br><span class='scene-font-kokoro'>把在教团时孤身一人的我</span><br><span class='scene-font-kokoro'>当做真正的妹妹疼爱的啊）</span>
134,<span class='scene-font-kokoro'>（干脆把娜娜莉也杀了的话……</span><br><span class='scene-font-kokoro'>但是如果没有娜娜莉的话</span><br><span class='scene-font-kokoro'>姐姐的精神可能会彻底崩溃）</span>
133,为什么……<br>就因为和路易莎一样眼睛看不见吗？
132,真是个好孩子啊，娜娜莉……<br>最喜欢你了哟。<br>我重要的妹妹……
129,让路易莎遭受了那种事的ZERO<br>我要向他报仇！
128,<span class='scene-font-4'>那是当然的了！</span><br><span class='scene-font-4'>我要向ZERO复仇！</span>
127,！　姐姐！<br>你又启动那个装置了吗？
126,────
125,ZERO……<br>都是那家伙的错我的妹妹才……<br><span class='scene-font-4'>ZEROoo……！！</span>
122,…………
121,我就只有路易莎这一个妹妹！<br>拜托你！　还给我啊！<br>把我的路易莎还回来啊！
120,<span class='scene-font-4'>你这个杀人犯！</span><br><span class='scene-font-4'>我的妹妹只有路易莎一个！</span>
119,你以为我不知道，<br>你对路易莎都做了什么吗？
118,<span class='scene-font-4'>吵死了！　吵死了！　吵死了！</span><br>不要装作我妹妹的样子啊！<br>明明对路易莎见死不救了！
117,卡门姐姐你还有我呀。<br>我会连同路易莎的份<br>对姐姐……
116,路易莎……<br>为什么被那么残酷地杀掉了呢……
113,……！
112,你无法成为妹妹的理由，<br>就是那个吧！
111,姐姐？<br>那为什么卡门她要<br>寻求娜娜莉呢？
110,<span class='scene-font-4'>把姐姐杀掉了！</span><br>明明那是我唯一的家人了！
109,过分……多么过分……
108,<span class='scene-font-katari'>知道自己完全陷入了计谋之后，</span><br><span class='scene-font-katari'>黛尔菲娜用恶鬼一样的表情，</span><br><span class='scene-font-katari'>瞪视着鲁鲁修。</span>
107,库呜呜……！！！
106,还有一个是，<br>与我们为敌这件事。
105,<span class='scene-font-katari'>这是，娜娜莉被注射的</span><br><span class='scene-font-katari'>那种病毒的抗病毒药剂吧。</span>
104,<span class='scene-font-katari'>鲁鲁修一边悠然地踱着步，</span><br><span class='scene-font-katari'>一边把桌上的小瓶拿在手中。</span>
102,你们失败的原因有二。<br>第一是过于相信自己的Geass，<br>一个人单打独斗……
96,<span class='scene-font-katari'>就这样黛尔菲娜被Geass驱使着，</span><br><span class='scene-font-katari'>让鲁鲁修入侵到藏身处，</span><br><span class='scene-font-katari'>以至于把卡门杀害了。</span>
95,<span class='scene-font-katari'>「相信ZERO已经自杀，</span><br><span class='scene-font-katari'>把鲁鲁修当做娜娜莉</span><br><span class='scene-font-katari'>带回到你们的藏身处吧」</span>
76,以鲁鲁修・Vi・布里塔尼亚之名<br>命令……
75,那么，就为我效命吧。<br>黛尔菲娜哟！
71,<span class='scene-font-katari'>对着大意了的冒牌ZERO</span><br><span class='scene-font-katari'>Geass无效的C.C.的接近</span><br><span class='scene-font-katari'>也变得有机可趁。</span>
70,<span class='scene-font-katari'>被隐瞒了真正的计划，</span><br><span class='scene-font-katari'>姬塔将束手无策的ZERO这一形象</span><br><span class='scene-font-katari'>演得毫无破绽……</span>
65,<span class='scene-font-katari'>所以读了ZERO的心的黛尔菲娜也</span><br><span class='scene-font-katari'>相信了姬塔是ZERO这件事。</span>
64,<span class='scene-font-katari'>但是姬塔并不知道，</span><br><span class='scene-font-katari'>“成为”了ZERO的话，</span><br><span class='scene-font-katari'>就无法自主思考了。</span>
60,<span class='scene-font-katari'>因为Geass的原因</span><br><span class='scene-font-katari'>姬塔深信自己是ZERO。</span>
52,在戴着ZERO的面具的这期间，<br>你就是ZERO。
49,我也让她相信，<br>自己是ZERO这件事了。
48,为了实行这个计划，<br>拜托姬塔<br>扮成了ZERO的样子。
47,你是那个骑空士……！
43,<span class='scene-font-katari'>ZERO取下了面具，</span><br><span class='scene-font-katari'>出现的并不是鲁鲁修，</span><br><span class='scene-font-katari'>而是姬塔的脸。</span>
42,…………
36,为什么，鲁鲁修会……<br>那，这个ZERO到底是……？
32,这样就将死了。<br>冒牌ZERO……不对，<br>黛尔菲娜・安赫尔啊。
29,<span class='scene-font-katari'>意会到了C.C.话语的含义，</span><br><span class='scene-font-katari'>ZERO漂亮地把黛尔菲娜制服按倒在地。</span><br><span class='scene-font-katari'>在那里出现了一个新的人影。</span>
23,……！
22,就是现在！　鲁鲁修！<br>姬塔！
21,<span class='scene-font-katari'>利用着这个性质，</span><br><span class='scene-font-katari'>秘密地进行接近的C.C.，</span><br><span class='scene-font-katari'>从子弹下保护了ZERO。</span>
18,<span class='scene-font-katari'>也就是说，黛尔菲娜她</span><br><span class='scene-font-katari'>没有办法读取C.C.的内心。</span>
17,<span class='scene-font-katari'>对于持有code的C.C.来说</span><br><span class='scene-font-katari'>所有的Geass都是无效的。</span>
16,……果然我的想法<br>读取不了的样子啊。
15,咕！
14,<span class='scene-font-katari'>黛尔菲娜猛然扣动扳机。</span><br><span class='scene-font-katari'>从那枪里射出的子弹，</span><br><span class='scene-font-katari'>贯穿了C.C.的胸口。</span>
10,什、什么！？
7,<span class='scene-font-katari'>黛尔菲娜拿着枪对准了ZERO，</span><br><span class='scene-font-katari'>手指搭在了扳机上。</span>
6,…………
5,你不必担心。<br>娜娜莉就交给我来照顾了，<br>当然是和姐姐一起……
4,那么……就到此为止了呢，ZERO。<br>实话说当你们俩单独来的时候，<br>就注定你们会败给我了呢。
0-synopsis,黛尔菲娜枪击ZERO的时候，实际上是被出现的C.C.阻止了。而黛尔菲娜看到的ZERO其实是被鲁鲁修使用了Geass而扮作束手无策的ZERO的姬塔。黛尔菲娜被出现的鲁鲁修使用了Geass，把鲁鲁修认知成娜娜莉，深信ZERO已经死了。在宣告了黛尔菲娜的失败的同时，鲁鲁修也成功获得了抗病毒药。
0-chapter_name,STAGE6 两个ZERO
