id,trans
filename,scene_evt160930_1_cp3_q3_s30
info,scene_evt160930_1_cp3_q3_s30
26,他们只能眼睁睁地看着骑空艇艇的影子渐渐缩小。
25,统率良好的圣王军亲卫队
24,我和你……\n都输给帕里斯了。
23,后天
22,提伯尔特自嘲地嘀咕着。
21,说什么！你这混蛋！
20,就认了吧。 \n……都已经输了。
19,……等等，马奎西奥。\n是朱丽叶挺身而出救了我们
18,等等，别让他跑了！
17,咕……可恶……
16,随后，帕里斯的军队和圣王军队的卫士们飞快地回到了圣王的骑空艇上。
15,看在朱丽叶大人的面子上，我饶你一命。
14,那么……帕里斯大人。不用再打了吧？\n我们回凯普莱特吧。
13,现在，朱丽叶大人确实夺回来了。
12,…………
11,朱丽叶……？
10,之前一直在骗你们……非常抱歉。
9,是圣王凯普莱特的女儿……公主朱丽叶。
8,对不起，露莉亚。我的真名是，朱丽叶。
7,啊……朱莉娅小姐！
6,做好觉悟的朱丽叶带着黛博拉准备向圣王军投降。
5,朱丽叶站在一旁，看着他们奋战受伤。
4,姬塔……事到如今，只好召唤星晶兽……
3,你说什么？！怎么能做这种事！
2,这样下去的话真的不太妙。要么扔下骑空艇先暂时撤退！
1,咕……一个接一个，有完没完。
0,姬塔击退了圣王亲卫队。但是，压倒性的数量差距并没有缩小，就这样慢慢地被包围了。
0-synopsis,为了拯救被圣王军队包围的姬塔一行，朱丽叶向自愿前来迎接的帕里斯走去。提伯尔特告诉罗密欧，朱丽叶后天会嫁给帕里斯，然后离开了大教堂。
0-chapter_name,第3话 动摇的心
