id,trans
filename,scene_evt131201_cp2_q3_s20
translator,swhoro
info,scene_evt131201_cp2_q3_s20
16,我们得先处理一些麻烦！
15,...！
14,嗯，是个有趣的故事。或许你能给我们讲述更多？
13,菲尼克斯？
12,这个传说述说了一位神奇的星晶兽，它每年都会来一次这座岛...不朽的菲尼克斯
11,如果他的话是真的，那么这个节日不是与任何古老的魔物有关，而是至少与一位星晶兽有关。
10,首先我得说，我自己也是从一位常去酒馆的老人口中听说的。
9,那么，与这个火焰魔物的传说具体是什么呢？
8,这样的话，人们把火怪从远方带到这里，增添这一壮观景象的行为就说得通了。
7,微风港的阵焰祭最开始就起源于一头强大的火焰魔物的古老传说。
6,与节日有关的魔物们，呃...
5,很可能他们是从其它岛上来被带到这里来的，因为与节日有某种关系。
4,嗯，你在微风港不常见这类的魔物...
3,哈哈，这些粗鲁的魔物根本不可能是我的对手。我要为你击败他们，特蕾莎，我的宝贝。预备！
2,我们得在有人受伤之前解决他们。
1,似乎不少魔物都被放出来了。这的确是个麻烦。
0,一行人到了城镇门口，被他们面前的巨大怪物群惊到了。
0-synopsis,露莉亚发现聚集在小镇入口的逃跑的魔兽们在微风港并不常见。理查德解释说它们可能是从别的岛上带过来的，因为它们与这个节日有某种联系。
0-chapter_name,第2话 火焰的因缘
