id,trans
filename,SideStory_wakaki_giyuu_4-4-2
info,scene_evt140930_cp4_q4_s30
11,<span class='scene-font-katari'>帝国不在乎牺牲的一面。</span><br><span class='scene-font-katari'>直接看到这个事实、</span><br><span class='scene-font-katari'>让尤利的怒火爆发了。</span>
10,一个愿意牺牲任何东西的帝国的一面。在其中，愤怒，着火。
9," 包括伯梅伦那家伙、<br>我要痛殴他们！"
8," 要上了！　正面突破！<br>这些睡晕了头的帝国兵就由我来打醒……"
7," 回去的路……<br>为了能夹击你们<br>准备了人马来奇袭！"
6," 你说什么！？"
5," 为了让你们踩进去<br>这是由我来带路的陷阱！"
4," 知道了吗！　都听好了！<br>在这前面有一个陷阱！<br>所以你们全都跟着我走！"
3," 冷、冷静一点尤利！<br>不够冷静的话会让事情恶化……"
2," 把我们父子两代当玩偶耍！<br>真是可笑！　可恶！"
1," 父亲他对能作为帝国军人作战<br>是从心底里觉得自豪的！"
0," 可恶！　我被背叛了！<br>在帝国军里……根本就没有正义！"
0-synopsis," 帝国军、对尤利和他父亲来说是正义的象征。但是、知道了帝国军残虐的一面之后、这个形象就崩坏了。尤利决定要打倒下达这个作战的伯梅伦。怒火中烧的尤利、向着要塞里设下的各个陷阱冲过去了。<br>翻译报错到NGA@mirror0420"
0-chapter_name," 第4话  潜入、卡露娜要塞"
