id,trans
filename,scene_s4_halloween_3018_v1_0_2004_4_3040021000
info,scene_s4_halloween_3018_v1_0_2004_4_3040021000
10,<span class='scene-font-katari'>对姬塔来说这也是头一次，</span><br><span class='scene-font-katari'>能够看出仙人掌里面的人的困惑的表情。</span>
9,<span class='scene-font-katari'>看镇民的反应，</span><br><span class='scene-font-katari'>他应该是被迫听了蕾娜的事情</span><br><span class='scene-font-katari'>然后强行被带到这里的吧。</span>
8,………………
7,准备一定很辛苦吧……<br>在街上看到的时候不禁就想介绍给姬塔认识了。
6,………………
5,他说全都是用纸做的。<br>看上去就像真正的树一样，<br>总感觉不是别人……
4,…………
3,呵呵……<br>这位先生的变装非常讲究，很棒把？
2,…………
1,喂，姬塔。<br>你看，我遇到了很棒的人
