id,trans
filename,scene_chr412_q3_s10
info,scene_chr412_q3_s10
141,<span class='scene-font-4'>嗷嗷嗷嗷嗷嗷嗷！</span>
135,来吧红龙！。<br>先从驯服你开始，成为反击那家伙的利箭吧！
133,哎、天司……？
132,我才不是什么恶魔，正相反，我是天司啊！
131,什么啊，真是滑稽。
130,想起来了！全部想起来了！
129,哼哼、哼哼哼……<br>哈哈、<br><span class='scene-font-4'>啊哈哈哈哈哈哈！</span>
127,————！？
121,<span class='scene-font-4'>好烫啊啊啊啊啊！？</span>
120,哎？后背怎么了？
119,咕啊啊啊啊……<br>我的后背……
118,阿萨谢尔！　阿萨谢尔！<br>请醒一醒！
112,<span class='scene-font-gray'>奋不顾身地使用钥匙</span><br><span class='scene-font-gray'>将我救出的那个女孩……是她的声音……</span>
111,<span class='scene-font-gray'>是个女孩的声音。</span>
110,<span class='scene-font-gray'>在那之中我听到了清澈的声音。</span>
109,<span class='scene-font-gray'>在那毫无一丝光明，连时间都仿佛不存在的的绝望之底里，我被深深的黑暗所侵蚀。</span>
104,<span class='scene-font-gray'>可……可恶！！</span><br><span class='scene-font-gray'>就是因此我才被关进了伏魔殿……</span>
103,<span class='scene-font-gray'>被那邪恶的力量所控制……</span><br><span class='scene-font-gray'>我们……堕天、并进行了无谋的战斗……</span>
102,<span class='scene-font-gray'>但是那家伙出现了……</span><br><span class='scene-font-gray'>是那家伙唆使了我！！</span>
90,<span class='scene-font-gray'>这个高贵的身影是……</span><br><span class='scene-font-gray'>是吗……我……</span>
89,<span class='scene-font-gray'>似曾相识的面影在呼唤着我。</span>
88,————
82,————！？
81,你为什么……要救我……
80,阿萨谢尔，快抓住我！
79,<span class='scene-font-katari'>失去自我的红龙还在到处破坏，而露莉亚向呆住的阿萨谢尔伸出了手。</span>
77,<span class='scene-font-katari'>碧还没说完露莉亚就跑向了阿萨谢尔。</span>
76,不行了，那家伙被压在墙壁的残骸下了！
75,唔…………
74,喂你在干什么！小哥快离开那里！
73,危险！阿萨谢尔！
72,<span class='scene-font-katari'>少女变成了巨大的红龙。那巨大的身体压塌了周围的民房。</span>
66,<span class='scene-font-4'>嗷嗷嗷嗷！！</span>
55,嗯嗯嗯！？！？
48,变就是了。就在我怀里变成龙。
46,要不然、我又要……<br>变成……龙…………
45,你你你说什么啊！快放手离我远点……
44,让我来支配你变龙。
43,我应该也说过了。
42,咿！？
38,我再也不要变成龙了！
37,之前也说了吧？我是不会帮你的。
36,…………
35,不要过来！
34,哼，果然是吗。你就是那个时候的红龙……
33,啊，绷带恶魔！
31,喂！
27,<span class='scene-font-4'>喂————！</span><br>不要无视我！
25,等等，你难道是！？
24,<span class='scene-font-katari'>一阵红色的风突然在阿萨谢尔的面前划过。</span>
23,…………
21,————！？
19,<span class='scene-font-katari'>正在那时——</span>
18,<span class='scene-font-katari'>大概是看不出碧的努力，阿萨谢尔完全不在意这些，只是用很烦的眼神避开碧。</span>
17,<span class='scene-font-katari'>摆出得意的样子不停地主张着自己的存在。</span>
16,<span class='scene-font-katari'>大概是觉得晃来晃去还不够，碧努力地吼叫并且扑闪着自己的小翅膀——</span>
15,吼！！吼……咳咳、咳咳咳……
14,<span class='scene-font-4'>吼！！</span><br><span class='scene-font-4'>吼哇啊啊啊！！</span>
12,<span class='scene-font-katari'>碧开始在阿萨谢尔眼前晃来晃去</span>
8,<span class='scene-font-kokoro'>（为什么啊！那种程度咱也做得到……）</span>
7,那到底是什么……
6,那是从女孩的身姿突然变成龙并操控着巨大的力量。
5,哪里不同呢？
4,……贝丝的确是只红色又很强的龙。但是和我之前见到的红龙不一样。
3,<span class='scene-font-katari'>姬塔一行对此有几分担心，就询问了缘由。</span>
2,<span class='scene-font-katari'>阿萨谢尔因终于找到了红龙而狂喜不已，但紧接着又露出了不安的表情。</span>
0-synopsis,アザゼルは竜の娘について、人間の姿から突如竜へと姿を変えたと語る。その時、目の前をニナが通りかかり、アザゼルはニナが竜の娘だと直感するが、追いつき話をしていると、ニナは巨大な竜に変化する。ルリアは、崩れた壁の残骸で動けないアザゼルを救おうと手を伸ばす。その瞬間、アザゼルは記憶を取り戻すと、背中から黒い翼を生やし赤い竜に立ち向かう。
0-chapter_name,Those Who Won't Give Up
