id,trans
filename,scene_evt190228_cp1_q4_s30
info,scene_evt190228_cp1_q4_s30
41,<span class='scene-font-katari'>虽然整顿了舰队阵型并扭转劣势，</span><br><span class='scene-font-katari'>但伏魔殿顶的堕天司依旧</span><br><span class='scene-font-katari'>不当一回事地沉默着。</span>
40,<span class='scene-font-katari'>以伏魔殿的异变为信号，</span><br><span class='scene-font-katari'>联合军们不断地集结在赤红天空中。</span>
39,是~！
38,算了，感谢你们的协助，人类！<br>一起去打倒堕天司吧！
37,什么！？<br>归还元素的时候花了点时间……<br>米迦勒的说明太笼统了。
36,已经迟到了，战斗早就开始了。
35,乌列尔！
34,哟——！<br>好险，差点就迟到了！
24,嗯？所剩无几……？
23,交给我吧。<br>我与风之元素同在的时间已经所剩无几……<br>这场战斗我会全力以赴。
22,十分感谢~！<br>我们正被碍事的气流阻碍~！
21,别来无恙，万事屋。<br>现在开始我为各位刮顺风吧。
18,啊，你是~……！？
4,是的。<br>但如果联合军的各位<br>能赶上的话一定——
3,阵型调整大概会延误……<br>现在又刮起了低层特有的不稳定风。
2,似乎是的……<br>舰队的情况如何了？
1,哈啊……哈啊……<br>佯攻算是勉强成功了。
0-synopsis,虽然佯攻成功了，但不安定的风向使得舰队的布阵延迟。就在这时，拉斐尔赶到后参与协助。随之乌列尔也出现，联合军众人重整姿态，扭转了劣势。
0-chapter_name,第1話 終
