id,trans
filename,scene_evt190131_cp1_q2_s10
info,scene_evt190131_cp1_q2_s10
38,<span class='scene-font-katari'>被温柔地笑着的老婆婆目送着、</span><br><span class='scene-font-katari'>千他们再次开始了散步。</span>
37,小姐与猫、要<br>好好地散散步、如果<br>能喜欢上这座岛就好了。
36,哈哈哈、没关系。
35,啊……对不起……
34,但是、还是算了。<br>如你所见，我腿脚不便。
33,诶呀、谢谢你。
32,啊、可以的话<br>能否一起散步呢？
31,非常感谢！
30,这样啊。<br>呵呵、要开心地散步啊。
29,<span class='scene-font-katari'>千、与先前一样</span><br><span class='scene-font-katari'>自我介绍说</span><br><span class='scene-font-katari'>自己是岛外来的骑空士。</span>
28,哈哈哈、有趣的小姐。
27,我还在学习中！
26,我、我只是<br>有时帮帮忙<br>有时陪他们玩一玩仅此而已……
25,诶呀？　不是吗？
24,欸！？<br>怎么会！<br>我这种还远远不是！
23,你是他们的饲主？
22,呵呵、其他<br>还有很多可爱的猫啊……
21,太好了、<br>阿发卡。
20,喵～。
18,欸欸、给你一些小吃吧。
17,喵～
16,好、你好啊。
15,啊……你好。
14,诶呀诶呀、可爱的小猫。
12,是有什么原因吗？<br>感觉有些悲伤……
11,咪呜？
10,那位母亲、似乎<br>不怎么喜欢<br>猫呢……
9,<span class='scene-font-katari'>千抱起咪呜、</span><br><span class='scene-font-katari'>回想起刚刚遇到的母女。</span>
8,别担心。<br>我会抱你的。
7,咪呜咪呜……
6,咪呜、要抱抱吗？<br>累了吗？
5,咪呜～……
3,啊、太阳真好啊。<br>要休息一下吗？
2,姆喵～。
1,<span class='scene-font-katari'>与母女分别的千他们、</span><br><span class='scene-font-katari'>继续着悠闲的岛上散步。</span>
0-synopsis,与母女分别后，这次千与猫群碰到了柱杖的老婆婆。；老婆婆似乎很喜欢猫、温柔地搭话，还给猫零食。千想邀请老婆婆一起散步、但是老婆婆说自己腿脚不便，拒绝了。‘如果能喜欢上这座岛就好了’这么说着老婆婆目送走千他们。
0-chapter_name,第1話 千、出门散步
