id,trans
filename,scene_evt160531_cp3_q3_s20
info,scene_evt160531_cp3_q3_s20
17,好，姬塔！快让他们看看你的实力吧！
16,哇哇？！什么时候这么近……！
14,Gururururururu ……！
13,诶？
12,呼呼……祸从口出……
11,好的！姬塔小姐，请多关照！
10,嘿嘿！姬塔很强的，可以尽情依靠她！
9,而且，和作为星晶兽的奥涅伊洛斯的战斗也毫无胜算吧。
8,只靠我和姐姐的话，光是和恶梦碎片战斗就很吃力了……
7,没有这回事！可以借助姬塔小姐你们的力量，我们才是获助的一方呢。
6,总觉得，只有我们这边得到帮助，很抱歉呢……
5,莫尔菲和薇特尔都很担心村民的状况呢……
4,所以说，先把卡塔丽娜小姐和拉卡姆先生救出来，然后大家一起打倒奥涅伊洛斯吧！
3,帮别人的时候，又被恶梦吞噬……毫无意义。
2,而且在帮助其他人时候也会容易被奥涅伊洛斯察觉吧。
1,虽然现在想做的事情很多……要救全部村民的话，只靠我们实在是太花时间了。
0,呐，你们两个，说起来也得帮你们村子的人从恶梦里出来才行吧？
0-synopsis,众人寻味双胞胎是否一同救助故乡的村民，然而双胞胎回答说村民数量众多，救助容易暴露行踪，建议众人优先营救卡塔丽娜等人。
0-chapter_name,第三章 回廊探索
