id,trans
filename,scene_arcarum_sandbox_ep1_s10
translator,-Roya
info,scene_arcarum_sandbox_ep1_s10
118,就这样，\n在时间如同静止的苍白世界，\n姬塔等人开始了探索。
117,呵呵，确实如此。\n不收集情报一切都无从谈起。
116-sel1_txt,总之先调查一下吧！
116,嗯……\n阁下如何看待这种状况？
115,没事。\n万幸的是，我们没有损伤。
114,姬塔，\n环视着苍白的世界，\n确认同伴们是否受伤。
113,就在一瞬间……\n气息本身好像消失了……
112,可恶……\n刚才还在眼前的，\n躲到哪里去了？
111,但是，\n他们如同烟雾一般消失了，\n连痕迹都无法找到。
110,当同伴面对突如其来的变化\n而不知所措时，姬塔游走视线，\n寻找着长袍男人和星晶兽的身影。
109,发，发生了什么……？
98,天空中的森罗万象停止了移动，\n景色仿佛被粉刷了一般，\n转变为陌生的苍白。
97,胎动中的世界\n发出光芒的下一个瞬间。
91,…………！
90,诶……？
89,苍之少女啊。\n拜访了约定之地，塞菲拉吗……
88,呜，呜呜……\n好强烈的压迫感……
87,那家伙……！\n不是在<span class='scene-font-place'>阿玛提亚</span>战斗过的家伙吗！
86,新世界之神啊……！
85,时分……已至。
57,质变吧。\n为了跨越变革之桥……\n解放灵魂。
56,在新世界中，有能者与无能者，\n在物质和灵魂上都将被分隔开来。
55,被称为贤者之人。
49,雷声大作的下一个瞬间，\n一阵狂风掀开了男人的兜帽，\n露出了他的面容。
47,不可能……\n那个男人的确当场就死了。\n遗体也应该处理过了。
46-sel1_txt,是在阿玛提亚岛遇到的男人！
46,姬塔，莫妮卡……\n那个男人……
45,吾等人类、四大种族……\n连<span class='scene-font-spword'>星之民</span>也屠戮的现世的霸王。\n又或是卑贱的苍蝇一样的东西……
44,但是，吾等能够成为\n这尽美世界里的一份子吗？\n像吾等这样渺小的存在……
43,世界将迎来开辟。\n并非空星，\n吾等理想的第三世界已然降临。
42,汝等，欢喜吧。\n时分已至。
41,姬塔等人\n一齐转向露莉亚所指的方向，\n加强了警戒。
40,在那里！\n那个，莫非……
39,噫！？什，什么情况！？
38,哈哈，哈哈哈哈哈！
37,终于，\n就在姬塔等人即将到达\n塞菲拉大平原的中心之时……
32,封锁了3处未知的路线，\n向塞菲拉大平原的中心进军。
31,就这样彼赞与姬塔等人\n一边展开大规模军事行动，\n一边控制了警戒区域。
25,是啊。\n为了不让他们为所欲为，\n封锁与外界的通道吧。
24,嗯……\n既然无法确认他们的企图，\n我们能做的事就只有一件了。
23,因为又看到了\n穿着同样长袍的家伙，\n还有星晶兽。
22,不过，\n肯定是在搞什么鬼！
21,姬塔露出微妙的表情，\n轻轻摇头。
20,抱歉我这么早就回来了……\n关于那些人的企图，\n有什么新的发现吗?
19,继彼赞敬礼之后，梅涅亚皇国兵们\n也向姬塔一行表示敬意。
18,要不是你们，\n对这座岛的调查将会停滞不前吧。\n我代表皇国再次表示感谢。
17,虽然有点迷路，\n但是全员都精神满满哦！
16,欢迎回来！\n大家有没有受伤？
15,——我们回来了！
13,于是，姬塔一行人\n为了调查他们的企图，\n开始探索未知的路线。
7,毫无疑问，\n身着长袍的人通过这些路线，\n出入塞菲拉岛的内陆和外界。
1,阿奎拉、贝拉托尔、凯鲁萨斯。\n在各地附近，梅涅亚皇国\n发现了3处未知的路线。
0-synopsis,姬塔一行和彼赞为了阻止神秘长袍人物的企图，向塞菲拉大平原的中心进军。但是出现在那里的，是曾经在<span class='scene-font-place'>阿玛提亚岛</span>死去的男人，以及胎动的世界。胎动的世界发出光芒，周围的景色突然转变为陌生的苍白景色。与此同时，男人与胎动中的世界忽然消失了。被留下的一行人为了收集情报开始了对苍白世界的探索。
0-chapter_name,未知的塞菲拉大平原
