id,trans
filename,scene_fate_chr308_ep1
translator,碘
info,scene_fate_chr308_ep1
73,就这样，准备完成的一行人朝着太阳照射下美丽地闪闪发光的大海出发了。
67,接受了两人的劝说的姬塔也在两人的帮助下涂上了防止晒伤的药。
66,我也来帮忙！如果觉得痒了的话就和我说哦。
65,还是涂了比较好吧。请到这边来、姬塔阁下。
64,哎呀，这么说起来姬塔不涂可以吗？今天太阳很大的样子啊！
63,或许是因为用手指来扩散软膏的原因呢。
62,呣……我、有特意弄得很痒吗……？
61,稍稍有些痒呢……露莉雅阁下可以注意一下呢。
60,呵呵，常言道头发是女人的生命呢。露莉雅阁下的头发也非常美丽，不能懈怠平时的保养哦？
59,赫尔艾斯小姐的头发闪闪发亮真漂亮呢！
58,谢谢你们，露莉雅阁下、姬塔阁下。
57,姬塔，我会拿着赫尔艾斯小姐的头发的，你能帮我涂一下吗？
56,啊！是的呢，那边也是要涂的……
55-sel2_txt,不会痒吗？
55-sel1_txt,也不要忘记脖子后面哦
55,好的——！
54,呵呵，非常感谢。那么、背后就拜托你了。
53,那么，这次我来帮你涂手碰不到的地方吧！
52,好的，这样就结束了。请稍等一会儿，我也要涂一下。
51,赫尔艾斯熟练地为碰到痒的地方而笑翻到的露莉雅涂药。
50,呀！啊哈哈！
49,不能乱动哦，露莉雅阁下。啊、如果不涂手臂的根部的话……
48,呀！啊哈哈！赫尔艾斯小姐、很痒~！
47,谢谢你、赫尔艾斯小姐！诶——手腕和、大腿和……
46,对吧？所以，请使用这个吧。背后就让我帮你涂吧。
45,换衣服的时候、洗澡的时候，皮肤非常敏感真的很麻烦呢……
44,确实，变黑的人也有呢。但是不是那样的情况，疼痛就会长久的持续……
43,就是皮肤变红之后会变黑的东西吧！嘿~原来是和烧伤差不多的东西吗。
42,晒伤……原来如此，也有这种叫法呢。
41,皮肤变红、很痛……啊！是说晒伤吧！
40,在训练的时候，不涂这个软膏而疼痛变弱的新兵也有很多。事前准备是不能懈怠的呢。
39,如果长时间晒在大太阳下面的话、皮肤会变红然后严重损伤的哦？
38,诶、烧伤……吗？
37,这个药并不是在受伤的时候涂的，而是在之前涂的东西。它能够防止烧伤。
36,是、药吗？但是我，并没有受伤哦？
35,不，请稍等一下。露莉雅阁下，你的皮肤也很白，涂一涂这个软膏吧。
32,是这样的吗？这件泳装非常适合赫尔艾斯小姐呢！欸嘿、那么马上就去海里……
31,原来如此，用防水的素材……虽然有学习过游泳，但是这个泳装……穿这种东西还是第一次呢。
25,那么赫尔艾斯小姐，快去换完衣服去游泳吧！呐、姬塔！
24,呵……原来如此，这样么说也有道理呢。
23,那么、痛痛快快地玩耍就是最好的方式啦！
22,嘿嘿！虽然好像说着什么很难的事情，简单来说就是想更了解这个度假地吧？
21,能成为复兴我的故乡的参考的部分也很多，真是令人充满兴趣。
20,原来如此……就算是在奥古斯特列岛里，这个海边的观光业也是特别发达呢。
19,<span class='scene-font-katari'>为了和伙伴们享受假期，姬塔等人来到了在奥古斯特列岛上的聂贝拉海滩。</span>
13,<span class='scene-font-katari'>姬塔他们接受了赫尔艾斯爱着故乡所以要离开故乡的决意，让她加入了骑空团。</span>
12,如果是你的话我可以信赖你，而且也想报答以前的恩情。可以让我加入你们的旅行吗？
8,但是议会才刚刚建立，目前经验不足。所以大家才过于依赖我了。
7,在那之后，为了复兴，决定更好地集合街上和村里的有能力的人的意见而建立了议会。
6,虽然因为我的父王科诺尔王的失策、埃尔斯特王国被魔物毁灭了……
5,阿尔斯塔岛长期都处在埃卢斯塔王家的统治之下。
4,<span class='scene-font-katari'>阿尔斯塔岛迎来了和平，而因为魔物破坏而灭国的亡国的王女，赫尔艾斯和姬塔说了她想加入骑空团的意愿。</span>
3,<span class='scene-font-katari'>姬塔等人来到了因为魔物大肆破坏而苦恼的阿尔斯塔岛，并努力解决了这种情况。</span>
0-synopsis,来到奥古斯特的贝聂拉海滩玩耍的一行人。赫尔艾斯叫住了飞速换上泳装冲向海边的一行人。赫尔艾斯取出了从故乡阿尔斯塔岛那带来的软膏，告知要在晒伤之前做好防晒。吉他等人听取了赫尔艾斯的劝告，互相涂好防晒的软膏之后再奔向了海边。
0-chapter_name,"在夏日的日照中闪耀的王家之花 "
