id,trans
filename,scene_s1_valentine_3095_v1_0_2002_1_3040152000_1
info,scene_s1_valentine_3095_v1_0_2002_1_3040152000_1
10,<span class='scene-font-katari'>姬塔心想，</span><br><span class='scene-font-katari'>今后提亚玛特也能继续享受人类的节庆活动就好了。</span>
9,<span class='scene-font-katari'>仿佛被这么开心的姬塔影响，</span><br><span class='scene-font-katari'>提亚玛特也微微翘起了嘴角。</span>
8,————
7,<span class='scene-font-katari'>所以看到她送才会那么开心。</span>
6,<span class='scene-font-katari'>姬塔做梦也没有想过，</span><br><span class='scene-font-katari'>身为星晶兽的提亚玛特会送巧克力。</span>
5,————！
4,<span class='scene-font-katari'>姬塔马上环视周围，呼唤提亚玛特的名字，</span><br><span class='scene-font-katari'>随后她出现在风中。</span>
2,<span class='scene-font-katari'>姬塔以为发生了什么事慌张了起来，</span><br><span class='scene-font-katari'>看到小龙卷风送过来的巧克力松了口气。</span>
1,<span class='scene-font-katari'>一个小型龙卷风突然出现在正在悠闲休息的姬塔面前。</span>
