id,trans
filename,SideStory_wakaki_giyuu_OP
info,scene_evt140930_cp0_q1_s10
67,<span class='scene-font-katari'>能察到他心里阴谋的人</span><br><span class='scene-font-katari'>现在一个都没有。</span>
66,<span class='scene-font-katari'>就这样、年轻的帝国兵尤利</span><br><span class='scene-font-katari'>就暂时地</span><br><span class='scene-font-katari'>加入了姬塔的骑空团。</span>
65," 不……那个……<br>因为现在心中充满了期待啊！"
64," 怎么了？<br>小哥、怎么偷偷地在笑啊？<br>真的这么高兴吗？"
63,<span class='scene-font-kokoro'>（不过这是个好机会！</span><br><span class='scene-font-kokoro'>要是能把混到骑空团去的中尉和法拉</span><br><span class='scene-font-kokoro'>说服、带回去的话就是一份大功劳啊！）</span>
62,<span class='scene-font-kokoro'>（总算是糊弄过去了……</span><br><span class='scene-font-kokoro'>真、真是危险啊。</span><br><span class='scene-font-kokoro'>要是和他们打起来的话我真没胜算啊！）</span>
61," 好的！　拜托你們了！"
60," 想要把目光放到外面的世界、吗……<br>我明白了。<br>不介意的话你可以来和我们商量一下。"
59," 听完你这样说、<br>我也开始有点明白他的感受了……"
58," 说的也对。<br>整天就只会搞些魔晶之类的不正经玩意<br>会觉得没法忍受我也理解啊。"
57-sel2_txt,<span class='scene-font-katari'>把任务放在一边跑去玩的确是有点……</span>
57-sel1_txt,<span class='scene-font-katari'>我们帮帮他吧</span>
57," 嗯……<br>你怎么想？　姬塔。"
56,！　对、你说的对！就是这个原因！<br>对、那些不管任务只顾在海边玩的家伙、<br>那个、该怎么说、我已经没法忍受了……
55," 我和法拉也是、对帝国的作风<br>感到无法接受而选择抛弃国家。<br>说不定我们能帮上什么忙。"
54," 我在想该不会<br>你也想要脱离帝国吧？"
53," ……事、事情就是这样、<br>聊了一下法拉她脱离军队之后的生活<br>就是这样没有别的什么了……"
52,<span class='scene-font-katari'>被姬塔他们包围</span><br><span class='scene-font-katari'>一动都不能动的尤利。</span><br><span class='scene-font-katari'>寡不敌众的情况下、就连把剑拔出来都做不到……</span>
51," 啊！<br>前辈、等—会先停一下—！"
50," 很久没见的人……？<br>……帝国兵！<br>你、对法拉做了什么！"
49," 对不起！　前辈！<br>碰见了位很久没见的人<br>一不小心就闲聊起来了！"
48,<span class='scene-font-kokoro'>（法拉她加入的骑空团……</span><br><span class='scene-font-kokoro'>这些家伙就是</span><br><span class='scene-font-kokoro'>一直在妨碍帝国的人吗！）</span>
47,呃！？<br><span class='scene-font-kokoro'>（前辈……就在想应该不会吧！</span><br><span class='scene-font-kokoro'>真是卡塔莉娜中尉啊！）</span>
46," 法拉！终于找到你了！<br>怎么样？<br>有找到什么关于帝国军作战的情报吗……"
45," 啊！<br>法拉那家伙，竟然在那种地方！"
44," 话说回来法拉，<br>你说的前辈该不会是……"
43," 这样啊……"
42," 嘿嘿！<br>现在和前辈一起<br>每天都过得很幸福的说！"
41,骑空团吗……<br>看上去很自由是挺好的<br>但是会不会有很多麻烦啊？
40," 就是这样、<br>现在就姬塔那边<br>继续照顾前辈了！"
39," 然后、就模仿前辈她<br>也成为了一个骑空士！<br>啊！　我不是一时冲动才这样的哦！"
38," 听到前辈她离开了帝国军之后……<br>我就、开始坐不安<br>睡不稳了。"
37," 骑空团吗……<br>看上去很自由是挺好的<br>但是会不会有很多麻烦啊？"
36," 我去追前辈了，<br>加入了骑空团……<br>总之发生了各式各样的啦！"
34," 你啊，还在想你突然之间就不见了……<br>那之后你怎么了啊？"
33," 尤利！？<br>哦哦～！很久没见的说—！"
32," 法拉！<br>是我啊！尤利啊！<br>和你同期入伍的！还记得我吗？"
30," 等，等会等会<br>先等一下！"
29," 糟糕了！是帝国兵的说！"
