id,trans
filename,scene_chr795_q2_s10
translator,清羽
info,scene_chr795_q2_s10
237,…………
231,守护幼子，\n以纸笔进行的工作，\n连不变的日常也——
230,——而夺走了那也许会到来的日常的人，\n不是他人，正是你啊。\n希耶提。
222,嗯嗯，大家的安稳的日子真不错呢。\n和平是最好的呢~
221,大家各自畅想并欢谈着「可能」。
220,……萨拉萨的话，\n也许和现在没什么变化呢。
219,玩、吃、玩、睡……
213,啊嗷——……！！
212,嗷……！！
205,呼、呼、呼、呼……！
200,哈、哈、哈、哈……！
193,啊呜啊呜、咕噜咕噜……
182,！！
181,————！！
178,……？
177,嗅嗅……
162,吓啊啊啊啊！
160,嘎噢噢噢噢！
152,那座森林里……？
151,如果不是十天众的话，\n你也许会继续在那座森林里生活吧。
150,萨拉萨……是呢。
149,<span class='scene-font-2'>感觉，好厉害啊……</span>\n我，完全没有那些啊。
148,听着大家说着「可能」的话题，\n萨拉萨张着嘴发呆。
147,…………
146,嗯、感觉很开心！\n我会去索恩的家里玩的哦~！
145,……我想过像这样的，\n会被人训斥、失败着的普通的生活呢。
139,还好今天休息……\n我要睡一整天……
138,唔唔……昨天闹过头了啊……\n宿醉……
131,嗯，是呢！\n明天反正也是休息！\n喝酒然后忘了吧！
130,我想，肯定会充斥失败，即使如此，\n也和同僚、朋友们互相抱怨——
129,然后啊——……\n被上面的人狠狠训了一顿——……
122,<span class='scene-font-4'>啊……！？</span>\n预算额度，比申请时要多……！？\n非常抱歉！
121,不是用弓箭，\n而是用纸笔来进行的普通工作——
120,让您久等了。我是财务负责人。
109,我的话……呼呼，虽然说憧憬有些奇怪，\n不过我想试着普通地生活吧。
108,索恩会想做什么呢？
107,卡托尔、艾瑟尔和希斯都好厉害呀。\n我也要向你们学习呢。
106,像这样自己想去学习什么新的事物……
105,……不过，不知道涅槃会不会答应。
104,因此我不需要想象，\n现在仅是，期待那个时刻到来就好。
103,正因活着，肯定在将来会有机会。
102,……不，没有想象的必要吧。\n也多亏了姬塔，我和涅槃都活着。
93,向涅槃请教……\n虽然我有兴趣，但对现在的我来说，\n还太难想象了。
92,老师……让人活下去……\n是说涅槃吗。
91,而且也有很好的老师在呢。
90,你之前不是就一直想着，\n想学习一些让人活下去的本领吗？
89,……那么你应该做的不\n是接过照顾兄妹的担子，\n而是自己也去学习吧？
88,希斯……
87,……我只是觉得想去学习的话\n就应该去学习而已。\n没有别的想法。
86,（虽然只是可能而已啦……）
85,喂，说出来的话就给我好好负责啊。\n我可不会把兄妹交给动机不明的家伙。
84,够了什么都没有！！
83,啊呀——哥哥我知道哦！\n希斯意外地很会照顾人呢！\n之前也有个叫艾鲁的孩子——
82,…………
81,虽然是很出色的提案，\n不过你会提出照顾孩子，\n还是很罕见的呢。
80,诶……！？
79,……那么，在你们去学校的时候\n我来照顾你们的兄弟姐妹。\n这样就没问题了吧。
78,是啊。\n而且说到底也没有去学校的必要。
77,嗯……但是，和兄弟姐妹们分开\n还是有点担心……\n还是有点难的吧。
76,在学校这种地方崭露头角\n对我和姐姐来说轻而易举。
75,嗯……虽然不知道会不会那么顺利。
74,肯定会在学生之间很受欢迎的！
73,学校吗！不错啊~很有趣哦！\n两个人虽然不是一个类型，\n但肯定都是优等生吧！
72,啊……啊啊，抱歉抱歉！\n我一个人沉浸在妄想的世界里了！
71,……什么？\n刚才开始就嘀嘀咕咕的。
70,她的双子，如同利刃……\n然而，那是否也只是模仿姐姐的化妆——
69,…………？
68,以面容的化妆，\n隐蔽内心，\n此身只为普通的少女——
62,呼呼……真是的。
61,混……混账学生——！
60,<span class='scene-font-4'>啊~，对不起~！</span>\n这孩子好像受伤了\n所以我得带它去医院！
59,我知道了所以你赶紧给我回教室！
58,咕咕……
57,真是的……太自我中心了吧。\n明明是因为老师吓到它了它才会摔下来的。
56,别、别做危险的事啊……！\n要是头着地了怎么办啊！
55,看着以华丽的姿势落地的卡托尔\n和他怀里抱着的毫发无伤的幼猫，\n学生们欢呼起来。
54,喵~
53,没受伤吧？
48,哟咻！
46,看着要从树枝上滑落的幼猫，\n聚集在窗边的学生们都屏住了呼吸，\n而卡托尔毫不犹豫地跳下去……
43,危险……！
41,喵！？
40,<span class='scene-font-4'>你说什么呢！</span>\n赶紧回教室来，白痴！
39,老师、大家、请安静。\n再过一会儿我就能碰到它了。
38,啊……猫咪……
37,喵~
36,什……卡托尔、你这家伙！\n翘了课在那里干什么呢！
35,和在树上用手指比出「安静」的卡托尔对视上，艾瑟尔发出声音后……
34,卡托尔！？
33,嘘——……！
29,伴随着其他学生的感叹，\n艾瑟尔正想入座的时候，\n突然感觉到窗外的树上有气息。
27,正确！艾瑟尔有好好学习啊！\n不愧是我校第一的优等生！
26,老师。答案是<span class='note-blhx' title='即射出铳口的弹丸动能，也称铳口威力、弹药威力。'>「铳口动能」</span>。
24,那么这个问题……谁知道答案吗？
16,嗯……确实如此。\n有点难以想象。
15,但是学校是什么样的呢……
14,<span class='scene-font-2'>学校……吗……</span>\n如果姐姐有兴趣的话，\n嘛我也不是不能去。
13,嗯。卡托尔呢？\n不会想去看看吗？
12,学校？
11,我……或许会，\n想去学校之类的地方看看。
10,嗯……
9,——以及、四。
8,身为孤儿，\n我们很难去想象「可能」的情况啊。\n是吧？姐姐。
7,我……？我的话……
6,艾瑟尔觉得自己会做什么呢？
5,——十。
4,…………
3,十天之——
2,如果十天众不是十天众啊……\n只是想想都很有意思啊。
1,十天众和姬塔等人继续聊着\n「如果没成为十天众」的话题。
0-synopsis,十天众们继续热烈地聊着「如果没成为十天众会做什么」的话题。在学校生活的卡托鲁和艾瑟尔，就职普通的工作，普通生活着的索恩，在大自然里生活的萨拉萨……话题热烈之时，有谁正向希耶提窃窃私语。
0-chapter_name,此处彼时
