id,trans
filename,scene_evt200729_cp2_q1_s10
translator,Van
info,scene_evt200729_cp2_q1_s10
44,<span class='scene-font-katari'>不知道等待着她的</span><br><span class='scene-font-katari'>是一次有多么有趣的度假呢。</span>
43,<span class='scene-font-katari'>活力满满的梅格一冲上了船，</span><br><span class='scene-font-katari'>定期船就马上出发了。</span><br><span class='scene-font-katari'>目的地当然就是</span><span class='scene-font-place'>奥古斯提</span><span class='scene-font-katari'>了。</span>
38,<span class='scene-font-gray'>所以今年我绝～对要在我憧憬的</span><span class='scene-font-place'>奥古斯提</span><span class='scene-font-gray'></span><br><span class='scene-font-gray'>享受我的美妙度假啊</span>
37,<span class='scene-font-gray'>去年的那只是我的一场噩梦！</span><br><span class='scene-font-gray'>因为在那种地方</span><br><span class='scene-font-gray'>怎么可能会有鱼呢？ </span>
36,<span class='scene-font-gray'>诶？</span><br><span class='scene-font-gray'>你问我是今年也要去吗？</span><br><span class='scene-font-gray'>那当然了☆</span>
35,<span class='scene-font-gray'>我是梅格！</span><br><span class='scene-font-gray'>是一个连续2年都心向</span><span class='scene-font-place'>奥古斯提</span><span class='scene-font-gray'>的</span><br><span class='scene-font-gray'>超绝活力女孩！</span>
34,那边的船，麻烦等一等我啊～！<br>让我上去～！
33,完了完了～！<br>要迟到了～！
31,<span class='scene-font-katari'>然后在街上有一个人影，朝着那个港口</span><span class='scene-font-katari'>一路狂奔着。</span>
30,<span class='scene-font-katari'>就在梅格从</span><span class='scene-font-place'>奥古斯提</span><span class='scene-font-katari'>回来</span><br><span class='scene-font-katari'>过了差不多1年的时候，</span><br><span class='scene-font-katari'>在她故乡的小岛，停靠着一艘定期船。</span>
24,<span class='scene-font-gray'>就因为这样</span><br><span class='scene-font-gray'>我第一次的度假之旅</span><br><span class='scene-font-gray'>就这么落下了帷幕……嘤嘤嘤（哭）</span>
21,<span class='scene-font-gray'>虽然好像是看到了很多</span><br><span class='scene-font-gray'>和鱼先生在一起的人……</span><br><span class='scene-font-gray'>诶嘿♪　不过具体我都已经忘了！</span>
18,<span class='scene-font-gray'>我大吓一跳，就这么仰天倒地呜呼呼了☆</span>
17,<span class='scene-font-gray'>但是啊但是，诶？</span><br><span class='scene-font-gray'>从度假小屋走出来的我，面前出现的</span><br><span class='scene-font-gray'>是鱼先生在向我问好♪</span>
14,<span class='scene-font-gray'>那仅在我梦里出现的大海，就如同我听说过的那样，真的是一个炫妙无比的地方啊！</span><br><span class='scene-font-gray'>蔚蓝的大海！　白色的沙滩！　蓝色的天空！</span>
11,<span class='scene-font-gray'>在老家的咖啡厅不停地打着工</span><br><span class='scene-font-gray'>终于攒够钱的我，登上了定期船</span><br><span class='scene-font-gray'>终于出发前往了憧憬的</span><span class='scene-font-place'>奥古斯特</span><span class='scene-font-gray'>！</span>
10,<span class='scene-font-gray'>回顾上一回的我！</span>
0-synopsis,就在这天，梅格慌慌张张地冲上了临近起航的定期船。船的目的地是<span class='scene-font-place'>奥古斯提</span>。虽然是已经连续了两年的旅行，但她好像已经把去年不幸的经历认作了一场噩梦。所以今年梅格是干劲十足，决心今年一定要享受一次美妙的度假，定期船就带着载着梅格和她的梦想出发了。
0-chapter_name,第2话 梅格，破浪前行
