id,trans
filename,scene_evt180618_cp3_q2_s10
info,scene_evt180618_cp3_q2_s10
45,<span class='scene-font-katari'>这或许就是解开谜团的突破口。</span>
44,<span class='scene-font-katari'>如此出乎意料的结论让<br>Mona和露莉亚都瞪圆了眼睛。</span>
43,殿堂……？
42,星，星晶兽把……？
41,这么理解不也可以吗？
40,星晶兽创造殿堂……<br>不对，<br>是以碧为中心创造近似殿堂的空间。
39,配合？
38,配合理解也可以吧？<br>把两边意见融合起来。
37,因为不搞清楚究竟是殿堂<br>还是星晶兽的作为……
36,这很复杂吗？
35,<span class='scene-font-katari'>但Fox却突然出声。</span>
34,<span class='scene-font-katari'>两种相互矛盾的情报令怪<br>盗团和骑空团都很困惑。</span>
33,按照传说来看，<br>星晶兽中有可能制造奇<br>怪空间的家伙也不奇怪。
32,但是，<br>我们更认同这是星晶兽的所作所为……
31,和以前殿堂见到过的<br>家伙感觉很像……
30,但是，<br>确实出现了类似阴影的东西对吧？
29,也就是说……<br>不，到底啥情况？
28,<span class='scene-font-katari'>露莉亚和Mona点了点头。</span>
27,你们谁也不<br>会搞错吧……
26,我也确实在这个空间<br>里感受到了殿堂的气息。
25,什，什么意思……？
24,我觉得这个空间肯定<br>和星晶兽有关系。
23,是的……<br>虽然只有一瞬间，<br>但我确实感觉到了星晶兽的气息。
22,这个世界里超乎常理的存在……<br>拥有匹敌神灵的力量……<br>就是那个吗？
21,星晶兽！？<br>话说回来……
20,但是刚才……<br>遇见那个碧的时候，<br>我感觉到了星晶兽的气息。
19,那个……<br>殿堂我不是很清楚，<br>但是……
18,<span class='scene-font-katari'>听到露莉亚怯生生的声音，<br>所有人都向她投去了惊讶的目光。</span>
17,嗯……？
16,那个……<br>真的是这样吗？
15,而且只是有违和感，<br>也许只是吾辈弄错了——
14,不清楚……<br>这里仅仅是和殿堂很像，<br>恐怕并不是殿堂。
13,这个异空间和殿堂<br>之间的违和感是？
12,恐怕是的…
11,那这里就是类似异空<br>间碧的殿堂了？
10,刚才碧的样子那么奇怪，<br>原来是这回事啊……
9,<span class='scene-font-katari'>怪盗团又讲解了殿堂与殿堂主，<br>和阴影之间的关系。</span>
8,碧的……分身？
7,那是之前解释殿堂时提到的阴影……<br>那是类似碧分身一样的东西。
6,你也看到它刚才的样子了吧？<br>那恐怕不是真正的碧。
5,但是！<br>也不能这么放着碧不管啊……！
4,<span class='scene-font-4'>等等！</span><br>这么追上去很危险！
3,<span class='scene-font-katari'>最先回过神来的姬塔<br>立刻就要追上去。</span>
2,<span class='scene-font-katari'>大家都想不通碧的言行<br>究竟是什么情况，<br>只有呆在原地。</span>
0-synopsis,Mona推测只留下一段费解的话后就消失的碧，其实是「阴影」。但露莉亚说自己在碧身上感觉到了星晶兽的气息。人们疑惑着源头究竟是殿堂还是星晶兽，Fox则说出了自己的想法「星晶兽制造出类似殿堂的空间，再把碧做成了殿堂主人」。
0-chapter_name,心的声音
