id,trans
filename,scene_evt140630_cp0_q2_s10
translator,psyche
info,scene_evt140630_cp0_q2_s10
72,老骑空士爽朗的笑声响彻天际。\n仿佛在迎接新的旅人一般，\n湛蓝的晴空一望无际——
69,哈哈哈！\n年轻人，去旅行吧！\n旅行可是很美妙的事！
68,嗯！我很乐意！
67,嗯。露莉亚，我从来没旅行过……\n希望你能多教教我。
66,是啊！\n塞尔菲拉小姐说过想要旅行。
65,我决定出去旅行了。\n作为演奏家，我要磨练自己的技艺，\n想去外面的世界长长见识。
64,咦？什么意思？
63,……别自说自话地\n就以为我是来送行的。
62,啊！塞尔菲拉小姐！\n你来给我们送行了。\n我好开心，承蒙你的照顾！
61,……谁要哭啊？
60,哈哈，大概是不舍得分别吧？\n可能会想哭，所以干脆不来了。
59,塞尔菲拉小姐没来呢……\n我想最后和她道个别的……
58,有机会的话，再来这座村子吧。\n随时欢迎你们！
57,我们可是骑空团！\n在空中飞来飞去才适合我们！
56,各位要出发了吗？\n还没好好感谢你们呢……
55,……要走了吗？\n再多待几天嘛。
54,别在意！\n毕竟这座岛几乎没有\n顺路载客的骑空艇会光顾。
53,麻烦你们了，姬塔。\n连我也要搭乘骑空艇。
52,<span class='scene-font-katari'>几天后……</span>
51,村民们欢喜不已，\n用盛大的宴会款待了姬塔一行。
48,就这样，姬塔一行\n成功地令耶梦加得再度沉眠。
47,……好！！
46,好，这次真的要回去了！\n还得去告诉村民们\n耶梦加得再也不会惹是生非了！
45,哈……太、太好了……\n艾尔塔平安无事！\n我都吓得腿软了……
44,千钧一发之际，\n拉卡姆抓住了艾尔塔的手臂，\n艾尔塔得救了。
43,我说过的吧！\n你的性命由我来守护！
42,……咦、咦？\n我没有……掉下去吗？
40,（不行！\n手……够不着！！）
39,艾尔塔！！
38,吉夫尔猛地撞上了格兰赛法号，\n甲板剧烈地摇晃着，\n艾尔塔被抛了出去。
36,哇啊！！\n要、要掉下去了！！
34,糟糕！\n那家伙摇摇晃晃地飞着，\n要撞到船身了！！
33,耶、耶梦加得沉睡后，\n它好像陷入了混乱！\n哇啊，朝这边冲过来了！
32,！？\n吉夫尔！？为什么……\n明明它的主人已经沉睡了……！？
29,咕哦哦哦哦哦！
26,嗯，好啊！\n我会演奏几首宴会用的曲子……
25,哇，开饭啦！\n对了，艾尔塔！\n再演奏几首曲子给我听吧！
24,等到了村子，\n就开一场庆功宴吧！\n吃吃喝喝，热闹一番！
23,喂喂，又惊吓过度了吗？\n那就坐在甲板上吧，\n我们要回村子里去了！
22,呼……\n好紧张啊……！\n身、身体都没力气了……
21,它睡着了！\n干得好，塞尔菲拉、艾尔塔！\n还有骑空团的诸君！
20,……睡着了……吗……？
12,耶梦加得……\n好好睡吧。\n你那狂暴的力量，就由我来……
11,……耶梦加得的力量被压制了。\n它的心也平静了下来。
10,………………
9,…………呜……
8,…………咕哦哦哦……
7,不逊色于传说中的吟游骑空团的旋律\n在斐迪岛上空久久地回荡。
6,塞尔菲拉和艾尔塔的配合极其完美，\n令人无法相信这是他们首次合奏。
5,…………
4,…………
3,…………
2,好！\n这次一定要……\n让耶梦加得进入梦乡……
1,塞尔菲拉小姐，开始吧！
0,呼……\n耶梦加得那家伙总算老实了。
0-synopsis,靠着塞尔菲拉和艾尔塔的演奏，一行人成功地令耶梦加得沉睡了。村子里设宴款待了大家，数日后，大家正打算踏上新的旅程，塞尔菲拉来了。完成了使命的塞尔菲拉决定踏上她所憧憬的天空之旅。
0-chapter_name,尾声
