id,trans
filename,scene_evt231228_cp3_q2_s10
translator,煌月夜
info,scene_evt231228_cp3_q2_s10
101,缇拉看到了逃离的希望。充满希望的她已经连幻听都听不见了。
100,呀！ ！
99,好！我一洗完澡就去写信！拉缇也要帮忙啊！
98,呵呵，太好了……
95,谢谢你，米莉！现在大家可以来救我了！谢谢ーーーー！！ ！
94,呀，缇，缇拉！ ？
93,激动万分的缇拉情不自禁地扑向米莉。
92,缇拉……
91,还救了拉缇！还给了我这么好的发明！谢谢你，米莉！
90,<span class='scene-font-4'>你在说什么啊！！</span>\n你现在来了，我就能得救！
89,直到看不下去缇拉继续受苦……我才来帮你，对不起，来晚了……我应该马上行动的……
88,所以，那个……立场急转直下的痛苦……我也明白……
87,……不过，现在我的确是个好用的侍女。什么秘书的工作啊挖人啊什么的都推给我了……
86,但是她把差点被列维德踢走的我当成处理杂事的人留在身边……
85,那可不是好人，别被骗了哦？
84,不，请不要说她坏话。她只是一个渴望娱乐，不理解别人心情的好人。
83,那家伙真是个无可救药的家伙……
82,因为露罗是个喜欢有趣事物的人。她似乎觉得我不够好。
81,难道，是被挤下来了吗……？明明是真正的局长……
77,但是，比我更有趣的……从事危险研究的列维德突然跑到公司来……
73,我以前……公司刚成立的时候是和露罗一起制作药品和魔法道具的……
69,现在，是的……
68,什么……？ 局长是列维德吧？
67,……技术开发局局长。
66,你，到底是什么人……？
65,承蒙夸奖，深感荣幸♪
64,米、米莉……你真厉害……这种东西连缇拉都做不出来……我是外行……
63,我开发的项目。我制作了一种只对暴龙的唾液有反应的墨水。
62,这是什么！ ！ 这是什么！ ！
61,就在拉蒂的喷嚏飞沫溅到毛巾上的那一刻，文字开始浮出水面。
60,哦……？ 哦哦哦！ ？
58,阿嚏……
57,拉缇。阿嚏一下！
56,米莉用羽毛笔蘸了蘸墨水，开始在毛巾上写东西。但是因为没有颜色，所以什么也画不出来。
55,请稍等。
54,这是什么……
53,瓶子里波浪起伏的透明墨水在缇拉眼中显得很是神奇。
52,米莉拿出一个小墨水瓶和一支羽毛笔。
51,请用这个。
50,可是，信……会被审查……
49,是的，向他们寻求帮助吧。我相信他们很快就会来的。
48,星期五小姐……姬塔……
47,你为什么不向朋友求救呢。缇拉小姐有很多可靠的熟人吧？
46,也不知道飞机的路线……所以就算逃也回不了家……
45,但这附近是未开垦土地吧？上次我试图逃跑的时候，列维德告诉我的。
44,是，是吗……？是这样吗……这样啊……
43,强迫劳动者进行不正当的劳动，这种愚蠢的合同，就算违反也没有问题……！
42,<span class='scene-font-4'>清醒一点！！</span>\n合同和工作固然重要，但最重要的还是缇拉的生命！
41,但、但是……还有合同上的工作……
40,因为已经没有人质了。快逃吧，缇拉。
39,哎……
38,这样你就可以逃跑了。
37,是吗，呜呜……太好了……
36,他们得到了很好的保护。应该是为了让它做人质，就有在好好地对待它。
35,呀呜呜……
34,缇拉真的很辛苦！拉缇……
33,<span class='scene-font-4'>呜哦哦哦、可是！！</span>\n你没事吧，你被虐待了吗！难受吗？寂寞吗？
32,缇、缇拉，你的声音太大了……我是偷偷带它出来的……
30,拉缇！！！！ 拉缇！！！！
29,呀～～～～！！
25,我帮不上别的忙……但我带来了能够鼓励你的人。
24,但我没想到会这么糟糕！呜呜，身心都已经破烂不堪了……
23,不，没关系。毕竟这是缇拉自己提出来的……缇拉自作自受……
22,对不起，如果我不来找你事情就不会变成这样……
21,缇拉……？
20,而且……在这里的话也不会有局长的眼线。
19,米莉～……！ ！
18,我只是想和缇拉一起泡澡。一定很辛苦吧……所以想和您说很多话。
14,那、那倒无所谓……不过真难得，竟然来员工浴室。重要职员的房间里明明有浴室……
13,不、不好意思……我想着和缇拉一起，就过来了……
12,……米莉！ ？ 呜噢噢噢噢噢！ ？
10,这不是幻觉哦？
9,没错，就像这样，米莉、星期五小姐还有姬塔的幻觉……
7,我已经习惯这种幻听了……最近还会出现幻觉……
4,好嘞……唯有泡澡的时间才能救我……
2,咕嘟咕嘟咕嘟咕嘟……
1,繁重的工作之后，蒂拉终于完成了作业，她在员工共用的浴池里泡澡以消除疲劳。
0-synopsis,在员工浴室里，缇拉和米莉交谈着。米莉把偷偷带出来的拉缇交给了缇拉，并建议缇拉逃走。最后她们决定使用米莉开发的对暴龙的唾液有反应的墨水向伙伴们求助。看到了逃脱的希望的缇拉高兴地向米莉扑过去。
0-chapter_name,第3话 第一次被软禁
