id,trans
filename,scene_evt200226_cp2_q4_s10
info,scene_evt200226_cp2_q4_s10
34,<span class='scene-font-katari'>不论姐弟二人选择怎样的未来，</span><br><span class='scene-font-katari'>恶意的暗云依旧肆意笼罩在</span><br><span class='scene-font-katari'>生活于这条街的孩子们头上。</span>
33,<span class='scene-font-katari'>听到乌诺为了让星屑之街的</span><br><span class='scene-font-katari'>孩子们安稳生活而提出的方法，</span><br><span class='scene-font-katari'>艾瑟尔和卡托尔都沉默了。</span>
32,…………！？
31,黑手党<span class='scene-font-spword'>“娑之家”</span>──<br>她们的话，应该能够理解<br>星屑之街的事。
30,经过斟酌，我已经看中了一个<br>可以作为你们后盾的组织。<br>虽然花了不少时间……
29,选择……介入的势力？<br>那种事能做得到吗？
28,那么，<br>只要由你们去选择介入的势力，<br>防止混乱的发生就行了。
27,当然。<br>问题在于随着其他势力的介入，<br>星屑之街可能再次陷入混乱，对吧？
26,乌诺？<br>姐姐说的话你有在听吗？
25,因此我认为，为了彻底解决问题，<br>必须由我们亲手毁灭玛格森。
24,就算索恩和妮欧彻夜轮守，<br>也是有极限的。<br>必须从根本上解决问题。
23,只是打倒敌人并不难，<br>但是要是连带破坏了建筑物的话，<br>孩子们也会很困扰的……
22,因为这条街道原本是岛的中心地区，<br>所以很广阔呢。<br>作为防守方来说有点不方便啊。
21,嗯……<br>正如奥克托所说。
20,若是改变了一个力量的流动，<br>在空出的地方就会产生别的流动。<br>就这样吧。
19,这……
18,那就去击垮他们吧！<br>现在就去！
17,但是，攻击我们的<br>是那个叫玛格森的？对吧？
16,嘁……
15,毕竟他们故意没有隐瞒骑空艇的动向。<br>可能让玛格森察觉到『有事发生』了吧。
14,是秩序骑空团刚和我们联络的时候吗……
13,如果装了魔法式的点火装置，<br>应该很难一眼看出吧……
12,罐头瓶……吗。<br>一般为了防晒，瓶子都是有颜色的，<br>所以很难看见里面装的东西……
11,爆炸物似乎是混在<br>几天前运进这条街的<br>罐头瓶的箱子里了。
6,小事一桩啦～<br>好了，下一个～！
5,哇，不痛了……！<br>谢谢你芬芙！
4,嘿咻～！<br>这样就没问题了～
2,<span class='scene-font-katari'>虽说击退了魔物，</span><br><span class='scene-font-katari'>但因为粮仓爆炸等原因伤者人数众多，</span><br><span class='scene-font-katari'>芬芙在礼堂里进行着治疗。</span>
1,<span class='scene-font-katari'>击退了入侵街道的大量魔物后，</span><br><span class='scene-font-katari'>姬塔他们和十天众们都汇集到了</span><br><span class='scene-font-katari'>孩子们聚集的礼堂中。</span>
0-synopsis,粮仓的爆炸，是由玛格森设计运进的爆炸物引起的。乌诺为了守护星屑之街，向艾瑟尔和卡托尔提议，彻底毁灭玛格森，让别的势力成为星屑之街的后盾。但是听说乌诺看好的势力是名为娑之家的黑手党，艾瑟尔和卡托尔都动摇了。
0-chapter_name,第2话 	挫折
