id,trans
filename,scene_evt160930_1_cp4_q3_s30
info,scene_evt160930_1_cp4_q3_s30
25,他们沿着隐藏在教堂地下的秘密地道前进。
24,劳伦斯神父领着他们进入了小教堂。
23,这边! 这前面有个秘密通道！
22,劳伦斯神父出现在拐过小巷的一行人面前。
21,马奎西奥先生! 不快点尽快处理伤口的话……
20,喂! 你没事吧……
19,没问题……。只是擦伤而已！趁现在赶紧逃！
18,马奎西奥！
17,咕……
16,然而，就在他们千钧一发之际，马奎西奥成了他们的盾牌。
15,从圣王军队射出的子弹紧紧地追向罗密欧的后背──
13,罗密欧！
12,开火！
11,唔……
10,……是! 准备射击……
9,开火！想要跑的话就把罗密欧给杀了！
8,可恶……别让他跑了! ！
7,这样就可以……逃掉了吧！
6,我知道了！
5,各位! 在那边的小巷里绕开！
4,别松懈! 还有追兵！
3,嘿……把浑身力气都使出来的话……总算有办法的！
2,等等……别让他跑了！
1,咕哈……这些家伙……好强。
0,誓死突破圣王军包围的一行人。
0-synopsis,被误认为伤害了提伯尔特的罗密欧和姬塔一行正被圣王军追杀。马奎西奥为了保护罗密欧，被子弹击中，受了重伤。
0-chapter_name,第4话 两人的思念
