id,en,jp,trans
0-chapter_name,,討伐前夜,讨伐前夜
0-synopsis,,とある国で、王都を守る白竜騎士団を率いる騎士、ランスロットに出会う姬塔一行。ランスロットは若くして騎空団をまとめる姬塔に興味を持ち、一行はそんなランスロットを騎空団の仲間に誘う。,白龙骑士团的团长，兰斯洛特，对姬塔领导骑空团的能力很感兴趣。而姬塔则邀请兰斯洛特加入他们。
0,,"<span class='scene-font-katari'>旅の途中、星晶獣シルフの加護により</span><br>
<span class='scene-font-katari'>栄えるという、稀有な国を訪れた一行。</span>",一行人来到了被星晶兽希尔芙庇护的国家。
1,,"<span class='scene-font-katari'>一行は、その星晶獣シルフを</span><br>
<span class='scene-font-katari'>喰らったファフニールを退治するため、</span><br>
<span class='scene-font-katari'>討伐軍に加わることとなった。</span>",当希尔芙被法芙娜龙吞噬时，一行人加入了夺回希尔芙的救援队。。
2,,"<span class='scene-font-katari'>討伐を翌日に控えた一行は、</span><br>
<span class='scene-font-katari'>白竜騎士団のランスロットの案内で、</span><br>
<span class='scene-font-katari'>王宮の中を移動しているのだった。</span>",救援行动即将在明日开始。其间，兰斯洛特带领一行人来到皇宫。
3,,"ねぇねぇランスロットさん。<br>
この場所は何ですか？",这间房间是什么？兰斯洛特先生？
4,,"ここは宮殿の大広間だ。<br>
舞踏会や式典などの<br>
様々な年中行事に使われるんだ。",这是宴会厅。每年像舞会和仪式这样各种各样的活动都在这里举行。
5,,"おいおい……ルリア！<br>
ランスロットも忙しいんだから、<br>
あんまり迷惑かけるなよ。",喂喂，露利亚，兰斯洛特很忙的，不要老是打扰他。
6,,"ははは。<br>
気にしないでくれ、<br>
こっちもいい気分転換になる。",哈哈，不要担心，这对我来说也能转换心情。
8,,"<span class='scene-font-katari'>そして一行が、衛兵の詰所に</span><br>
<span class='scene-font-katari'>ちょうど差し掛かった時、</span><br>
<span class='scene-font-katari'>突然、怒声が聞こえてきたのだった。</span>",当他们走近一个监测站时，传来了愤怒的声音。
10,,"貴様！　<br>
剣を抜け！",可恶，拔出你的剑吧！
11,,"いいだろう……<br>
相手になってやるよ！<br>
こっちについて来い……",好吧，如果你想打架的话，就来吧！
12,,"お前ら！<br>
ここをどこだと心得る！",你们停手！你们以为这里是哪里啊？
