id,en,jp,trans
0-chapter_name,,甘い戸惑い,甜蜜的烦恼
0-synopsis,,姬塔一行が騎空士達を退けると、アルビオン兵は城砦都市アルビオンに残る星晶獣シュヴァリエの力の残滓から作った、シュヴァリエのまがいものを繰り出してくる。対しヴィーラは、剣は、剣を取る者の覚悟こそ力の本質であると語り、アルビオン兵と相対する。,姬塔一行人击退了雇佣骑空士一伙后，阿尔比昂的士兵拿出了用修瓦利埃留在阿尔比昂力量的残渣只做出来的假冒修瓦利埃。而维拉，一边道出了挥剑者才是利剑力量的真谛，和阿尔比昂的士兵对抗着。
0,,<span class='scene-font-katari'>姬塔達は騎空士達を退け、</span><br><span class='scene-font-katari'>アルビオンから来た男に迫る。</span>,<span class='scene-font-katari'>姬塔一行人击退了佣兵骑空士们、</span><br><span class='scene-font-katari'>迫近阿尔比昂来的那名士兵面前。</span>
1,,さぁ……<br>これで大人しく<br>お引き取りいただけますね？,那么……<br>你能不能就这样<br>乖乖收手回去呢？
2,,くっ……,可恶……
3,,これはあまり使いたくなかったが……<br>本物を手に入れるためならば、<br>仕方がない。,我本来不太想要用这手的……<br>但是如果是为了夺回真货的话，<br>也没办法了。
4,,お、おい……<br>あいつ、まだ何かあるみてーだぞ……,喂……<br>这家伙，好像还留了一手啊……
5,,少しだけ……<br>星晶獣のような力を感じます……,好像稍微……<br>感受到了一点星晶兽的力量一样的东西……
6,,星晶獣だと……？<br>まさかアルビオンに、<br>シュヴァリエ以外の星晶獣が……？,星晶兽……？<br>难道说阿尔比昂，<br>除了修瓦利埃还有其他星晶兽……？
7,,いいえ、お姉様……<br>領主を務めた私の知る限りでは、<br>そのようなものは……,不，姐姐大人……<br>就算是曾经担任领主的我<br>也不知道还有别的星晶兽……
8,,その通りだ。<br>しかしながら、あの街には長らく<br>シュヴァリエが根付いていたからな……,确实没有。<br>但是你们小看了<br>修瓦利埃和阿尔比昂的羁绊了……
9,,その力の残滓ならば、<br>いくらでも手に入るのだよ！,星晶兽力量的残渣的话、<br>要多少有多少啊！
14,,――――,————
15,,あれは……シュヴァリエ？,这是……修瓦利埃？
16,,残念ながらまがい物だ……,只是个“假货”罢了……
17,,街に残っていたシュヴァリエの<br>力の残滓をかき集め、魔術によって<br>再構成したものに過ぎない。,这是把散落在街道各处的<br>修瓦利埃的力量收集起来<br>利用魔法重新构筑的东西罢了。
18,,騎士の星晶獣としての機能は<br>ほとんど失っているが……<br>ただの星晶獣としてならば十分だ。,虽然几乎没有座位骑士的星晶兽的能力……<br>但是如果只是作为一个星晶兽的话……<br>完全够格了。
19,,まさか……<br>あの街から、<br>そんなものを作り出すとはな……,竟然……<br>那个城市<br>竟然还能做出这种东西……
20,,んん……？　お前、まさか……<br>そうか……<br>お前もアルビオンの卒業生だな？,嗯……？　你好像……<br>这样啊……<br>你也是之前在阿尔比昂毕业的吧？
21,,…………,…………
22,,卒業生でありながら、<br>その女がシュヴァリエを<br>私物化することを黙認しているとは……,既然是毕业生，<br>竟然默许那个女人<br>把修瓦利埃私自收入囊中……
23,,もはや貴様はアルビオンの恥だ。<br>その女共々、ここで始末して……,你真是阿尔比昂的耻辱。<br>你就和那个女人一起，在这里长眠……
24,,失礼ですが……<br>出来もしないことを口にするのは、<br>慎んではいかがでしょう？,实在抱歉……<br>但是能否请您不要随意<br>夸下海口？
25,,なんだと……？,你说什么……？
26,,貴方達では、<br>本物のシュヴァリエを得ようとも、<br>とても使いこなすことは出来ません。,你们这样的人，<br>就算是真的得到了修瓦利埃，<br>也完全无法发挥它的力量。
27,,シュヴァリエは……<br>剣として、盾として、<br>その真価を発揮する星晶獣です。,修瓦利埃它……<br>只有作为御主的利剑与坚盾，<br>そ才能发挥它的价值。
28,,しかし、剣は剣だけでは、<br>何の意味も、力もありません。,但是，如果只是剑自己，<br>也是孤掌难鸣的。
29,,剣を取る者の覚悟こそ、<br>その力の本質なのですから。,而挥剑者的觉悟，<br>才是支撑起这股力量的本质。
30,,…………,…………
31,,もしも……<br>貴方達が私だけでなく、<br>お姉様までも害そうとするのなら……,如果……<br>你想要不仅针对我，<br>甚至要威胁姐姐大人的话……
32,,私はあらゆる道理と倫理を越え、<br>貴方達を排除します。,我会摒弃一切道理与伦理的束缚，<br>将你们打得灰飞烟灭。
37,,これが私の覚悟であり、<br>貴方達が相対する力です……<br>どうぞ……お覚悟なさってくださいね？,这，就是我的觉悟。<br>和尔等对抗的决心与力量……<br>还请你们……一定要做好必死的觉悟呀？
info,,1,scene_ult_chr135_ep1_q3_s10
