id,en,jp,trans
0-chapter_name,,第28章　思い出の艇,第28章 满载回忆的船
0-synopsis,,ルリアを連れ去った帝国戦艦は、既に出港してしまっていた。追おうにもグランサイファーは約束を果たさなければ飛び立てない。焦るラカムに、ノアは「君が信じるならグランサイファーは飛べる」と言い、その言葉でラカムは遂に約束を思い出した。,带走露莉亚的帝国战舰早已出港。众人想立即追赶，无奈格兰赛法还因约定未被兑现无法起飞。诺亚对焦虑的拉卡姆说，“只要你相信，格兰赛法就能起飞”。这一句话终于让拉卡姆想起了约定的内容。
0,,<span class='scene-font-katari'>姬塔一行は、</span><br><span class='scene-font-katari'>帝国に連れ去られたルリアを追い、</span><br><span class='scene-font-place'>ガロンゾ</span><span class='scene-font-katari'>の港へと来ていた。</span>,<span class='scene-font-katari'>姬塔一行追赶着被帝国带走的露莉亚来到港口。</span>
1,,くそっ……！<br>なぜだ……<br>なぜ帝国の戦艦がどこにもない！？,可恶……！为什么……为什么哪里都没有帝国的战舰！？
2,,お、落ち着こうぜ姐さん……<br>焦ったって何にも<br>いいことなんかないぜ？,冷、冷静点吧阿姐……光心急可解决不了问题。
3,,これが落ち着いていられるものか！<br>そうだろう！？　姬塔！,这叫我怎么冷静！你说呢姬塔！？
3-sel1_txt,,<span class='scene-font-katari'>少し落ち着こう</span>,<span class='scene-font-katari'>先冷静一点</span>
3-sel2_txt,,<span class='scene-font-katari'>とにかく探そう</span>,<span class='scene-font-katari'>总之去找吧</span>
4,,し、しかし……！,可、可是……！
5,,ああ、姬塔の<br>言うとおりだぜ……<br>まずは冷静に状況を見なくっちゃあな。,没错，姬塔说的对……先冷静下来分析一下现状。
6,,いや……<br>あんなデケェ戦艦を見落としたりなんざ<br>するわけがねぇんだ。,不……战舰那么庞大，我们不可能看漏的。
7,,一度、どういう状況なのか、<br>冷静に判断する必要があるぜ……,我们需要先冷静地判断现在的状况……
8,,冷静に状況を見れば……<br>帝国の戦艦はすでに<br>この島を出たと考えるのが妥当だろうね。,如果要冷静分析现状的话……认为帝国战舰已经出港比较妥当吧。
9,,なんだと貴様ッ！？,你说什么！？
10,,落ち着けッ！！<br>ノアはいまの状況を<br>話してるだけだ……,所以说冷静点！诺亚只是在陈述现在的状况而已……
11,,ねぇ！<br>港の人に聞いたら、<br>帝国の戦艦はさっき出港したって……,听我说！我问了港口的人，他们说帝国的战舰刚才出港了……
12,,そんな……,什么……
13,,追うしかねぇが、<br>相手は帝国最新鋭の戦艦だ……<br>追いつける速度が出るとすりゃ……,快去追吧。可那是帝国最先进的战舰啊……我们要保证速度能追上他们……
14,,グランサイファーなら……<br>不可能じゃないだろうね。,搭乘格兰赛法的话……不是不可能。
15,,け、けど、<br>グランサイファーは……,可、可是，格兰赛法不是……
16,,ああ……<br>まだ、ノアとの約束が……,啊……我还没想起和诺亚的约定……
17,,何も難しく考える必要はないよ。<br>君はグランサイファーを、<br>信じているんだろう？,别想得太复杂了。你一直都很相信格兰赛法吧？
18,,君が信じるなら、<br>きっとまたグランサイファーは<br>君と共に空を飛ぶことが出来るんだ。,只要你相信，格兰赛法就会再次和你一起起飞。
19,,俺が……<br>グランサイファーを信じる……<br>だから、また、空を……,我……相信格兰赛法……所以，会再次，起飞……
20,,そうか……！<br>ノア、お前……！,对了……！诺亚，你……！
21,,ふふ……思い出せたようだね。<br>それじゃあ、行こうか？<br>グランサイファーが君を待ってる。,呵呵……看来你想起来了。那我们走吧？格兰赛法在等你呢。
22,,あの頃と同じように……<br>再び空へと導いてくれる、<br>君という存在を待っているんだ。,和那时一样……等着你去带它再次起航。
info,,1,scene_cp28_q1_s10
