id,en,jp,trans
0-chapter_name,,第25章　郷愁の地,第25章  乡愁之地
0-synopsis,,ガロンゾへと降り立ち胸をなで下ろす<span>姬塔</span>一行。街を散策する一行に、かつてこの島を訪れたことのあるラカムとオイゲンの知り合いが声をかけてくる。,<span>姬塔</span>一行成功降落在加隆佐，放下心来。众人在街上漫步，遇到拉卡姆和欧根曾经来这座岛时结交的熟人。
0,,<span class='scene-font-katari'>煙を上げながらも</span><br><span class='scene-font-katari'>グランサイファーは無事入渠し、</span><br><span class='scene-font-katari'>一行は</span><span class='scene-font-place'>ガロンゾ</span><span class='scene-font-katari'>へと降り立った。</span>,<span class='scene-font-katari'>虽然格兰赛法已经开始冒烟，一行人最后还是平安驶入了</span><span class='scene-font-place'>加隆佐</span><span class='scene-font-katari'>。</span>
3,,ふぃー……<br><span class='scene-font-place'>アルビオン</span>からこっち、<br>いつ落ちるかとヒヤヒヤしたぜ……,吁……从<span class='scene-font-place'>阿尔比昂</span>出发到现在，我就一直在担心会不会坠毁……
4,,グランサイファーには、<br>いっぱい無理させちゃいましたね……,毕竟我们一直在勉强格兰赛法……
5,,そうさなぁ……<br>ここらでしっかり労わって、<br>ちゃんと整備してやらねぇと……,也是啊……在这里好好犒劳它一下，彻底修整一番吧……
6,,ん……？<br>おい、あんた、オイゲンじゃねぇか？,嗯……？喂、这不是欧根吗？
7,,ああ？<br>ん？　お前、確か……酒場の！？<br>なんだよ、まだここらに住んでんのか！,啊？ 嗯？ 你好像是……酒馆的！？你还住在这儿呐！
8,,当たり前じゃねぇか！<br>まだ店だって続いてるんだぜ？,那肯定啊！酒馆也还开着呢！
9,,はぁぁ……<br>いや、懐かしいなぁ！　おい！<br>しっかし、お互い歳食ったなぁ！,哈……哎呀，可真是怀念！ 喂！不过，我俩都上年纪了啊！
10,,そういや、ラカムとオイゲンは、<br>前にも<span class='scene-font-place'>ガロンゾ</span>に、<br>来たことがあったんだっけか？,说起来，拉卡姆和欧根以前也来过<span class='scene-font-place'>加隆佐</span>吧？
11,,まぁなぁ……<br>来たことがあるっちゃあ<br>あるんだが……,是啊……来是来过……
12,,お？　そっちの兄ちゃんは……<br>まさかラカムか！？<br>でっかくなったなぁ！,哦？这位小哥……难道是拉卡姆！？你长大了啊！
13,,おうよ！<br>あのラカムもいまじゃ立派な、<br>騎空士の端くれだぜ？,没错！那个拉卡姆，现在也勉强算是个出色的骑空士了哦？
14,,ウチの店で、<br>ミルクしか飲めるもんがねぇって、<br>ピーピー泣いてたラカムがなぁ……,当年拉卡姆在我家店里还因为只能喝牛奶大哭一场呢……
15,,ばっ！？　おまっ！<br>泣きはしなかっただろーが！,啊！？ 你说什么呢！没有到哭的程度吧！
16,,ぷぷっ……<br>ラカムにもそんな時代があったのね！<br>ちょっと意外かも。,呵呵……拉卡姆也有那种时期啊！有些意外哦。
17,,ったく……<br>来たことがあるって言っても<br>イオよりも更にガキの頃だぜ？,真是的……就算来过这里，我来这里的时候可比伊欧还小呢。
18,,なによ！<br>その言い方、まるであたしが<br>ガキみたいじゃない！,什么呀！说的好像我还是小孩子一样！
19,,へぇ？　違うのか？,啊？难道不是吗？
20,,むぅーっ！！,唔～！！
21,,まぁまぁ！<br>積もる話はウチの店でどうだい？<br>サービスするぜ！,好了好了！剩下的去我店里说吧？让我好好招待你们！
22,,おっ！<br>悪くねぇなぁ……どうだい？<br>姬塔。,哦！不错哦……怎么样？姬塔。
23,,ふふ……いいんじゃないか？<br>グランサイファーの整備が終わるまで<br>私達には出来ることもないしな。,呵呵……也挺好的。反正我们在格兰赛法修理完毕之前也没事做呢。
24,,よっしゃ、決まりだ！<br>っつーわけで、店まで<br>送ってくれるとありがたいんだが……,好，那决定了！呃，要是你们肯送我回店里那是再好不过了……
25,,最近じゃあ、<br>どこにでも魔物が<br>湧くようになっちまってなぁ……,最近哪里都会有魔兽冒出来……
26,,ったく、水臭ぇなぁ……<br>そういうことなら、<br>最初から言いやがれっての！,嗨，你太见外了……这种事情你早说不就得了！
27,,魔物はオレ達に任せておきな！<br>年季の違う戦いってやつを<br>見せてやらぁ！,魔兽就交给我们了！让你见识下什么叫做身经百战吧！
info,,1,scene_cp25_q2_s10
