id,en,jp,trans
0-chapter_name,,第25章　郷愁の地,第25章  乡愁之地
0-synopsis,,墜落寸前のグランサイファーでガロンゾを目指す<span>姬塔</span>一行。ガロンゾを目前にするも、魔物達が襲い掛かってくる。,<span>姬塔</span>一行搭乘就快要坠毁的格兰赛法前往加隆佐。然而加隆佐明明近在眼前，却还有魔兽袭击众人。
1,,くそっ！<br>いよいよマズイぜ、これは……,可恶！这下真的不妙了……
2,,ふむ……高度が落ちてやがるな。<br>ずいぶん無茶やったんだ、<br>よくまぁ、ここまでもったもんだ！,嗯……高度下降了啊。我们之前那么乱来，真亏它能够撑到现在！
3,,ちょっと！　笑い事じゃないでしょ！？<br>もう目と鼻の先とはいえ、<br>まだ港には入ってないんだからね！,我说！现在不是笑的时候吧！？虽然岛屿近在眼前了，可我们还没驶入港口呢！
4,,ああ、いや……<br>どうやらそれ以上に厄介な問題が<br>お出ましのようだ……,啊，那个……看来还有比这更棘手的问题啊……
5,,グオオオォォッ！！,咕哦哦哦哦哦！！
6,,ふふ……<br>港を目の前にして墜落なんて、<br>悲劇としては出来過ぎね？,呵呵……在港口跟前坠毁什么的，作为悲剧也太夸张了吧？
7,,だ、だめですよ！　墜落しちゃ！<br>頑張りましょう、グランサイファー……<br>もう少しですから！,怎、怎么能坠毁呢！格兰赛法，加油啊……马上就到了！
8,,ぐぬぬ……<br>やっと<span class='scene-font-place'>ガロンゾ</span>に着きそうだってのに、<br>間の悪い奴らだぜ……,唔唔……明明马上就到<span class='scene-font-place'>加隆佐</span>了，这些魔兽也太扫兴了吧……
9,,魔物なんて蹴散らして、<br>さっさとグランサイファーを<br>修理してやろうぜ！,赶紧击退魔兽去修理格兰赛法吧！
info,,1,scene_cp25_q1_s20
