id,en,jp,trans
0-chapter_name,,第26章　淡い約束,第26章  依稀的约定
0-synopsis,,謎の少年を連れ去られ、困惑する<span>姬塔</span>一行。少年を帝国から助け出すため、一行は帝国の戦艦が停泊しているであろう港へと急ぐ。,<span>姬塔</span>一行因帝国带走了神秘少年而发愁。为了救出少年，一行人赶向帝国战舰可能停泊的港口。
1,,ど、どーしよー！？<br>あたし達、どうすればいいわけ！？<br>,怎、怎么办！？我们现在到底怎么做嘛！？
2,,<span class='scene-font-katari'>謎の少年を連れ去られ、</span><br><span class='scene-font-katari'>姬塔一行を取り巻く状況は</span><br><span class='scene-font-katari'>混迷を極めていた。</span><br>,<span class='scene-font-katari'>神秘少年被帝国带走，姬塔一行感到现状无比混乱。</span>
3,,油断してたぜ……<br>まさか無関係の奴を、<br>さらって行くたぁな……,大意了……没想到帝国会拐走无辜的人……
4,,卑劣極まりないが、<br>私達には効果的な作戦だ……,真是卑劣无比，但这一作战针对我们的确有效……
5,,無関係だからこそ、<br>巻き込んでしまった以上、<br>絶対に見捨てるわけにはいかないからな。,看到无辜的人被卷进来，我们是绝对不能放手不管的。
6,,グランサイファーが<br>このままじゃ島を出られないってのも<br>気になるぜ。,我也很在意格兰赛法现在无法离岛这件事。
7,,それに、<br>あいつが言っていた、<br>約束っつーのもな……,还有他说的约定……
8,,となりゃあ、<br>帝国からあいつを、<br>取り戻すっきゃねーな！,那我们先得把他从帝国手中救出来啊！
9,,あの人、私についても<br>何か知ってるみたいだったし……<br>早く助けに行きましょう！,那个人好像也了解我的事情……我们赶快去救他吧！
10,,連中の居場所は……<br>おそらく例の戦艦か。<br>港へ急ぐぞ！　姬塔！,他们估计……在那艘战舰上。赶紧去港口吧，姬塔！
info,,1,scene_cp26_q1_s10
