id,en,jp,trans
0-chapter_name,,枝は別れても根は一つ,树枝即使分开，根也只有一个
0-synopsis,,とある日、艇の甲板にいたロゼッタは大切な家族であるユグドラシルの声を聞き、姬塔達と共に<span class='scene-font-place'>ルーマシー</span>へ降り立つ。特殊な存在であるユグドラシルは言葉に依存せず、声なき声でロゼッタに話しかける。姬塔達との戦いによって島から解放されたユグドラシルは、旅をするロゼッタを羨んでいた。ロゼッタはそんなユグドラシルを外の世界へと誘い出すのだった。,有一天，在甲板上的罗塞塔听到了重要的家人尤格多拉希尔的声音。和姬塔一起去了露玛西群岛。尤格多拉希尔是特殊的存在，不需要依赖语言通过声音和罗塞塔交谈。通过和姬塔战斗从而被解放的尤格多拉希尔。很羡慕踏上旅途的罗塞塔。罗塞塔将这样的她带到了外面的世界。
0,,あれ？　あそこにいるのは<br>ロゼッタじゃねーか？,咦？在那里的不是罗塞塔吗？
1,,ん、何してるんでしょう。,恩，在做什么呢。
2,,<span class='scene-font-katari'>甲板の隅で、美しい女性が独り、</span><br><span class='scene-font-katari'>手すりにもたれかかるようにして</span><br><span class='scene-font-katari'>物憂げな顔で風を浴びていた。</span>,一个美丽的女人独自一人在甲板的角落里，在风中沐浴着一张忧郁的脸。
3,,<span class='scene-font-katari'>美女はやってくるルリア達に気づき、</span><br><span class='scene-font-katari'>ゆっくりと顔をあげて</span><br><span class='scene-font-katari'>ふたりの方へ視線を流した。</span>,美丽的女人注意到了露莉娅他们，慢慢抬起眼睛，视线向那边的两人看去。
4,,あら、どうしたの<br>ふたりとも？,啊呀，出什么事了吗，你们两个？
5,,どうしたのじゃねーよ。<br>聞きたいのはこっちだぜ。,什么"出什么事了啊"，应该问这个问题的是我们才对。
6,,そうですよ、ロゼッタさん。<br>そんな顔して何か悩み事でも……？,没错，萝赛塔。那样的脸色是遇到了什么事吗……？
7,,ふふ、ごめんなさいね。<br>心配させちゃったかしら。,呵呵，对不起。好像让你们担心了呢。
8,,でも、大丈夫よ。<br>ちょっとね、家族のことを<br>心配していただけだから。,但是，没问题的哦。我只是稍微有点担心我的家人。
9,,ええっ、家族ですか！？<br>それは大丈夫じゃないです！,诶，家人！ ？那会是没问题吗！
10,,って、ロゼッタに家族なんて<br>いたのかよ！？<br>そっちの方が驚きだぜ！,咦，罗塞塔有家人吗！ ？听到这个更让人惊讶啊！
11,,あら、話してなかったかしら？,哦，没有和你们说过吗？
12,,昔のことよ。同じ島で暮らして<br>繋がっていた大切な家族……,很久以前了。再同一个岛上朝夕相处的重要的家人……
13,,まだ、心が通じ合っているのね。<br>今でも胸の奥に、あの声が<br>聞こえてきてしまう……,如今，我们还是心灵相通的。即便在现在，我的心中也能听到那时候的声音……
14,,<span class='scene-font-katari'>胸の底に沈む追憶の砂地をさらうような</span><br><span class='scene-font-katari'>そんな遠い目をして、濃い溜息とともに</span><br><span class='scene-font-katari'>言の葉を散らしていく。</span>,像是触及了埋在心底的回忆沙漠一样的眼神向远处看去，一边发出沉重的叹息一边说出这些零散的话语。
15,,<span class='scene-font-katari'>ますます憂いを深くする</span><br><span class='scene-font-katari'>ロゼッタのあえかな表情に</span><br><span class='scene-font-katari'>ルリアは胸を熱くする。</span>,但到了罗塞塔表情越来越忧郁，露莉娅的心里感到很难受。
16,,はわわわ、ロゼッタさん、<br>その人ってひょっとして……,啊哇哇哇，萝赛塔，那个人难道是……
17,,ふふふ、興味あるの？<br>だったら会ってみる？　アタシの<br>大切な家族に……,呵呵，你有兴趣吗？这样的话就见一面吧？和我重要的家人……
18,,はい！　会ってみたいです！,是的！我想见一面看看！
23,,<span class='scene-font-katari'>そう言ってロゼッタが姬塔に</span><br><span class='scene-font-katari'>向かうように願い出たところは</span><br><span class='scene-font-place'>ルーマシー群島</span><span class='scene-font-katari'>だった。</span>,说了那些话的罗塞塔把姬塔他们带到的地方是露玛西群岛。
24,,<span class='scene-font-katari'>降り立ったルリア達は即座に</span><br><span class='scene-font-katari'>ロゼッタの言う「家族」が</span><br><span class='scene-font-katari'>どんな存在なのかを直感した。</span>,降落好的时候，露莉娅马上就感觉到了罗塞塔口中的家人是什么样的存在。
25,,ああ、もしかして……<br>ロゼッタさんの言う家族って。,哦，也许……罗塞塔所说的家人是....。
26,,ふふ、思い出してくれたのね。<br>そう、彼女にはあなた達も<br>会ったことがあるものね。,哼哼。想起来了吗，是的，她以前也和你们见过面的。
27,,アタシと彼女は森の表裏一体。<br>彼女が豊穣であれば、アタシは畏怖。<br>同じ森に棲まうものでも真逆の位相……,我和她就像是森林的表和里。如果说她代表了丰收，那么我就带来了恐惧。即使生活在同一片森林中，也是完全相反出存在……
28,,それでもアタシ達はわかりあえるの。<br>不思議でしょう？　アタシでも<br>そう思っているもの、ふふふ……,即使如此我们也很相互理解。很不可思议吧？我都是这样认为的，呵呵……
29,,<span class='scene-font-katari'>そんな意味深なことを口にしながら</span><br><span class='scene-font-katari'>ロゼッタはどこか楽しそうに</span><br><span class='scene-font-katari'>森の奥深くへと踏み入っていく。</span>,一边谈论着这些意味深长的事情，罗塞塔看起来很高兴的走向了森林深处。
30,,あ、待てよ、ロゼッタ！,喂，等等啊，萝赛塔！
35,,<span class='scene-font-katari'>ロゼッタは一歩一歩噛みしめるように</span><br><span class='scene-font-katari'>森を歩き、時折、懐かしそうな吐息を</span><br><span class='scene-font-katari'>漏らした。</span>,罗塞塔一步一步像是仔细欣赏森林的景色一样，时而，说出这些令人怀念的事情。
36,,<span class='scene-font-katari'>ルリアはそんな背中を追いながら</span><br><span class='scene-font-katari'>彼女のことを聞いてみる。</span>,跟在背后的露莉娅，听到了他说的话。
37,,でも、どうして彼女が呼んでいるって<br>わかったんですか？,但是，为什么你知道她在呼唤着你？
38,,……声が、聞こえたのよ。,……听到了声音...。
39,,ううん、そう言うと誤解させてしまう<br>かも知れないわね。,不，如果这样说，可能会产生误会。
40,,えーっと……誤解、ですか？,嗯……误会，是吗？
41,,彼女はね、アタシ達とは違って<br>言葉というものに依存していない。,她与我不同，不需要依赖语言这种方式。
42,,彼女は色々なものを見て<br>色々なことを知るのが得意なの。,她善于看到各种各样的东西，了解各种各样的事情。
43,,でもそれを<br>言葉で記憶することはないし、<br>言葉で語ることも決してしない。,但是却没有用话语去记忆，也不会用话语表达。
44,,言われてみれば……<br>話してるとこ見たことないです。,这么说来……我们也从来没见过她说过话。
45,,でもね、言葉を使わないだけで、<br>ちゃんと声は送ってくれるのよ。,但是，就算不使用话语，声音也会很好的传达的哟。
46,,え、言葉を使わない声ですか？,诶，不使用语言的声音吗？
47,,ルリアちゃんも、星晶獣からそういう<br>感じを受けたことはあるでしょう？<br>あれに少し似ているかしら。,露莉娅有时候也会从星晶兽那里感受到什么不是吗？和那种感觉有点相似的。
48,,あ、それならわかります！<br>そうなんですね、そういう声が<br>聞こえてきたから向かってるんですね。,哦，那样的话我明白！这样啊，听到了那样的声音才会来这里啊。
49,,それで、その声って<br>どんな声だったんですか？<br>まさか、よくないこととか……,那么，那个声音是什么样的声音呢？难道说，听到了不好的声音……
50,,…………,…………
51,,あの、ロゼッタさん？,那个，罗塞塔？
52,,<span class='scene-font-katari'>沈黙していたロゼッタの足が</span><br><span class='scene-font-katari'>突如、止まる。</span>,沉默的萝赛塔突然停下了脚步。
53,,<span class='scene-font-katari'>ロゼッタは高く空を見上げながら</span><br><span class='scene-font-katari'>ぼそりとつぶやいた。</span>,萝赛塔抬头向上看，对天空喃喃自语。
54,,それは直接聞いてみましょう。<br>ねえ、いいわよね、ユグドラシル。,不如直接问问吧。呐，可以的吧，尤格多拉希尔？
60,,…………,…………
61,,やっぱり、ロゼッタさんの家族って<br>ユグドラシルさんだったんですね！,果然，萝赛塔的家人说的是尤格多拉希尔呢！
62,,<span class='scene-font-katari'>ロゼッタの言う家族とは、かつて帝国に</span><br><span class='scene-font-katari'>利用されてユグドラシル・マリスとして</span><br><span class='scene-font-katari'>姬塔達が戦った星晶獣だった。</span>,罗塞塔说的家人，是曾经和姬塔一行人战斗过的被帝国利用的尤格多拉希尔・玛丽斯
63,,<span class='scene-font-katari'>その時は、暴走した彼女を鎮めるため</span><br><span class='scene-font-katari'>どうしても傷つけなければならず、</span><br><span class='scene-font-katari'>以来、彼女は深い眠りについていた。</span>,在那个时候，为了镇压暴走的她无论如何都要对她造成伤害，因此从那以来她一直陷入沉眠。
64,,おはよう、ユグドラシル。<br>アタシを呼んでいたのはあなたね。,早上好，尤格多拉希尔。是你在呼唤着我吧。
65,,…………,…………
66,,どうしたの？　お互いに干渉しないのが<br>あなたの流儀だったはず……,怎么了？不互相干涉是你的作风才对……
67,,え？　アタシが羨ましくなった？,什么？你很羡慕我？
68,,ふふ、嘘でしょう？<br>あなたが、そんなこと<br>ふふ、ふふふふ……,呵呵，骗人的吧？你居然说这种事，呵呵……
69,,…………,…………
70,,ごめんなさい、あなたでも<br>そんな感情を抱くことがあったなんて<br>思ってもみなかったから、ふふふ。,对不起，你会怀抱着这样的感情，我可从来都没有想过啊，呵呵呵。
71,,そうね、あなたは余りにも長い間、<br>ここで多くのことを見届けてきた。,嗯，你已经在这呆了很久，看到了很多的东西了。
72,,けれど、そろそろ外の世界を見つめる<br>時が来たのかも知れない……,但是，说不定是时候看看外面的世界了……
73,,ねえ、一緒に来る？,呐，和我一起来吗？
73-sel1_txt,,<span class='scene-font-katari'>ルーマシーの守護者が島を離れて大丈夫？</span>,露玛西的守护者离开这个岛好吗？
73-sel2_txt,,<span class='scene-font-katari'>この大きな姿では、ちょっと艇には……</span>,她的身躯这么大，我们的小船……
74,,以前、ユグドラシル・マリスになった時<br>みんなで協力して<br>彼女を鎮めたでしょう。,以前，当它成为尤格多拉希尔・玛丽斯的时候，大家不是一起协力让他镇定下来了吗。
75,,その時、彼女は島との契約もろとも<br>断ち切られている。だから星晶獣の力を<br>閉じることができているから大丈夫よ。,那时，她切断了与岛上的契约。因此可以关闭星晶兽的力量了，没问题的哟。
76,,島を出ると言っても、本体そのものが<br>移動する必要はないのよ。,即是说离开岛屿，本体是不会移动的。
77,,ルリアちゃんが星晶獣を呼び出す時、<br>どうなっているか思い出して。,露莉娅召唤出星晶兽的时候，想起来会发生什么事了吗。
78,,ね、あれは言わば分身のようなもの。<br>だからこの姿のまま艇に乗る訳では<br>ないのよ。,呐，说起来就像是分身一样的东西。所以我会以这样的姿态在船上。
79,,そう言われてみれば、<br>ロゼッタさんもそうですもんね。,这么说来，罗塞塔也是一样的呢。
80,,さあ、目覚めなさい。<br>みんな、あなたを待っているわ。,好了，该醒过来了。大家都在等着你哟。
81,,<span class='scene-font-katari'>そう言って、ロゼッタは彼女の幹に</span><br><span class='scene-font-katari'>しなやかな手で優しく触れた──</span>,罗塞塔一边这样说着，一边用柔软的手轻轻地触摸她的躯体──
93,,…………,…………
94,,<span class='scene-font-katari'>こうしてユグドラシルが</span><br><span class='scene-font-katari'>姬塔の旅に加わることと</span><br><span class='scene-font-katari'>なるのであった。</span>,就这样，尤格多拉希尔加入了姬塔的旅行之中。
104,,<span class='scene-font-kokoro'>（でも、おかしいわね……</span><br><span class='scene-font-kokoro'>彼女は入力に特化した星晶獣）</span>,（但很奇怪……她是一个专门用于输入的星晶兽）
105,,<span class='scene-font-kokoro'>（彼女を創造した上位存在は</span><br><span class='scene-font-kokoro'>都合良く利用可能な記憶媒体として</span><br><span class='scene-font-kokoro'>彼女を設計したと聞いている）</span>,（制造她的上位存在，是为了得到一种合适的可以运用的记忆媒体从而设计了她）
106,,<span class='scene-font-kokoro'>（彼女が使命を捨て、自らの意志で</span><br><span class='scene-font-kokoro'>外の世界を求めるなんてこと、</span><br><span class='scene-font-kokoro'>あるのかしら……？）</span>,她会做出舍弃自己的使命，去寻求外面的世界这种事情吗……？
107,,<span class='scene-font-kokoro'>（変わったのは彼女自身？</span><br><span class='scene-font-kokoro'>それとも、外の世界の方……？）</span>,（改变的是她自己，还是说是外面的世界.....？
108,,<span class='scene-font-kokoro'>（アタシも含め、星晶獣が過剰に</span><br><span class='scene-font-kokoro'>人の世界へ干渉し始めている気がする。</span><br><span class='scene-font-kokoro'>何が起ころうとしているのかしら……）</span>,（包括我在内，星晶兽开始过度的干涉人类的世界了……会发生什么呢……？）
info,,1,scene_fate_chr387_ep1
