id,name,text,trans
0,アンスリア,姬塔。<br>誕生日、おめでとう。,姬塔。<br>生日快乐。
1,アンスリア,ふふっ、今年もこうして<br>姬塔の誕生日を祝えること、<br>嬉しく思うわ。,呵呵，今年也能像这样为姬塔庆祝生日，<br>我很高兴。
2,アンスリア,…………,…………
3,アンスリア,ううん、なんでもないわ。<br>ただ、ちょっと感慨深くてね……,不，没什么。<br>只是有些感慨……
4,アンスリア,時が経つのは本当に早いわ……,时间过得真快啊……
5,アンスリア,ねぇ、姬塔。,呐，姬塔。
7,アンスリア,そろそろ、私との関係を<br>進めない？,差不多，该把我们的关系再往前推一步了吧？
8,アンスリア,ふふっ、姬塔が望むのなら<br>私、なんだってしてあげるわよ。,呵呵，姬塔你希望的话，<br>我什么事都可以为你做哦。
9,アンスリア,姬塔の望むこと、<br>なんでも……,你所希望的，<br>无论什么事……
10,アンスリア,だから、私に夢中になって……,所以，沉迷我吧……
11,アンスリア,…………,…………
12,アンスリア,あうううっ！<br>や、やっぱりなし！,啊呜呜呜！<br>还、还是算了！
13,アンスリア,今の言葉は気にしないで！,刚才我说的你别在意！
info,,,scene_s3_birthday_3070_v1_0_2006_3_3040103000
