id,en,jp,trans
0-chapter_name,70: Erste Kingdom,第70章　エルステ王国,70：埃尔斯特王国
0-synopsis,"Adam explains that while some distrust was born amongst the people with the fall of the Empire, there are many who support Orchis and her rule.",フリーシアの特別監獄を目指し砂漠を進む道中。オルキスが治める現エルステ王国についての話になり、アダムは国としてままならぬ現状であることを明かす。しかし、それでもオルキスを慕い、昔と変わらず王家を支持する国民からの応援により、ようやく国を維持できているとアダムは語るのだった。, 在前往沙漠中关押芙莉西雅的特殊监狱的途中，谈到了由奥尔琪斯治理的埃尔斯特王国的现状。亚当挑明了国家现在正处于困难之中，但是即便如此还是有部分国民仰慕奥尔琪斯，与以前一样支持着王室，因此国家才能维持成现在这个样子。
0,"Adam, 姬塔, and the crew make their way through the desert to the prison where Freesia is being held.",<span class='scene-font-katari'>フリーシアの収監されている</span><br><span class='scene-font-katari'>特別監獄を目指し、</span><br><span class='scene-font-katari'>砂漠を進む姬塔一行とアダム。</span>,<span class='scene-font-katari'>在沙漠中，姬塔等人继续向关押芙莉西雅的特殊监狱前进。
1,Eugen strikes up a conversation with Adam as they march on.,<span class='scene-font-katari'>そんな中、</span><br><span class='scene-font-katari'>オイゲンは興味を抱いた様子で、</span><br><span class='scene-font-katari'>アダムに問いかける。</span>,<span class='scene-font-katari'>途中，欧根像是颇有兴趣一般问亚当。
2,"By the way, you said that Orchis is rulin' Erste now, right?",そういやぁ……<br>オルキスちゃんはいま、<br>王様をやってるって言ってたが……,说起来，现在奥尔琪斯酱已经是女王了吧。
3,"So, how's Erste lookin'? Is the recovery movin' full speed ahead?",どうなんだ？<br>いまのエルステはよ。<br>復興は進んでんのか？,现在埃尔斯特怎么样了？复兴在进行吗？
4,A few moments pass before Adam begins to speak.,<span class='scene-font-katari'>やや間を置いて、</span><br><span class='scene-font-katari'>アダムは吐露するように口を開く。</span>,<span class='scene-font-katari'>短时间亚当没有回答，然后他将情况都挑明了。
5,"As of now, running the country is extremely difficult.",いま、国の運営は<br>非常に難しいものとなっています。,目前，国家的发展已经陷入了困难。
6,Erste has cast off its imperial name to be restored as a kingdom.,帝国の名を棄て、<br>エルステは王国として、<br>再び復活しました。,埃尔斯特舍弃帝国之名，重新作为王国复活了。
7,"But for a kingdom, Erste is lacking in just about everything.",しかし、いまのエルステには、<br>国として何もかもが足りないのです。,但是对于现在的埃尔斯特来说，作为国家所需要的各种东西都不够。
8,"Also, with the drastic change in government, there are many citizens who distrust the royal family.",さらに、度重なる政変によって、<br>市民の中には王家に<br>不信感を抱く者まで出てきています。,此外，随着数次政变，市民之中也有许多对王室毫无信心。
9,Erste has changed a great deal in only a few decades. It's only natural for them to feel uneasy.,エルステはこの十数年で<br>大きく変わったからな……<br>市民が不安がるのも無理はないか……,埃尔斯特在这数十年发生了很多重大变故，市民不安也不是没有道理的。
10,But there are also many people who have always remained loyal to the royal family.,しかし、<br>中にはそれでも、昔と変わらず<br>王家を慕って下さる方々も大勢います。,但是这之中也有部分人一如既往地支持着王室。
11,"With their support, we've been able to successfully oversee the country.",そういった方々からの応援もあり、<br>いまはなんとか<br>国を維持できているのです。,正因有这样的人民所支持，现在国家姑且还能维持住的样子。
12,I bet the townspeople adore Orchis!,オルキスちゃんは、<br>街の人から慕われてるんですね。,城里的人是真的很喜欢奥尔琪斯酱呢。
13,Indeed. You could say it's because trust was built over time between the royal family and the citizens.,はい……<br>これも王家が積み重ねてきた<br>民との信頼関係によるものでしょう。,是的，这也得益于过去开始王室与人民之间构筑起的信赖关系。
14,"When there's trust between the ruled and the rulers, anything is possible.",統治する者と、<br>付き従う者に強い信頼関係があれば、<br>きっと何事もうまくいくわ。,当统治者与被统治者之间存在信任时，一切都会好起来的。
15,"It's quite inspiring, so we should work just as hard to make our goals possible, too.",アタシ達はアタシ達で、<br>自分達の目標に向かって、<br>頑張らないと……,我们也得作为我们自己，朝着自己的目标努力才行呢。
16,But it seems we have a few monstrous guests to tend to. Watch out for surprises in the sand!,魔物の気配が近づいてるわ。<br>砂漠の中から不意打ちされないように、<br>注意して進んで頂戴。,魔物的气息接近了，不想在沙漠中被突然袭击的话，请大家保持警惕前进。
info,1,1,scene_cp70_q4_s20
