id,en,jp,trans
0-chapter_name,,第24章　不死の星晶獣,第24章  不死星晶兽
0-synopsis,,セレストの元へと急ぐ<span>姬塔</span>一行。崖の影に隠れていたセレストを発見できたのは村人達のおかげだ、とフェリは話し、最後の決着に向け気を引き締める。,<span>姬塔</span>一行赶向塞莱斯特的所在地。菲莉表示，发现躲藏于悬崖阴影中的塞莱斯特都是村民们的功劳，说着她下定决心要做个了断。
0,,この先よね！<br>セレストの本体が居るっていうのは！,塞莱斯特的本体，就在这前面吧！
1,,そうだ！<br>崖の影で隠れるようにしていたらしい。,没错！它似乎躲在悬崖的阴影里。
2,,そんな場所、少人数で探してたら、<br>絶対に見つかりっこなかったわね。,竟然躲在这种地方。要是我们人少，可绝对找不到的。
3,,ふふふ……お手柄ですね！<br>フェリちゃん！,呵呵呵……多亏有你呢！菲莉！
4,,私の力じゃない……<br>村のみんなが協力してくれたから……<br>だから見つけることが出来た。,不是我的功劳……有村民们帮忙才找到的。
5,,私ひとりの力じゃ、<br>きっと何も出来なかった……,我一个人，肯定什么都做不到……
6,,それにまだ、<br>決着がついたわけじゃない。<br>油断は出来ないぞ。,而且，事情也还没有解决，不可以大意。
7,,その通りだな……<br>姬塔！<br>気を引き締めていくぞ！,没错……姬塔！振作起来继续前进！
info,,1,scene_cp24_q4_s10
