id,en,jp,trans
0-chapter_name,,第22章　少女の願い,第22章　少女的愿望
0-synopsis,,霧の中、姿をくらませた少女を見失う<span>姬塔</span>たち。しかし、どこからか情報を得たドランクの助言により、少女の思い入れのある崖の存在を知る。,<span>姬塔</span>等人跟丢了藏身于雾中的少女。这时，德朗克也不知从哪里得到了情报，告诉众人少女喜欢呆在一个山崖边。
0,,"くそぅ！　見失ったぜ！<br>
あんにゃろう、どこ行ったんだ？",可恶！ 跟丢了！那家伙跑哪儿去了？
1,,"土地勘がないせいもあるが……<br>
霧でこうも視界が悪いと、<br>
あの子を探すのも一苦労だな。",也怪我们不熟悉地形……雾太大视野也不好，要寻找那女孩也很难啊。
2,,"ましてやあの子は、<br>
この村の子供だものね……<br>
かくれんぼじゃ勝ち目はないわ。",而且那孩子也是村里的人啊……玩起捉迷藏来，我们肯定赢不了。
3,,"どうする？<br>
闇雲に探したって、<br>
見つかりっこないと思うけど……",那怎么办？我觉得到处乱找也找不到她吧……
4,,"んー？　そうだなぁ～<br>
適当に探してれば、<br>
そのうち見つかるんじゃないの～？",嗯？ 我觉得呢～四处找找也许就会找到哦～？
5,,"ほら！<br>
そこの茂みとか怪しくない？<br>
どう？　何かいそう？",看！那边的草丛是不是很可疑？ 怎么样？ 有没有人在？
6,,いいから黙って探せ……,你给我闭上嘴找……
7,,"あのガキ……<br>
幽霊だろうと何だろうと<br>
知ったことか……目にモノ見せてやる。",我可不管那小鬼是幽灵还是什么……一定要让她好看。
8,,"やれやれ……<br>
結局、地道に探し続けるしかねーのか？",真是的……结果还是只能这样边走边找吗？
9,,"そうそう！　そういえば、<br>
あの子の行きそうな場所、<br>
教えてもらってたんだよねぇ～！",对了对了！ 说起来，有人告诉过我那孩子可能会去的地方～！
10,,"ほら、見える？<br>
あの崖はあの子にとって、<br>
思い入れがあるみたいで……痛てッ！？",看见那边了吗？那边的山崖对那孩子来说，好像是充满回忆的地方……好痛！？
11,,"いつもいつも……<br>
どうして、そういう大事な情報を、<br>
先に言わないんだ……！？",每次都是这样……为什么这么重要的情报不早点说啊！？
12,,"痛ってぇ！？<br>
待って！　待ってスツルム殿！！<br>
僕、なんで刺されてるの！？",好痛！？等一等！等等啊斯特姆阁下！为什么要刺我！？
13,,"割と褒められること<br>
したと思うんだけど……痛って！？",我还以为我做了一件值得夸奖的好事呢……好痛！？
14,,言うのが遅いんだ！　毎回毎回！,你说的太晚了！ 每次都是！
15,,"よっしゃ！<br>
とにかくこれで、<br>
あの子を探す目星がついたな！",好！总之我们知道去哪里找她了！
16,,"あの子の目、<br>
すごく寂しそうな色をしてました……",那个女孩，眼神好寂寞的样子……
17,,"きっと何かあるんだと思います……<br>
行きましょう！　姬塔！<br>
あの子のことをもっと知るために！",肯定发生了什么事……走吧！ 姬塔！为了去了解她！
info,,1,scene_cp22_q2_s10
