id,en,jp,trans
0-chapter_name,,第23章　決意と疑惑,第23章  决意与疑惑
0-synopsis,,旅の医者と融合した星晶獣セレストを倒した<span>姬塔</span>一行だったが、セレストは何事もなかったかのように再び一行の前に立ち塞がるのだった。,<span>姬塔</span>一行打倒了与医生融为一体的星晶兽塞莱斯特，但塞莱斯特却像没事发生一般再次挡在众人面前。
0,,はぁ……はぁ……<br>なかなか手ごわかったが、<br>なんとか一段落ついたようだな……,哈……哈……虽然是个强劲的敌人，但总算告一段落了……
1,,これでようやく村が……<br>島が解放され……,这样一来，这个村子……这个岛屿总算能解放……
2,,待って！<br>何か変……変な感じがする！,等等！我觉得……有些不对劲！
3,,っ！？<br>お前ら！　後ろだ！,唔！？你们两个！小心后面！
4,,…………！！,…………！！
5,,ど、どういうこと！？<br>さっき確かに、<br>倒したはずなのに！？,这、这是怎么回事！？我们刚才，应该已经把它打倒了吧！？
6,,傷も残ってないわね……<br>まるで何事もなかったみたいに……,毫发无损啊……好像什么都没发生过一样……
7,,い、いったいどうなってんだ、<br>こりゃぁ……,这、这到底是怎么回事啊……
8,,…………,…………
9,,<span class='scene-font-katari'>ついに現れた星晶獣セレストは、</span><br><span class='scene-font-katari'>更なる謎をもって</span><br><span class='scene-font-katari'>姬塔一行を翻弄する。</span>,<span class='scene-font-katari'>终于现形的星晶兽塞莱斯特却以更大的谜团捉弄着姬塔一行。</span>
10,,<span class='scene-font-katari'>霧に広がる不気味な気配は、</span><br><span class='scene-font-katari'>密かにさらなる蠢動を始めるのだった。</span>,<span class='scene-font-katari'>迷雾中诡异的氛围悄悄地开始蠢动。</span>
info,,1,scene_cp23_q4_s30
