id,en,jp,trans
1-chapter_name,,友達になってくれませんか？,你会成为我的朋友吗？
1-synopsis,,マナリア魔法学院を再訪した姬塔達。グレアは、皆を護るため竜の力を使いこなしたいと考えており、姬塔やアンを相手に特訓を始めるが、簡単には制御できない。思い悩むグレアに、アンは息抜きに町へ遊びに行こうと提案する。グレアは遊びに行く前に、姬塔達に「私と友達になってくれませんか？」と尋ねる。一行がもうとっくに友達だと答えると、グレアは頬を染め微笑むのだった。,重新回到Manara Magic College的宝塔。他认为他想要掌握龙的力量以保护每个人，并开始与对手对抗Tsubasa和Ansan的特殊训练，但不能轻易控制它。对于古老的忧患佛，安恩建议放松一下去镇上玩耍。在他去比赛之前，他告诉塔楼，“你想和我交朋友吗？”当小组说他们已经很久已经是朋友了，Old Gyu染了脸，笑了笑。
3,,<span class='scene-font-katari'>ある日、姬塔一行は</span><br><span class='scene-font-katari'>イオに頼まれ、マナリア魔法学院</span><br><span class='scene-font-katari'>という場所を訪れた。</span>,有一天，Iyo问我，我去了Manalia Magic College。
4,,<span class='scene-font-katari'>そこで一行は</span><br><span class='scene-font-katari'>人間と竜族のハーフの少女である、</span><br><span class='scene-font-katari'>グレアと出会う。</span>,因此，党遇到了古代诗人，这是一个人类的女孩和龙的一半。
8,,<span class='scene-font-katari'>その後、生徒達の闇魔法による</span><br><span class='scene-font-katari'>事件が発生してしまい、マナリア全体に</span><br><span class='scene-font-katari'>異形の者達が溢れかえってしまう。</span>,在那之后，发生了学生黑暗魔法的事件，不规则的人在整个狂热中溢出。
12,,<span class='scene-font-katari'>その事件をグレアと、</span><br><span class='scene-font-katari'>彼女の友人であるアンと共に</span><br><span class='scene-font-katari'>一行は見事、解決に成功する。</span>,与老风水和她的朋友Ahn一起排队的派对是一个出色的，成功的解决方案。
18,,<span class='scene-font-katari'>そしてその数週間後――</span><br><span class='scene-font-katari'>一行は再び、マナリア魔法学院に</span><br><span class='scene-font-katari'>足を運んでいた。</span>,几个星期后 - 派对再次访问Manala魔法学院。
19,,<span class='scene-font-katari'>生徒達の闇魔法によって</span><br><span class='scene-font-katari'>引き起こされてしまった事件が</span><br><span class='scene-font-katari'>解決してから数週間後。</span>,事件发生几周后，学生的黑暗魔法得到了解决。
20,,<span class='scene-font-katari'>姬塔一行は再び</span><br><span class='scene-font-katari'>マナリア魔法学院に足を運んでいた。</span>,塔线再次访问Manala魔法学院。
21,,おー！<br>だいぶ元通りになってきたな！,哦！我恢复正常了！
