id,en,jp,trans
0-chapter_name,,第1話 落第学級の非行少年,第1话 不良差生
0-synopsis,,マナリア魔法学院からエルモートに再び特別講師の依頼が届き、姬塔一行は魔法を学ぶため学院に通うことになったビィを連れ、学院を訪れる。職員室で依頼の経緯を聞くと、不良生徒達が問題行動を起こしており、学院の教師では手が付けられないのだという。話の途中、突如校庭からけたたましい音が響き、一行は慌てて窓から校庭を見やるのだった。,马纳利亚魔法学院再次邀请艾尔蒙德担任特别讲师，而姬塔一行带着准备学习魔法的阿碧一起前往。一行人在教师办公室听说了委托的原因：不良学生造成了很多麻烦，而学院的教师根本拿他们没有办法。谈话间，校园内突然传出一阵巨响，一行人急忙来到室外查看。
1,,すっげぇ～！<br>あれだけ壊された学院や街が<br>すっかり元通りじゃねーか！,好厉害啊~！当初化为废墟的学院和城市都已经回复原样了！
2,,島の皆さんで<br>力を合わせたんですね！<br>本当にびっくりです！,这是岛上的大家齐心协力的结果！太让人震惊了！
3,,<span class='scene-font-katari'>マナリア魔法学院──</span>,<span class='scene-font-katari'>马纳利亚魔法学院——</span>
4,,<span class='scene-font-katari'>ファータ・グランデ空域において</span><br><span class='scene-font-katari'>最も高名な魔法の学び舎は、</span><br><span class='scene-font-katari'>かつて、とある厄災に襲われた。</span>,<span class='scene-font-katari'>法塔・格兰德空域最负盛名的魔法学院，曾经历过一场灾难。</span>
10,,<span class='scene-font-katari'>学院の生徒が好奇心から</span><br><span class='scene-font-katari'>禁忌の術を行使したことにより、</span><br><span class='scene-font-katari'>幽世の扉が開かれ──</span>,<span class='scene-font-katari'>有学生因好奇心而施展禁术，打开了幽世之门——</span>
11,,<span class='scene-font-katari'>押し寄せた幽世の軍勢は、</span><br><span class='scene-font-katari'>学院もろとも街を破壊し、</span><br><span class='scene-font-katari'>姬塔達は窮地に立たされる。</span>,<span class='scene-font-katari'>幽世的军团从中涌出，将学院和城市破坏殆尽，也使姬塔一行陷入绝境。</span>
12,,<span class='scene-font-katari'>だが一行は、グレアやアンをはじめ、</span><br><span class='scene-font-katari'>学院の生徒や先生達と協力し、</span><br><span class='scene-font-katari'>幽世の軍勢を撃破。</span>,<span class='scene-font-katari'>但众人与格蕾雅、安等学院的学生并肩作战，击败了幽世的军团。</span>
13,,<span class='scene-font-katari'>そして遂には、幽世の扉を再び封印し、</span><br><span class='scene-font-katari'>マナリア魔法学院に</span><br><span class='scene-font-katari'>平和を取り戻したのだった──</span>,<span class='scene-font-katari'>最后，幽世之门被再次封印，马纳利亚魔法学院再次归于和平——</span>
19,,それにしてもよぉ、<br>エルモートにまた特別講師の<br>お呼びがかかるとはなぁ……,不过，没想到艾尔蒙德会第二次被请来做特别讲师啊……
20,,どういう風の吹き回しだかなァ……<br>教師に向いてねェこたァ、<br>自分が一番よくわかってンだが……,也不知道他们在想什么……我不适合做教师，这点我最明白……
23,,<span class='scene-font-katari'>彼の名は、エルモート。</span>,<span class='scene-font-katari'>他的名字是艾尔蒙德。</span>
24,,<span class='scene-font-katari'>とある村で、放火犯と間違われた彼は</span><br><span class='scene-font-katari'>姬塔一行と共に、</span><br><span class='scene-font-katari'>騎空艇でその場を逃げ出した。</span>,<span class='scene-font-katari'>他在他的村庄中被村民误当成纵火犯，于是和姬塔等人一起离开了岛屿。</span>
25,,<span class='scene-font-katari'>それを機に、</span><br><span class='scene-font-katari'>彼は騎空団の一員となったのだが──</span>,<span class='scene-font-katari'>他也就此加入了姬塔的骑空团——</span>
26,,<span class='scene-font-katari'>それから暫くして、</span><br><span class='scene-font-katari'>彼の炎を操る天賦の才は噂となり、</span><br><span class='scene-font-katari'>各地に広まっていった。</span>,<span class='scene-font-katari'>不久，他操纵火焰的天赋就成为了传说，流传至天空各处。</span>
27,,<span class='scene-font-katari'>そして遂には、かの名門</span><br><span class='scene-font-katari'>マナリア魔法学院の耳に届き、</span><br><span class='scene-font-katari'>特別講師として招請されることに。</span>,<span class='scene-font-katari'>最后，连名门魔法学院马纳利亚都前来聘请他为特别讲师。</span>
28,,<span class='scene-font-katari'>こうしてエルモートは、</span><br><span class='scene-font-katari'>短期間ではあるものの、</span><br><span class='scene-font-katari'>マナリアで教鞭を執っていた。</span>,<span class='scene-font-katari'>由此，艾尔蒙德也有一段在马纳利亚学院的教学经历。</span>
29,,<span class='scene-font-katari'>エルモートは、</span><br><span class='scene-font-katari'>かの名門マナリア魔法学院に</span><br><span class='scene-font-katari'>炎を操る天賦の才を買われた。</span>,<span class='scene-font-katari'>艾尔蒙德因操纵火焰的天赋，曾被名门魔法学院马纳利亚聘请过。</span>
30,,<span class='scene-font-katari'>それにより、特別講師として招請され、</span><br><span class='scene-font-katari'>短期間ではあるものの、</span><br><span class='scene-font-katari'>マナリアで教鞭を執っていたのだ。</span>,<span class='scene-font-katari'>所以他也有一段在马纳利亚学院的教学经历。</span>
31,,へッ……,哼……
32,,うふふ、<br>なんだか嬉しそうですね！,呵呵，你好像很高兴的样子呢！
33,,あァ！？<br>嬉しいワケあるかよ、ったく……<br>めんどクセェったらねェ。,啊！？我高兴什么，真是的……还有比这更麻烦的事吗？
34,,エルモートさんもビィさんも<br>頑張ってくださいね！<br>私、応援してますから！,艾尔蒙德先生和阿碧都要加油哦！我会给你们应援的！
35,,ハッ。<br>街を見るついでに顔出しただけだ。<br>まだ引き受けるとは言ってねェよ。,哈。我只是来看城市恢复的怎么样，顺便到学院露个脸而已。还没说要接受工作啊。
36,,つーか、トカゲェ……<br>てめェさっきから、<br>ひでェツラしてンなァ……？,话说，蜥蜴……你从刚才起脸色就很差啊……？
37,,……センセェに勧められて、<br>ここに通うことになったのは<br>いいんだけどよぉ……,……嗯，老师建议我来这里学魔法，其实也不错，可是……
38,,先生って、スフラマールさんですね？<br>ビィさんに魔法の使い方を<br>教えようとしてくれた……,老师，是指斯夫拉马尔老师？我记得她教过阿碧如何学会魔法……
39,,ここってファータ・グランデでも、<br>優秀なヤツばっかが居る学院だろ？<br>急に不安になっちまってよぉ……,这里聚集了法塔・格兰德最优秀的学生吧？这么一想就很紧张……
42,,ったく……<br>くだらねェこと気にしてンじゃねェよ。,真是的……你还在意这种小事。
43,,<span class='scene-font-katari'>ビィが「センセェ」と呼ぶのは、</span><br><span class='scene-font-katari'>ハーヴィン族のスフラマール。</span><br><span class='scene-font-katari'>さすらいの家庭教師である。</span>,<span class='scene-font-katari'>阿碧口中的老师是斯夫拉马尔，一位在旅途中担任家庭教师的矮人族女性。</span>
44,,<span class='scene-font-katari'>彼女は、魔法を使いたいというビィに</span><br><span class='scene-font-katari'>熱心に指導をしたものの、</span><br><span class='scene-font-katari'>それが実らずビィは落胆してしまう。</span>,<span class='scene-font-katari'>听说阿碧想要学习魔法，她便非常热心地教导。然而丝毫没有成效，阿碧也因此灰心丧气。</span>
45,,<span class='scene-font-katari'>だが彼女は諦めなかった。</span><br><span class='scene-font-katari'>ビィが魔法を使えるその日が来るまで、</span><br><span class='scene-font-katari'>付き添い指導すると決意したのだ。</span>,<span class='scene-font-katari'>但她并没有放弃阿碧，愿意始终在旁指导，直到阿碧学会魔法。</span>
46,,<span class='scene-font-katari'>ビィは今回、そんな彼女の勧めを受け、</span><br><span class='scene-font-katari'>名門マナリア魔法学院の</span><br><span class='scene-font-katari'>門戸を叩いたのだった。</span>,<span class='scene-font-katari'>这次，她建议阿碧来到名门的马纳利亚学院再次尝试。</span>
