id,en,jp,trans
0-chapter_name,,第4话 加害者と被害者, 第4话 加害者和被害者
0-synopsis,,“宿命夜想曲”を追い払った姬塔达。艾爾蒙德が“宿命夜想曲”のスピードに疑問を抱くと、翼は、雙翼騎空商会の技術で無理に改造された危険な動力装置「デーモンリアクター」によるものではないかと語る。デーモンリアクターによって起きた事故で両親を失っていた翼は、「当てはある。オレが悪縁にケリをつける」とひとり歩き出すのだった。, 姬塔他们赶走了“宿命夜想曲”之后。艾尔蒙德对“宿命夜想曲” 的速度感到奇怪、翼就、说明这是因为双翼骑空商会的技术所强行改造出来的危险动力装置「恶魔动力炉」的原因。因为恶魔动力炉的事故而失去父母的翼、说「我心里有数。就讓我來結束這段孽縁吧」獨自離開了。
2,,クソがッ！<br>ズラかるぞ！, 可惡！<br>要閃人了！
8,,へっへ～ん！<br>おとといきやがれッス！, 哼～哼！<br>這麼菜就別來了！
9,,<span class='scene-font-katari'>姬塔一行に敌わないとみた</span><br><span class='scene-font-katari'>“宿命夜想曲”</span><br><span class='scene-font-katari'>（デスティニーノクターン）。</span>,<span class='scene-font-katari'>宿命夜想曲”</span><br><span class='scene-font-katari'>发现打不过姬塔他们</span>
10,,<span class='scene-font-katari'>彼らは舍て台词を吐くと、</span><br><span class='scene-font-katari'>脱兎の如く逃げ出していった。</span>,<span class='scene-font-katari'>他们说出杂兵般的台词、</span><br><span class='scene-font-katari'>飞快地逃了。</span>
11,,チッ……<br>喧嘩を止めるためとはいえ、<br>派手にカマしちまったなァ……, 嘖……<br>雖然是為了阻止他們、<br>還是破壞了不少東西啊……
12,,また席尔教授のところに<br>瑪娜莉亞教聯の人達が<br>詰めかけちゃいますね……, 马纳利亚教聯的人<br>又會去席尔教授那裡<br>投訴了吧……
13,,まァ……<br>そーいう大人の相手すンのも、<br>教師の仕事なのかもしンねェが……, 嘛……<br>和那些大人打交通、<br>也是教師的份內工作之一吧……
14,,<span class='scene-font-katari'>どこか年长者らしい様子で、</span><br><span class='scene-font-katari'>艾尔蒙德は翼に向き直る。</span>,<span class='scene-font-katari'>艾尔蒙德就个前辈一样、</span><br><span class='scene-font-katari'>走向了翼。</span>
15,,騒ぎを起こしゃあ、<br>お前らだけの問題で終わンねェことを、<br>よォく覚えとけよ。, 弄出骚动的话、<br>就不再是只属于你们的问题了、<br>给我记好了
16,,あの瑪娜莉亞教聯に<br>目ェつけられることぐれェ<br>わかってるよ。, 被那个马纳利亚教联盯上了<br>这件事我还是<br>有点自觉的。
