id,name,text,trans
0-chapter_name,,第1話 ラムちょ散ったらしい,
0-synopsis,,科露瓦不停地夸赞罗艾因的妄想。斯黛拉对这样热烈的氛围十分感兴趣。只想着姐姐美黛拉交代的来联谊会锻炼女子力的任务的斯黛拉，把罗艾因的YY也当成了锻炼女子力的想象训练，并且下定决心要做好这场联谊会。,
1,ローアイン,……就是这样的感觉咯？,
2,コルワ,就是这样！,
3,ローアイン,啊，答对了？　真的喔？,
4,コルワ,这种感觉的、<br>强势的进攻的<br>力量感，特别喜欢！　不愧是你！,
5,ローアイン,呀，不胜惶恐。,
6,ラムレッダ,诶嘿嘿……,
7,スーテラ,…………,
8,,<span class='scene-font-katari'>等到科露瓦安静下来后、</span><br><span class='scene-font-katari'>斯黛拉终于开口了。</span>,
9,スーテラ,あの……<br>我，不是很明白这种联谊会，<br>怎么样去聊天……,
10,５人,<span class='scene-font-4'>诶？</span>,
11,スーテラ,啊……对，对不起。<br>我还涉世未深……<br>完全，不懂这些……,
12,ローアイン,啊、没问题的哟。<br>讲真我也是第一次参加这种联谊哦。,
13,エルセム,我也是我也是。,
14,トモイ,同感哒。,
15,コルワ,难道……<br>你没去问美黛拉吗？,
16,スーテラ,啊啊。<br>「这是锻炼女子力的修炼之地啊」<br>她只告诉了我这些。,
17,３人,<span class='scene-font-4'>啊，这——样——的——吗？</span>,
18,コルワ,那个啊、这是男男女女在一起、<br>谈天说地的开心的活动哦。,
19,コルワ,不用想的那么深也可以的啦。<br>让你顾虑那么多，对不起啦。,
20,スーテラ,原来如此……,
21,スーテラ,<span class='scene-font-kokoro'>（刚刚他们聊的，也是为了锻炼女子力的……</span><br><span class='scene-font-kokoro'>也就是说，所谓的想象训练</span><br><span class='scene-font-kokoro'>这种事吗……）</span>,
22,スーテラ,<span class='scene-font-kokoro'>（那么，我也要全力去挑战这种事！）</span>,
23,スーテラ,<span class='scene-font-kokoro'>（姐姐大人，我会努力的！</span><br><span class='scene-font-kokoro'>我斯黛拉，要在这次联谊会上……</span><br><span class='scene-font-kokoro'>努力提高自己的女子力！）</span>,
24,,<span class='scene-font-katari'>格兰塞法首次的</span><br><span class='scene-font-katari'>联谊会开始了。</span><br><span class='scene-font-katari'>结果将会如何呢……</span>,
info,,,scene_evt170401_cp1_q4_s10
