id,en,jp,trans
0-chapter_name,,カウンター・スナイプ,Counter·Snipe
0-synopsis,,山賊達を倒した一行。その後、狙撃手の正確な位置を割り出すため、姬塔達が囮になり森を飛び出す。危険な作戦でも自分を信じてくれた姬塔達に応える為、シルヴァは索敵に全神経を注ぐと、見事敵の狙撃手がクムユを狙った瞬間を捕える。狙われていると悟った狙撃手が逃げ出すところをククル達が取り押さえ、事態は収束するのだった。一行人打倒了山贼。为了推算出狙击手的位置,团长等人作为诱饵冲出森林。为了回应执行危险作战全心相信自己的团长们，席尔瓦全神贯注，在狙击手瞄准库姆优的一瞬间捕捉到了他。发现自己被瞄准的狙击手意图逃离但被库库鲁等人抓住，事件就此告一段落。
1,,<span class='scene-font-katari'>姬塔達は山賊を倒しはしたが、</span><br><span class='scene-font-katari'>狙撃手については</span><br><span class='scene-font-katari'>どうすることもできないでいた。</span>,虽然团长等人打倒了山贼，但对狙击手却无可奈何。
2,,どうしよう……<br>じっとしてたら日が沈んじゃうよ。,怎么办啊……这样下去太阳就要落山了。
3,,そうだ！<br>暗くなっちまえば<br>あっちも見えねぇだろ？,对了！要是天黑了的话那边也看不到了吧？
4,,その間に輸送団を村に<br>送り届ければいいんじゃねーか？,趁这个机会把运输队送到村里怎么样？
5,,山道を行くには<br>灯りをつけなければならない。<br>狙撃の的になってしまうよ。,在山路上必须有灯火照明，会成为狙击手靶子的。
6,,あ、そっか……<br>いい案だと思ったんだけどな……,啊，对……还以为是个好主意呢....
7,,朝になったらまた狙われるだろうし、<br>やっぱりいまこの場で<br>どうにかするしかないんだよね……,到早上的话还会被狙击，果然只能趁现在做点什么了
8,,でも、どうすればいいんでしょう……,但怎么做好呢……
9,,うぅ、クムユのコンチキショー……<br>何でなんも思い浮かばねぇですか……,啊，库姆优这个笨蛋，为什么现在什么也想不到呢…………
10,,…………,…………
11,,……？,……？
12,,シルヴァ姉、どうかしたの？,席尔瓦姐，怎么了吗？
13,,うん？<br>打開策を考えていただけさ……,嗯？只是想到了好办法……
14,,嘘。<br>シルヴァ姉のそんな辛そうな顔、<br>滅多に見ないよ。,说谎。我很少见到席尔瓦姐这么难受的表情。
15,,本当です！<br>シルヴァ姉ちゃん、<br>なにか言いづれーことがあるんですね？,真的！席尔瓦姐姐，有什么话不好说出口吗？
15-sel1_txt,,<span class='scene-font-katari'>ククルとクムユのこと？</span>,库库鲁和库姆优的事？
15-sel2_txt,,<span class='scene-font-katari'>すでに思いついてる？</span>,已经想出来了吗？
16,,アタシ達？,我们？
17,,ああ、狙撃手の姉ちゃんが<br>そんな顔するぐらいだ。,啊啊，怪不得狙击手大姐这个表情呢。
18,,銃職人の姉ちゃんや<br>クムユに関わることなんじゃねーか？,和库库鲁姐还有我相关？
19,,ち、ちがう。<br>いや、その……<br>ふたりのことだけではないんだ……,不，不是。不，那个…… ……不仅是你们两个……
20,,……っ！？,……！ ？
21,,そうなの？　シルヴァ姉。,是这样吗？席尔瓦姐。
22,,いや……私はまだ……,不……我还没……
23,,……そっか。<br>シルヴァ姉のその反応で<br>アタシ、わかっちゃったよ！,是吗……看席尔瓦姐的反应我大概猜出来了！
24,,アタシ達が囮になればいいんだ！,我们成为诱饵也没关系的！
25,,ち、ちがう！<br>そんなことはダメだ！,不，不是！这样不行！
26,,いいんだよ、シルヴァ姉！<br>アタシもこの作戦が<br>イチバンだと思うし！,能行的，席尔瓦姐！我也觉得这是最好的办法了！
27,,どういう作戦だ？,是什么办法啊？
28,,さっき山道で襲ってきた山賊と<br>基本は一緒だね！,和之前在山道袭击我们的山贼的办法基本一样呢！
29,,つまり狙撃手のシルヴァ姉を<br>ひとり残して、<br>アタシ達が別働隊になるってこと。,换句话说，只留下狙击手席尔瓦姐，我们作为别动队出发。
30,,アタシ達が森から出れば敵は必ず動く。<br>索敵中のシルヴァ姉がそれを見つけて<br>撃ち返すって作戦だね！,我们离开森林时，敌人一定也会移动。席尔瓦姐负责找到并反击他，就是这样的作战呢！
31,,そうでしょ？　シルヴァ姉。,对吧？席尔瓦姐。
