id,en,jp,trans
0-chapter_name,,第58章　それぞれの思惑,第58章  各自的决意
0-synopsis,,帝都で帝国軍人が負けるわけにはいかない、となかなか膝を折らないポンメルン。そんなポンメルンに一行は、このままでは帝都の住人まで犠牲になりかねない、ということを話す。その話にショックを受けたポンメルンの脇を抜け、先へと進む姬塔一行。取り残されたポンメルンは自らの守るべきものについて、自問自答を続けるのだった。,伯梅伦说着帝国军人不能在首都败北，始终没有屈服。于是众人告诉他这样下去首都的居民都会成为牺牲品。趁着伯梅伦感到震惊，姬塔一行突破了他的防守继续前进。留在原地的伯梅伦开始自问自答，他应该守护的究竟是什么。
1,,うっ……ぐふっ……,唔……咕……
4,,ま、まだまだですネェ……！！<br>帝国軍人の名にかけて……<br>ここは絶対に通しはしませんヨォォ！,还、还没完……！！赌上我帝国军人的名号……我绝对不会让你们过去！
5,,ほう……<br>まだ立ち上がるか。,哦？你还能站起来。
6,,あら……<br>今回はいつになくしぶといのね……,哎呀……他好像比平时更顽强呢……
7,,当たり前ですネェェ！<br>帝都を……帝国を守る軍人が、<br>この街で負けるわけには……！！,这是当然的！保卫首都……保卫帝国的军人，怎么能在首都落败……！！
8,,で、でも……！<br>このままじゃ、<br>この街の人たちだって危ないのに……,可、可是……！这样下去的话，首都的人们会有危险的……
9,,な……<br>何をデタラメを……,什么……胡说八道……
10,,いや……<br>信じがたいかもしれないが、<br>どうやらそれは真実なんだ……,不是的……你可能觉得难以置信，但这是真的……
11,,<span class='scene-font-katari'>姬塔一行はポンメルンに、</span><br><span class='scene-font-katari'>帝都の住人を犠牲とする</span><br><span class='scene-font-katari'>フリーシアの計画の全貌を伝え……</span>,<span class='scene-font-katari'>姬塔一行将芙莉西雅牺牲首都居民的计划全部告诉了伯梅伦……</span>
12,,<span class='scene-font-katari'>大将アダムがその計画を止めるために、</span><br><span class='scene-font-katari'>自分達の騎空艇を</span><br><span class='scene-font-katari'>訪ねてきたことを明かす。</span>,<span class='scene-font-katari'>也告诉了他亚当上将为了阻止该计划来到他们的骑空艇寻求帮助的事情。</span>
13,,なっ……<br>さ、宰相閣下は、<br>そのためにアーカーシャを……！？,什么……宰、宰相阁下是为了这个才把阿卡夏……！
14,,オレ達はあの大将サンに連れられて、<br>実験の被害者だって奴らも見てきたぜ。,那位上将带我们去看了实验的被害者。
15,,ありゃひでぇもんだった……<br>街の全住人をあんなにしちまおう<br>ってんだから、正気の沙汰じゃねぇ……,那真是一片惨状……她竟然要把首都所有的居民变成那样，怎么想都疯了……
16,,し、しかしですネェ……<br>我々は貴方達を捕まえろと、<br>宰相閣下から厳命を……,可、可是啊……宰相阁下严命我们来捉拿你们……
17,,だからぁ！<br>その宰相さんに従ってたら、<br>街の人が犠牲になっちゃうのよ！？,所以说！你要是听那个宰相的话，首都的所有人都会成为牺牲品的！！
18,,帝国の軍人さんのお仕事は、<br>この国の人達を守ることじゃないの！？,帝国军人的工作，难道不是保护这个国家的人吗！？
19,,っ……！,唔……！
20,,そういうわけだ……<br>ここは通してもらうぞ、ポンメルン。,事情就是这样……我们必须过去，伯梅伦。
21,,<span class='scene-font-katari'>ポンメルンは黒騎士の言葉に</span><br><span class='scene-font-katari'>答えを返すことはなく、</span><br><span class='scene-font-katari'>ただひとり俯き続ける。</span>,<span class='scene-font-katari'>伯梅伦没有回应黑骑士，只是俯首沉思。</span>
26,,<span class='scene-font-katari'>ポンメルンは</span><br><span class='scene-font-katari'>姬塔達を追うことはせず、</span><br><span class='scene-font-katari'>ただそこに立ち尽くしていた。</span>,<span class='scene-font-katari'>伯梅伦还是没有动身追赶姬塔等人，只是一个人伫立在原地。</span>
27,,…………,
28,,兵隊さん？<br>どうしたんだい？　こんなところで……,军人先生？你怎么了？一个人站在这里……
29,,っ！<br>な、なんでもありませんヨォ……<br>気にする必要はありませんネェ。,唔？没、没什么……你不要在意。
30,,またどっかの騎空団が、<br>街で暴れてるみたいだけど……,我听说不知哪来的骑空团在城里捣乱……
31,,ねぇ、兵隊さん、<br>この辺りは大丈夫かねぇ？,军人先生，这附近应该还是安全的吧？
32,,れ、連中はタワーを目指して、<br>ここはすでに<br>通過していきましたヨォ……,他、他们的目标是高塔，已经离开这里了……
33,,タワーに？　そらまた物騒だねぇ……<br>近所にも近づかないように<br>言っとかないと……,高塔？真是不太平啊……我得去告诉邻居们不要接近那边……
34,,…………,
35,,ありがとう、兵隊さん。<br>ところで、顔色が悪いようだけど……,谢谢你，军人先生。不过，你的脸色看起来不太好……
36,,ま、まさかその例の騎空団と戦って、<br>怪我でもしたんじゃ……！？,难、难道是和那个骑空团战斗过，受伤了吗……！？
37,,い、いえ……,不、没有……
38,,おおーい！<br>兵隊さん！　ちょうど良かった……,喂！军人先生！刚好你在这里……
39,,さっき妙な噂を<br>聞いたって奴がいてさ……,刚才有人听到莫名其妙的传言啊……
40,,なんかいま暴れてる騎空団が、<br>街の奴らが犠牲になるとかどうとか<br>言ってたって……,那群骑空团的人说什么，首都的居民会成为牺牲品……
41,,っ！？,唔！？
42,,連中……<br>なんか仕掛けてくるのかな……,他们……是不是想耍什么花招啊……
43,,なぁ、兵隊さん、<br>この街は大丈夫だよな？,军人先生，这座城市不会有事的吧？
44,,…………,
45,,兵隊さん……？,军人先生……？
46,,<span class='scene-font-katari'>街の住人達の声に、</span><br><span class='scene-font-katari'>ポンメルンは言葉を返せず、</span><br><span class='scene-font-katari'>ただひとり俯く。</span>,<span class='scene-font-katari'>伯梅伦无法回答居民们的问题，只是低着头沉默不语。</span>
47,,<span class='scene-font-katari'>その胸の内では、</span><br><span class='scene-font-katari'>己が本当に守るべきものについて、</span><br><span class='scene-font-katari'>自問自答し続けているのだった。</span>,<span class='scene-font-katari'>他在心中不断询问自己，他真正应该守护的究竟是什么。</span>
info,,1,scene_cp58_q4_s30
