id,en,jp,trans
0-chapter_name,,第59章　終焉の片鱗,第59章  终焉的片鳞
0-synopsis,,姬塔一行が<span class='scene-font-place'>アガスティア</span>を進んでいたその頃、ドランクとスツルムはとある騎空艇に乗り込んでいた。それはドランクを通じた黒騎士からの援軍要請に応じた一団であり、あまりの準備の良さにスツルムは疑問を抱く。実はドランクはこの戦況を事前に見越しており、黒騎士からの指示が飛ぶよりも前に、自ら援軍要請を送っていたのだった。,当姬塔一行在<span class='scene-font-place'>阿加丝提亚</span>行动时，德朗克和斯特姆乘上了某艘骑空艇。他们是黑骑士通过二人找来的援兵，但事情太过凑巧，斯特姆不禁感到疑惑。其实德朗克早知道事态会发展至此在，在黑骑士下令前就已经联系上了援兵。
0,,<span class='scene-font-katari'>姬塔一行が、</span><br><span class='scene-font-katari'>タワーを目指し、</span><br><span class='scene-font-place'>アガスティア</span><span class='scene-font-katari'>を進んでいたその頃……</span>,<span class='scene-font-katari'>当姬塔一行朝</span><span class='scene-font-place'>阿加丝提亚</span><span class='scene-font-katari'>中央的高塔前进时……</span>
1,,<span class='scene-font-katari'>ドランクとスツルムは、</span><br><span class='scene-font-katari'>とある旗印を掲げた騎空艇にいた。</span>,<span class='scene-font-katari'>德朗克与斯特姆乘上了升着某一旗印的骑空艇。</span>
2,,いやぁ～ホントありがとねぇ～！<br>まさかこんなに早く合流できるとは<br>思わなかったからさ～！,哎呀～真是谢谢你们了～！没想到我们这么快就能汇合～！
3,,これでボクらも一安心だよ。<br>ね？　スツルム殿？,这样我们也能暂时放心了。是吧？斯特姆阁下？
4,,…………,
5,,スツルム殿？<br>どったの？　お腹でも減った？,斯特姆阁下？怎么啦？难道是肚子饿了？
6,,うんうん……<br>そういう小腹のピンチには、<br>この飴ちゃんを……,嗯嗯……那么先吃点糖填填肚子……
7,,あ痛ってぇ！？,好痛！？
8,,ありえない……<br>どう考えても都合が良すぎる。,不可能……怎么想都太巧了。
9,,これから会いに行こうとしていた連中が、<br>準備万端で<br>向こうから現れるなんて……,我们正要去找的人，竟然自己跑过来了……
10,,不可解……<br>いったい何がどうなってる？,无法理解……到底怎么回事？
11,,ふふ……それについてはそこの……<br>貴公の相方に尋ねた方が、<br>良いかもしれんな……,呵呵……关于这点……你还是问你的搭档比较好哦……
12,,これは……<br>貴公が書いたものなのだろう？,这是你寄来的吧？
13,,<span class='scene-font-katari'>そう言って、その騎空士は、</span><br><span class='scene-font-katari'>一通の手紙を見せる。</span>,<span class='scene-font-katari'>骑空士说着拿出了一封信。</span>
14,,<span class='scene-font-katari'>その手紙の内容は……</span>,<span class='scene-font-katari'>信中的内容是……</span>
15,,<span class='scene-font-bold scene-font-blue'>『クロム鋼の大量輸入など</span><br><span class='scene-font-bold scene-font-blue'>帝都で不審な物資の動きがあり、</span><br><span class='scene-font-bold scene-font-blue'>何かが動き出している』</span>,<span class='scene-font-bold scene-font-blue'>『近来铬钢等物资大量运入帝国首都，怀疑帝国将有动作。』</span>
16,,<span class='scene-font-katari'>と何者かが、</span><br><span class='scene-font-katari'>匿名で伝えたものだった。</span>,<span class='scene-font-katari'>这是一封匿名信。</span>
17,,それ……！<br>この文字の癖……間違いない。,这是……！这个笔迹……不会错的。
18,,まさかお前……<br>この情報を手に入れたときから、<br>こうなることを予測して……？,难道说你……在得知这一情报时就预料到事情会变成这样了……？
19,,ん～？　んふふふ～<br>どうだろうね～？,嗯～？嗯哼哼哼～这很难说哎～？
20,,もちろん僕も、<br>色々と手を回してはいたけど……,当然我也想过各种各样的办法……
21,,それでもやっぱり、<br>ラッキーだったことには、<br>変わらないよね～！,但不管怎么说，我们还是太幸运了～！
22,,ふっ……<br>ともあれ、おかげで、<br>我々も十分な準備をすることが出来た。,哼……总之多亏你的来信，我们的准备也很充分。
23,,さぁ……決戦の地は目の前だ。<br>とばしていくぞ！<br>貴公らも振り落されるなよ！,好了……决战之地就在眼前。我们马上飞过去！你们也抓好了！
24,,<span class='scene-font-katari'>ドランクとスツルムを乗せた騎空艇は、</span><br><span class='scene-font-katari'>跳ねるように速度を上げ、</span><br><span class='scene-font-place'>アガスティア</span><span class='scene-font-katari'>へと向かっていく。</span>,<span class='scene-font-katari'>德朗克与斯特姆所乘的骑空艇开始飞快加速，冲向</span><span class='scene-font-place'>阿加丝提亚</span><span class='scene-font-katari'>。</span>
25,,<span class='scene-font-katari'>こうして多くの縁が、</span><br><span class='scene-font-katari'>一つの決着に向かって、</span><br><span class='scene-font-katari'>集結しつつあるのだった。</span>,<span class='scene-font-katari'>由此，众多机缘朝着同一决战集结。</span>
info,,1,scene_cp59_q2_s10
