id,en,jp,trans
0-chapter_name,,第31章　相反する決意,第31章 对立的决意
0-synopsis,,姬塔達に脱獄の手助けをしろと申し出る黒騎士。黒騎士を処刑し、ルリアとオルキスを手中に収めようとする、宰相フリーシアの企みを阻止すべく、姬塔らと黒騎士は手を結ぶ事になった。,黑骑士提出让姬塔等人帮助她越狱。为防止黑骑士被处刑后露莉亚和欧尔姬丝落入宰相芙莉西雅手中，姬塔等人决定与黑骑士联手。
0,,<span class='scene-font-katari'>黒騎士からの思わぬ申し出は</span><br><span class='scene-font-katari'>一同を驚愕させた。</span>,<span class='scene-font-katari'>黑骑士提出了意想不到的要求，使众人惊愕无比。</span>
1,,脱獄だぁ！？<br>要はここから逃がせ、ってことかよ！？,越狱！？你让我们帮你从这里逃走吗！？
2,,ああ……<br>貴様らが協力するというのなら、<br>もはやここに居る理由はないからな。,没错……如果你们愿意协助我，那么我也没有理由再留在这里了。
3,,連中の襲撃に紛れて、<br>逃げ出そうと思っていたのだが……<br>協力者が居るのなら話が早い。,我本来想混在帝国的袭击中趁乱逃走……不过既然有你们帮忙，那事情就简单了。
4,,その連中、というのが……<br>ルリア達を狙っている、というのか？,帝国那些人……企图得到露莉亚和欧尔姬丝？
5,,連中は私と手を組んでいた……<br>無論、あの人形を狙っているなどとは<br>口にしていなかったがな。,之前，我和他们是合作关系……当然，他们从没说起过他们也觊觎人偶。
6,,少し考えればわかることだ。<br>私以外の誰が、<br><span class='scene-font-place'>エルステ帝国</span>全軍に指示を出せる？,稍微想想就明白了。除我之外，还有谁能够指挥<span class='scene-font-place'>埃尔斯特帝国</span>全军？
7,,それは当然……<br>本物の<span class='scene-font-place'>エルステ帝国</span>のトップ……<br>皇帝サマよね？,那当然是……<span class='scene-font-place'>埃尔斯特帝国</span>真正的领导人……皇帝陛下吧？
8,,ああ……<br>だが、その皇帝は<br>私も姿を見たことはない。,没错……但是，就连我也从没见过所谓的皇帝。
9,,私が追放されたいま、<br>実質、<span class='scene-font-place'>エルステ帝国</span>のトップは、<br>宰相のフリーシアだ。,现在我已经被驱逐流放，掌握<span class='scene-font-place'>埃尔斯特帝国</span>实权的，是宰相芙莉西雅。
10,,そんな……<br>じゃあ、あの人が<br>本当の黒幕だっていうの？,怎么会……那，那个人才是真正的黑幕吗？
11,,ほう……もう奴とは会ったのか。<br>いけ好かない女だったろう？,哼……你们已经见过她了么。是个讨厌的女人吧？
12,,フリーシアさん……<br>オルキスちゃんを連れてました……<br>悲しそうな顔をした、オルキスちゃんを。,芙莉西雅……带着欧尔姬丝……欧尔姬丝，好像很难过的样子。
13,,あの女が私を捕縛させたのには、<br>これまでの帝国の悪事を、<br>全て私に被せ処刑する以外に……,那女人设计逮捕我，不仅要把帝国至今的罪行全部安在我头上除掉我……
14,,私をあの人形と引き離す……<br>それが最大の目的だったのだろうな。,还要把我和人偶分开……这才是她最大的目的。
15,,バルツで警告した通り、<br>奴はあの人形とルリアを<br>自らの目的のために欲している。,我在瓦尔兹就警告过你们了，她的目的就是得到人偶和露莉亚。
16,,人形を手中に収めた以上、<br>今度はルリアを手に入れるために、<br>動き始めるだろうな……,现在她已经得到了人偶，那么下一步就会为得到露莉亚而行动了吧……
17,,ちょうどこの島に来る前に<br>宰相フリーシア率いる帝国軍に<br>襲われたばかりだ……,我们来这个岛之前，刚被芙莉西雅率领的帝国军袭击过……
18,,あの女は目的のためには手段を選ばん。<br>魔晶も、魔晶の粉を流通させたのも、<br>全てはあの女の計画だ。,那女人为达目的不择手段。研制魔晶，流通魔晶的粉末，全都是那女人的计划。
19,,もはや立ち止まっている暇はない。<br>人形を取り返すためにも、<br>力を貸してもらうぞ！　姬塔！,不能再浪费时间了。为了夺回人偶，助我一臂之力，姬塔！
info,,1,scene_cp31_q1_s10
