id,en,jp,trans
0-chapter_name,,第32章　真実への船出,第32章  驶向真相
0-synopsis,,グランサイファーに乗り込もうとした一行だったが、そこへモニカとリーシャの率いる秩序の騎空団が現れた。何が何でも黒騎士を逃がすわけにはいかないという秩序の騎空団との、最後の戦いが始まる。,一行人正准备乘上格兰赛法，莫妮卡与莉夏率领秩序骑空团出现，表示无论如何都不能让黑骑士逃走。最终决战打响。
0,,よし！　見えたぜ！<br>すぐに離陸の準備をするから、<br>お前らは中に……,好！看到了！我马上准备起飞，你们先去里面……
1,,残念だがそこまでだ。<br>全員動くな。,很遗憾，到此为止了。都别动。
2,,…………,…………
3,,ついにお出ましか……<br>秩序の騎空団のエースが……！,终于出现了吗……秩序骑空团的王牌……！
4,,まずはここまでたどり着いた<br>貴公らの実力と幸運を褒めよう。,各位既然能走到这里，看来实力与运气都非同一般。
5,,いかに特殊な状況だったとはいえ、<br>ここまで逃げおおせたのは<br>黒騎士……お前が初めてだ。,虽然此次情况特殊，但能够逃到这里的，黑骑士……你是第一个。
6,,ふん……<br>お褒めに預かり光栄だな。,哼……那还真是光荣。
7,,しかし、<br>私が来た以上、ここで終わりだ。<br>貴公らにこの先は無い。,不过，既然我已经来了，那么一切都结束了。我不会再让各位前进的。
8,,これが最後の警告です。<br>このまま踵を返して、<br>建物の中に戻りなさい。,这是最后的警告。请各位回到我们的据点。
9,,ふん……,哼……
10,,ちょ、ちょっと！<br>あんたは師匠が足止めしてるはずで……<br>まさか師匠を……！？,喂、喂！你不是应该被师父拖住了吗……难道说师父……！？
11,,ザカ大公には、<br>少々大人しくなってもらった。,我让扎卡大公稍微老实了一点。
12,,無論、我々は秩序の騎空団だからな。<br>大公の命に別状はない。<br>その点は安心するといい。,当然，我们是秩序骑空团。大公不会有生命危险的。你放心吧。
13,,しかし……<br>この場を譲ってくれるつもりは<br>全くねぇみてぇだなぁ……,不过……看来你们真的不打算放我们一马啊……
14,,当然だ！<br>黒騎士は渡さない……<br>エルステ帝国にも殺させない……,当然了！我们不会把黑骑士交给你们……也不会让埃尔斯特帝国杀害她……
15,,全てを有耶無耶になどさせない……！<br>黒騎士には、<br>生きて裁きを受けてもらう！,我们会彻底解决此事……！黑骑士应该活着接受审判！
16,,ふん……<br>相変わらず頭の固い連中だな。,哼……真是个顽固的家伙。
17,,姬塔……<br>こいつらが、最後にして最大の関門だ。,姬塔……这些家伙们就是最后且最难的关卡了。
18,,行きましょう、姬塔……<br>オルキスちゃんを助けるために、<br>私達は進まなくちゃいけないんです！！,上吧，姬塔……为了救出欧尔姬丝，我们必须前进！！
info,,1,scene_cp32_q4_s20
