id,en,jp,trans
0-chapter_name,,第53章　再起への標,第53章  重振旗鼓
0-synopsis,,エルステ帝国宰相フリーシアは、大将アダムから帝都で進行中の計画について報告を受けていた。順調な進捗に満足そうなフリーシアに対し、アダムは思いとどまるよう説得を試みる。しかしフリーシアの決意は固く、アダムは一つの決意を固めるのだった。,埃尔斯特帝国宰相芙莉西娅听完上将亚当有关首都某项计划的报告后，对计划顺利进行表示满意。亚当尝试说服芙莉西娅重新考虑是否执行计划，但芙莉西雅非常坚决，亚当也因此下定了某种决心。
0,,フリーシア宰相……,芙莉西雅宰相……
1,,？<br>ああ……<br>何の用ですか？,？<br>是你啊……有什么事吗？
2,,<span class='scene-font-place'>アガスティア</span>で進行中の件について、<br>ご報告があります。,我想向您报告一下有关<span class='scene-font-place'>阿加丝提亚</span>正在进行的项目进展。
3,,なるほど……,这样啊……
4,,<span class='scene-font-katari'>フリーシアは口角を上げると、</span><br><span class='scene-font-katari'>側に控えていた兵達に向き直る。</span>,<span class='scene-font-katari'>芙莉西雅扬起嘴角，向在旁待命的士兵们说道。</span>
5,,命令です。<br>いまから甲板の見回りに出なさい。,我命令你们现在去甲板上巡逻。
6,,はっ？<br>で、では、代わりの者をお連れします。<br>しばしお待ちを……,啊？那、那我带替班的人来。请您稍等……
7,,必要ありません。甲板を一周したら、<br>こちらへ戻ってくるのです。<br>よろしいですね？,不需要。你去甲板巡视一周，就回到这里来。明白了吗？
8,,はぁ……,是……
9,,<span class='scene-font-katari'>首を傾げながらも、</span><br><span class='scene-font-katari'>側に控えていた兵達は、</span><br><span class='scene-font-katari'>甲板の見回りに出る。</span>,<span class='scene-font-katari'>虽然心存疑惑，待命的士兵们还是前往甲板。</span>
10,,さて……では報告を。,那么……开始报告吧。
11,,はっ……<br>能力の検証に関しては、<br>問題なく進んでいます。,是……能力的验证方面没有任何问题，非常顺利。
12,,魔晶の状態も安定しており、<br>こちら側はほぼ準備が整った<br>と言えます。,魔晶的状态也很稳定，可以说我们已经准备完全了。
13,,そうですか……,是吗……
14,,開発については、<br>工程に遅れが生じています。,至于开发，工程的进度稍有落后。
15,,設計に問題はないのですが、<br>実際に動かしてみたことで、<br>調整が必要となりました。,设计上有一点问题。实际应用之后发现需做调整。
16,,ならば完成は時間の問題ですね……<br>帝都への仕込みも並行して進めなさい。<br>完成次第、すぐに計画を実行します。,那么完成就只是时间上的问题了……继续购入更多原材料。一完成就马上实施计划。
17,,…………,
18,,どうしました？<br>返事をしないということは、<br>承服しかねるということですか？,怎么了？你不回应，是不服气么？
19,,フリーシア宰相……<br>貴女は本当にこの計画を、<br>実行なさるおつもりなのですか。,芙莉西雅宰相……您真的打算实行这一计划吗？
20,,無論です……<br>でなければ、何のために<br>準備を進めてきたというのですか？,当然……否则我为什么要准备？
21,,しかし、この計画では……<br>この国そのものを失いかねません。,可是，这个计划……很可能让国家毁于一旦。
22,,いかに必要とはいえ、<br>あまりに犠牲の数が……,就算您说有必要，但牺牲实在太大了……
23,,多くを救おうと思えば、<br>自然、それだけ犠牲は多くなる……<br>それは当たり前のことです。,想拯救的人越多，付出的牺牲当然也越大……这是理所当然的。
24,,この計画はエルステの歴史を……<br>矜持を救うためのもの。,这个计划是为了拯救埃尔斯特的历史……还有尊严。
25,,エルステが幾星霜積み重ねてきた歴史、<br>幾億の命が育んだ誇り……<br>さらには、この空全体の矜持……,埃尔斯特有源远流长的历史，孕育了几亿的生命……更是整个天空世界的自豪。
26,,これらを救うために犠牲に出来ぬものが、<br>いまのこの空に<br>存在するというのですか？,为了拯救这些，现在的天空世界里有什么不能牺牲的呢？
27,,しかし……,可是……
28,,星の民に奪われた……<br>星の民に汚された歴史を浄化するのです。<br>私達が……この手で。,我要净化被星之民掠夺的……被星之民污染的历史。由我们……亲手。
29,,フリーシア宰相……<br>それは……<br>貴女の本心からのお言葉ですか？,芙莉西雅宰相……这些……是您的真心话吗？
30,,なに……？,什么……？
31,,宰相……<br>貴女が、本当に許すことが出来ないのは、<br>認めることが出来ないのは……,宰相……您真正无法原谅的，真正无法认同的……
32,,貴女を選ばなかった……<br>あのお方なのでは……,是那位大人……没有选择你的事实吧……
33,,あ、あのですねェ……<br>宰相閣下に、<br>急ぎ、ご報告したい件が……,打、打扰了……吾辈有急事要禀告宰相阁下……
34,,……話しなさい。,……说。
35,,はっ……<br>頂いておりました<br>指令についてですねェ……,是……是关于您的指令……
36,,星晶獣アーカーシャの、<br><span class='scene-font-place'>ルーマシー</span>から<span class='scene-font-place'>アガスティア</span>への<br>移送が完了しまして……,星晶兽阿卡夏已经从<span class='scene-font-place'>露玛茜</span>转移到<span class='scene-font-place'>阿加丝提亚</span>了……
37,,っ！！<br>フリーシア宰相……<br>貴女は本当に……,唔！！芙莉西雅宰相……您真的……
38,,あれには手を出してはなりません。<br>その危険性は、<br>星の民すら手をこまねいたほどだと……,您不可以使用阿卡夏。它很危险，就连星之民都放弃使用……
39,,だから意味があるのです！<br>私達はあの連中を越えねばならない！,所以才有意义！我们必须要超越他们！
40,,私達は……私は……<br>あの男よりも優れている……<br>そう証明する必要があるッ！！,我们……我……比那个男人优秀……我必须证明这点！！
41,,いまのこの世界は……<br>紡がれてしまった歴史は誤りであると、<br>空の果てにまで認めさせるのです！,现在的世界……过去的历史是错误的！我要让天空尽头那些家伙也承认！
42,,フリーシア宰相……<br>やはり貴女が認められないのは……,芙莉西雅宰相……果然您不愿认同的是……
43,,あ、あの……<br>つかぬことを、<br>お伺いしてもよろしいですかねェ……？,那个……吾辈想冒昧地提个问题……
44,,……なんです？,……什么？
45,,この……<span class='scene-font-place'>アガスティア</span>に運び込んだ、<br>アーカーシャという星晶獣は、<br>いったい、どういう……？,这个……转移至<span class='scene-font-place'>阿加丝提亚</span>的星晶兽阿卡夏，究竟是……？
47,,それは世界を変える力……<br>星の民すら恐れた星晶獣さ。,那是能够改变世界的……让星之民也感到恐惧的星晶兽。
48,,貴様……<br>どこから聞いていた？,你……听到了多少？
49,,どうかな？<br>ところで、「あの男」って、<br>もしかして僕のこと？,会有多少呢？话说，「那个男人」，难道是指我？
50,,道化が……<br>貴様など最初から眼中にはない。,你这小丑……我从来就没把你放在眼里。
51,,ふふふ……<br>道化、ね……,呵呵呵……小丑，啊……
52,,皇帝に向かって<br>こう言い放っちゃうんだもんなぁ……<br>やっぱり君達は面白いね。,面对皇帝还敢如此叫嚣……你们果然很有趣。
53,,誰が本心から、<br>貴様などを皇帝として認めるものか……,哪有人打心底里承认你这家伙是皇帝啊……
54,,私は認めない……<br>あの男共々、貴様らの存在を<br>決して認めたりなどしない！,我绝对不认同……和那个男人有关的一切，我绝不认同你们的存在！
56,,やれやれ……<br>どう思う？　フェンリル。,哎呀呀……你怎么想呢？芬里尔。
57,,知るかよ……<br>オレにとっちゃ全部同じだからな。,我才不管……我看着都一样。
58,,そうだったね……<br>じゃあ、君は……,是啊……那你呢……
59,,…………,
60,,いや、君に聞く必要はないか……<br>意味ないだろうしね。<br>さぁ、行くよ、フェンリル。,算了，根本没必要问你……问了也没有意义。好了，走吧，芬里尔。
61,,ふん……,哼……
63,,…………,
64,,ポンメルン大尉。,伯梅伦上尉。
65,,はっ！<br>は、はいっ！　ですねェ！,是！属、属下在！
66,,いまのやり取りは、<br>他言無用にしていただけますね？,刚才的对话不要外传，明白了吗？
67,,しょ、承知しました、ですねェ……,属下明白……
68,,よろしい……<br>では代わりというわけでは<br>ありませんが……,很好……那么我也告诉你一些事吧……
69,,<span class='scene-font-katari'>そう前置きし、彼はポンメルンに、</span><br><span class='scene-font-katari'>星晶獣アーカーシャについての、</span><br><span class='scene-font-katari'>詳細を語る。</span>,<span class='scene-font-katari'>亚当将星晶兽阿卡夏的详细情况全部告诉了伯梅伦。</span>
70,,な……,什么……
71,,当然ですが、<br>こちらも他言無用でお願いします。,当然，这些也请你保密。
72,,あ、あれが……<br>本当に、そんなに、<br>とんでもないものなのですか……？,那、那东西……真的、这么了不得吗……？
73,,そうです……<br>そして、<br>それはいま、<span class='scene-font-place'>アガスティア</span>にある。,是的……而且，它现在就在<span class='scene-font-place'>阿加丝提亚</span>。
74,,わ、吾輩達が……<br><span class='scene-font-place'>ルーマシー</span>から運んだから……,吾辈竟然……把它从<span class='scene-font-place'>露玛茜</span>……
75,,吾輩達が……<br>そんなものを、<br><span class='scene-font-place'>アガスティア</span>に……,吾辈竟然……把这样的东西运进了<span class='scene-font-place'>阿加丝提亚</span>……
