id,en,jp,trans
0-chapter_name,,第32章　真実への船出,第32章  驶向真相
0-synopsis,,姬塔らをかばうザカ大公に、リーシャが憎悪の視線を向ける。バルツ公国も無事では済まないという言葉を一笑に伏し、姬塔達に先を急がせた。その身を案ずるイオへ、ザカ大公は不敵な笑みを向け、またもその身を囮として残すのであった。,莉夏对包庇姬塔等人的扎卡大公也投向憎恶的眼神，并威胁道大公可能会连累瓦尔兹公国。大公一笑而过，催促姬塔等人先走。他露出无畏的笑容与担心他的伊欧告别，再次诱敌掩护众人逃走。
0,,大公閣下！<br>どうして貴方まで、<br>逃亡者に手を貸すのですか！？,大公阁下！为何连您也要帮助逃犯呢！？
1,,何のことじゃ？,你在说什么？
2,,わしはアマルティア島を襲った<br>悪しき帝国兵の<br>相手をしているだけじゃよ。,我只是在对付袭击阿玛提亚岛的帝国兵而已。
3,,しかしまぁ……<br>見ての通り混戦しているからのう……,不过……你也看到了，战况很混乱……
4,,意図せず、<br>秩序の騎空団の者を<br>巻き込んでしまったかもしれんが……,可能有一些秩序骑空团的人被卷进来了，但我可不是故意的……
5,,大公閣下……<br>バルツ公国も<br>ただでは済まないかもしれませんよ……,大公阁下……您这样可能会连累整个瓦尔兹公国……
6,,はっ！　言うてくれる！<br>しかし、ドラフの民を侮るでないぞ！,哈！你也真敢说！可不要小看我们牛角族的人民！
7,,姬塔……<br>ここはわしに任せて、<br>先に行くのじゃ……,姬塔……这里交给我，你们先走……
8,,師匠！　でも……！,师父！可是……
9,,あの者の意志は強い……<br>そうそう諦めてはくれぬぞ？<br>だから、ここはわしに任せるのじゃ。,她的意志很坚定……不会这么容易就放弃的。所以这里还是交给我吧。
10,,安心せい。<br>わしとて、ただの老いぼれではない。<br>お主らが行くまでの時間くらいは稼ごう。,放心。我又不是个没用的老家伙，还是能帮你们争取时间逃走的。
11,,師匠……,师父……
12,,大公閣下……<br>お言葉に甘えさせてもらうぞ。,大公阁下……那就恭敬不如从命了。
13,,ああ……<br>イオ、いまはそうするしかねぇ……,嗯……伊欧，现在只能这么办了……
14,,っ……うんっ！　わかってる！<br>師匠！　絶対無理しちゃダメだからね！,唔……嗯！我明白了！师父！千万不要乱来哦！
15,,ふふふ……<br>弟子が師匠に言う言葉か、それが。,呵呵呵……这还轮不到弟子来教我。
16,,よしっ……！<br>行こうぜ！<br>残りは帝国兵だけだ！,好了……！走吧！剩下的敌人只有帝国兵了！
info,,1,scene_cp32_q2_s20
