id,en,jp,trans
0-chapter_name,,第8章　鉄の巨人,第八章  铁巨人
0-synopsis,,師匠に拒絶され打ちひしがれるイオにルリアは、自分が感じた大公の心を語る。イオは再び大公と正面から対峙し、大公自身を倒してでも連れ帰ることを決意する。,伊欧因师父的决绝而遭受打击，而露莉亚告诉伊欧她所感受到的大公的内心。伊欧再次与伊欧正面对峙，下定决心就算要打倒大公，也要带他回去。
0,,"師匠……<br>
なんであんなこと……<br>
まるであたしのことも見えてなかった。",师父……为什么要做那种事……他好像根本就没注意到我。
1,,"直接語りかければきっと……<br>
きっと師匠に声が届くと思ったのに……<br>
あたし、どうすればいいの……？",我还以为面对面的话……师父肯定会听我说话的……我、该怎么办……？
2,,……やっと聞こえました、イオちゃん。,……我终于听到了，伊欧。
3,,え？,什么？
4,,"あの巨人さんは泣いてるんです……<br>
悲しいことのために、<br>
長い眠りから醒まされて……",那个巨人在哭泣……因悲伤而从长眠中惊醒……
5,,"でも大公様の心も泣いてる……<br>
だから助けよう……みんなを！<br>
私も姬塔も手伝うから！",还有，大公也在心里哭泣……所以我们去拯救他们吧！我和姬塔也会帮忙的！
11,,"<span class='scene-font-katari'>暗く、深い地の底。</span><br>
<span class='scene-font-katari'>再び大公の前に姿を現したイオは、</span><br>
<span class='scene-font-katari'>その正面に対峙した。</span>",<span class='scene-font-katari'>在昏暗幽深的地底，伊欧再次出现在大公面前，与其正面对峙。</span>
12,,"イオ、なんのつもりだ？<br>
お前まで、わしから<br>
これを奪いに来たのか？",伊欧，你这是干什么？就连你也想从我这里夺走它吗？
13,,……師匠、もうおはようの時間だよ。,……师父，已经是该道早安的时间了。
14,,なんじゃと？,你说什么？
15,,"悪い夢はもうお終い……<br>
ねぇ、もうやめよう？<br>
<span class='scene-font-spword'>星の民</span>はもういないんだよ？",噩梦已经结束了……别这样做了好吗？<span class='scene-font-spword'>星之民</span>已经不在了。
16,,"……これは悲願なのじゃよ。<br>
無念に命を落としていった、<br>
同胞達の夢なのじゃ。",……这是他们的遗愿。是惨遭杀害的同胞们的梦想。
17,,"だったら……<br>
……そんな悪夢、ぶっ壊す！",这样的话…………由我来结束这个噩梦！
18,,"師匠！<br>
今日、あたしは貴方を超えてみせるよ！<br>
師匠を縛り付ける悪夢を砕いて。",师父！今天，我会超越你！我会打碎束缚师父的噩梦。
19,,"そして師匠を……<br>
悲しい歴史から解放してみせる！！",然后将师父……从悲伤的历史中解放出来！！
info,,1,scene_cp8_q3_s20
备注,,,ver-1: @煌月夜 2018/4/8
