id,en,jp,trans
0-chapter_name,,第17章　困惑の城砦都市,第17章  困惑的城砦都市
0-synopsis,,"士官学校時代を懐かしむように、カタリナを褒め称えるヴィーラの思い出話に、耳を傾ける<span>姬塔</span>たち。
そんな和やかな時間も束の間、鍛錬のためにと街に放し飼いにされた魔物達が一行に襲いかかる。",<span>姬塔</span>等人听维拉怀念地讲起士官学校时代的记忆，其中充满对卡塔莉娜的赞许。但这样悠闲的时光转瞬即逝。为锻炼学生而被放养在城里的魔兽们向众人袭来。
1,,"――なるほどなぁ！<br>
姐さんと嬢ちゃんは、<br>
学校の先輩と後輩だったってわけか！","——原来如此！阿姐和这位小姑娘是学校的前辈和后辈啊！"
2,,"ええ、お姉様はとっても優秀で……<br>
学生の頃から、<br>
強く美しいお方だったんです。",是的，姐姐大人非常优秀……从学生时代起就是一位强大而美丽的女性。
3,,"や、やめてくれ、ヴィーラ……<br>
さすがに恥ずかしい……",别、别说了，维拉……太不好意思了……
4,,"ああ、やぁっと思い出せたぜ！<br>
<span class='scene-font-place'>城砦都市アルビオン</span>と言やぁ、<br>
名門の士官学校で有名だったな。",啊，我终于想起来了！<span class='scene-font-place'>城砦都市阿尔比昂</span>，因为一所名门的士官学校非常出名啊。
5,,"はい、お姉様を含め、<br>
卒業生は皆、<br>
各地で立派に活躍しています。",是的，包括姐姐大人在内，众多毕业生都在各地出色地活跃着。
6,,"街に魔物が放し飼いにされているのも、<br>
常に鍛練を怠らぬためなんですよ。",在城里放养魔兽，也是为了让学生不疏于锻炼。
7,,"この街でカタリナが<br>
お勉強や、剣のお稽古を<br>
頑張ってたんだ……",卡塔莉娜就是在这里学习和练习剑术的呀……
9,,"って、ぼんやりしてる場合じゃねぇぞ！<br>
魔物がこっちに向かってきやがる！<br>
やるぞ！　構えろ！",嘿，现在不是发呆的时候！魔兽朝我们过来了！准备好，上了！
info,,1,scene_cp17_q2_s20
备注,,,ver-1: @煌月夜 2018/4/19
