id,en,jp,trans
0-chapter_name,,第37章　森に眠る歴史,第37章  林中沉眠的历史
0-synopsis,,星の民の遺跡がどうして<span class='scene-font-place'>ルーマシー群島</span>にあるのか、疑問を抱くオイゲン。その問いに対し黒騎士は、<span class='scene-font-place'>ルーマシー群島</span>は元々エルステ王国の領土であり、空に残った星の民に居留地としてエルステ王国が提供していたことを、事もなげに明かす。,欧根对星之民的遗迹出现在<span class='scene-font-place'>露玛茜群岛</span>一事感到疑惑。黑骑士淡然回答说，曾经<span class='scene-font-place'>露玛茜群岛</span>是埃尔斯特王国的领土，埃尔斯特将留在天空世界的星之民安置在这里。
0,,しかし、星の民の遺跡か……<br>なんだって<span class='scene-font-place'>ルーマシー</span>の森に、<br>そんなもンがあるんだか……,不过，星之民的遗迹么……为什么会在<span class='scene-font-place'>露玛茜</span>的森林里……
1,,ふん……<br>貴様も少しは歴史を学ぶことだな。,哼……你也给我学点历史如何。
2,,はっはっは！　いや、悪ぃなぁ！<br>座ってお勉強、ってのは、<br>どーにも昔から苦手でよ！,哈哈哈！这还真是抱歉！我最不擅长的就是坐着学习了！
3,,それに比べて、<br>お前は小っちぇ頃から、<br>本を読むのが好きだったよな……,不过，你倒是从小就喜欢读书……
4,,ちっ……<br>いまさら思い出話をされようと、<br>乗ってやるつもりはないぞ。,切……事到如今还回忆起往事来了，我可不会奉陪。
5,,な、なぁ……<br>それで、なんだって星の民の遺跡が、<br><span class='scene-font-place'>ルーマシー</span>にあるんだよ？,那、那个……为什么星之民的遗迹会在<span class='scene-font-place'>露玛茜</span>呢？
6,,それを説明するには<br><span class='scene-font-place'>ルーマシー群島</span>の歴史に<br>触れる必要がある。,要解释这个问题，必须提到<span class='scene-font-place'>露玛茜群岛</span>的历史。
7,,<span class='scene-font-place'>ルーマシー</span>の歴史か……<br>見ての通り未開の地だからな、<br>あまり歴史はなかったように思うが……,<span class='scene-font-place'>露玛茜</span>的历史么……看上去根本没人开垦过，我觉得并没有什么历史吧……
8,,そういえば、<br><span class='scene-font-place'>ルーマシー</span>はいまでこそ<br>メネア皇国領だが……,说起来，<span class='scene-font-place'>露玛茜</span>现在是梅尼亚皇国的领地……
9,,確か以前は、<br>エルステ帝国の領土だったな？,以前好像是埃尔斯特帝国的领土吧？
10,,その通り……<br><span class='scene-font-place'>ルーマシー群島</span>は、<br>エルステ王国時代からの領土だ。,没错……<span class='scene-font-place'>露玛茜群岛</span>从埃尔斯特王国时代起就一直属于埃尔斯特。
11,,覇空戦争後、<br>空に残った星の民達を<br>エルステ王国が保護し……,霸空战争后，埃尔斯特王国收留了留在天空世界的星之民……
12,,秘密裏に<span class='scene-font-place'>ルーマシー群島</span>を<br>居留地として提供していたのだ。,将他们秘密安置在<span class='scene-font-place'>露玛茜群岛</span>。
13,,それをエルステの国力が<br>衰退した機を見計らって<br>メネアの連中が占領していってな……,而梅尼亚那些人趁着埃尔斯特国力衰退伺机占领了这里……
14,,まったく……<br>メネアの連中は価値もわからんくせに<br>領土だけはやたらと……,无话可说……梅尼亚那群人连这里有何价值都不懂，认为抢了领土就好……
15,,ちょ、ちょっと待て！<br>いま当たり前のように話していたが、<br>いくつか聞き捨てならないことが……,等、等一下！你说的好像一切都理所当然一样，但有些地方实在不能一带而过啊……
16,,知りたいのなら教えてやる。<br>ただ先に魔物を片づけるぞ。<br>少々群れを成してやってきたようだ……,想知道的话，我会告诉你们的。不过先解决魔兽吧，它们都聚过来了……
info,,1,scene_cp37_q2_s10
